t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,lstatus,drive_cmd,drive_event,tl_state,tl_near_metric,tl_red_far,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1788961374.383253,0.004,0.0,0.0,0,0,191,-19.96501100447918,2.1391895478968914,0.0,0.0,0.0,291.0,1.0,-0.28584338377617996,0.0,0.0,0.0,70.29655762304506,nan,0.0,-0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-5,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,route_20210606_012345.csv | DRIVE_START,prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 🚨 E-STOP — 새 시작만 막힌다(진행 중인 매핑·정리는 그대로) | ✅ E-STOP 해제 | 🚨 E-STOP — 새 시작만 막힌다(진행 중인 매핑·정리는 그대로) | ✅ E-STOP 해제 | 🚨 E-STOP — 새 시작만 막힌다(진행 중인 매핑·정리는 그대로) | ✅ E-STOP 해제 | 📁 경로 선택: route_20210606_012345.csv (WP 291개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 1곳 — WP 136 (terrain 열의 'S') | 🛰️ 라이다 구간 없음 — 전 구간 GPS 추종 (terrain 열에 'L' 이 없다) | ▶ 주행 시작(prompt) [route_20210606_012345.csv] | 📶 출발 GPS : RTK_FIXED σ=0.029m,,,,-1.0,-1.0,False,36.967616441666664,127.87250216333334,121.89599999999999,2,0.00013455999999999999,36.967616441666664,127.87250216333334,4.0,0.05359385643005371,1.0,0.0,0.08398771286010742,0.0,0.025902116898637303,-7.451257682670708,0.0,0.0,0.0,-0.4021804753910331,0.2757812791244883,0.7576658185982076,0.43374884279570336,-0.008115781021773632,6.981317007977319e-05,-0.0029670597283903604,-8.316039199999999,0.5883989999999999,5.48191735
1788961374.433245,0.054,0.0,0.0,0,0,191,-19.96501100447918,2.1391895478968914,0.0,0.0,0.0,291.0,1.0,-0.28584338377617996,0.0,0.0,0.0,70.29655762304506,nan,0.0,-0.226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-5,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,36.967616441666664,127.87250216333334,121.89599999999999,2,0.00013455999999999999,36.967616441666664,127.87250216333334,4.0,0.07859120998382568,1.0,0.0,0.13398241996765137,0.0,0.025902116898637303,-7.451257682670708,0.0,0.0,0.0,-0.4021522965486962,0.2757734910344043,0.7576947968143354,0.43372930141251687,0.01827359726838063,0.0008377580409572782,-0.003944444109507185,-8.3748791,0.8433718999999998,4.9131316499999995
1788961374.483238,0.104,0.0,0.0,0,0,191,-19.96501100447918,2.1391895478968914,0.0,0.0,0.0,291.0,1.0,-0.28584338377617996,0.0,0.0,0.0,70.29655762304506,nan,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-4,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,36.967616441666664,127.87250216333334,121.89599999999999,2,0.00013455999999999999,36.967616441666664,127.87250216333334,4.0,0.10360334548950195,1.0,0.0,0.1840066909790039,0.0,0.025902116898637303,-7.451257682670708,0.0,0.0,0.0,-0.4021976497114927,0.2757616930833314,0.75771055804515,0.43366721045206247,0.0014486232791552935,-0.004956735075663896,-0.002617993877991494,-8.0022264,0.25497289999999995,5.560370549999999
1788961374.533321,0.154,0.0,0.0,0,0,190,-19.96382511676236,2.142529132897008,0.0,0.0,0.0,291.0,1.0,-0.2823570868669386,0.0,0.0,0.0,70.29590575223925,nan,0.0,-0.159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-3,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,36.967616471666666,127.87250217666667,121.894,2,0.00013455999999999999,36.967616471666666,127.87250217666667,4.0,0.03103838596343994,1.0,0.0,0.03887677192687988,0.0,0.058316445676948665,-7.451257682670708,0.0,0.0,0.0,-0.4022076488039551,0.2757484124809553,0.7576724990202434,0.4337328722684581,-0.007382742735936014,-0.008621926504851989,-0.002775073510670984,-8.306232549999999,0.4903325,4.5698989
1788961374.583257,0.204,0.0,0.0,0,0,191,-19.96382511676236,2.142529132897008,0.0,0.0,0.0,291.0,1.0,-0.2823570868669386,0.0,0.0,0.0,70.29590575223925,nan,0.0,-0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,36.967616471666666,127.87250217666667,121.894,2,0.00013455999999999999,36.967616471666666,127.87250217666667,4.0,0.05599711570739746,1.0,0.0,0.08879423141479492,0.0,0.058316445676948665,-7.451257682670708,0.0,0.0,0.0,-0.4021595660764883,0.27573647433445053,0.7576784394355509,0.4337746679432606,0.002897246558310587,0.002356194490192345,-0.0023038346126325153,-8.38468575,0.5883989999999999,5.1779112
1788961374.633241,0.254,0.0,0.0,0,0,190,-19.96382511676236,2.142529132897008,0.0,0.0,0.0,291.0,1.0,-0.2823570868669386,0.0,0.0,0.0,70.29590575223925,nan,0.0,-0.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,36.967616471666666,127.87250217666667,121.894,2,0.00013455999999999999,36.967616471666666,127.87250217666667,4.0,0.08100901279449463,1.0,0.0,0.13881802558898926,0.0,0.058316445676948665,-7.451257682670708,0.0,0.0,0.0,-0.4021966449849765,0.2757878167913086,0.7576149908314784,0.43381846956962455,0.0030543261909900766,0.006894050545377602,-0.007347836150896127,-8.3748791,0.6962721499999999,4.7366119499999995
1788961374.683249,0.304,0.0,0.0,0,0,191,-19.96382511676236,2.142529132897008,0.0,0.0,0.0,291.0,1.0,-0.2823570868669386,0.0,0.0,0.0,70.29590575223925,nan,0.0,0.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-1,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,36.967616471666666,127.87250217666667,121.894,2,0.00013455999999999999,36.967616471666666,127.87250217666667,4.0,0.10603545341491699,1.0,0.0,0.18887090682983398,0.0,0.058316445676948665,-7.451257682670708,0.0,0.0,0.0,-0.40219942981382506,0.27575167661215444,0.7576311840462555,0.43381058131826267,-0.009913470151327791,0.006440264939859076,0.0012915436464758037,-8.325845849999999,0.65704555,5.32501095
1788961374.733236,0.354,0.0,0.0,0,0,191,-19.968272196332386,2.1391895478968914,0.0,0.0,0.0,291.0,1.0,-0.28636514259979934,0.0,0.0,0.0,70.29977911813693,nan,0.0,-0.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-1,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,36.967616441666664,127.87250212666666,121.874,2,0.00014884000000000002,36.967616441666664,127.87250212666666,4.0,0.032212497901916506,1.0,0.0,0.04002499580383301,0.0,0.029801348818806944,-7.451257682670708,0.0,0.0,0.0,-0.4022733361449246,0.2757373265473272,0.757586632501437,0.4338289801644165,-0.0037524578917878084,0.004153883619746504,-0.0025132741228718345,-8.2768126,0.5491724,5.20733115
1788961374.783243,0.404,0.0,0.0,0,0,191,-19.968272196332386,2.1391895478968914,0.0,0.0,0.0,291.0,1.0,-0.28636514259979934,0.0,0.0,0.0,70.29977911813693,nan,0.0,0.331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-1,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,36.967616441666664,127.87250212666666,121.874,2,0.00014884000000000002,36.967616441666664,127.87250212666666,4.0,0.05724191875457764,1.0,0.0,0.09008383750915527,0.0,0.029801348818806944,-7.451257682670708,0.0,0.0,0.0,-0.40226958389690126,0.2757362754043608,0.757559422974582,0.4338806390701973,-0.009843656981248018,0.01174606586592184,0.005777039824101231,-8.2571993,0.6276256,5.1975245
1788961374.833257,0.454,0.0,0.0,0,0,190,-19.968272196332386,2.1391895478968914,0.0,0.0,0.0,291.0,1.0,-0.28636514259979934,0.0,0.0,0.0,70.29977911813693,nan,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-1,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,36.967616441666664,127.87250212666666,121.874,2,0.00014884000000000002,36.967616441666664,127.87250212666666,4.0,0.08220470161437989,1.0,0.0,0.14000940322875977,0.0,0.029801348818806944,-7.451257682670708,0.0,0.0,0.0,-0.4022431095173006,0.27575261276100294,0.7575615293237093,0.4338911230828028,0.005131268000863329,0.007958701389094143,0.0015009831567151233,-8.38468575,0.65704555,5.0602314
