t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,ld_y,ld_yaw_deg,ld_road_deg,ld_pot_deg,ld_pulse,ld_avg_cost,ld_gps_ref,ld_obs_x,ld_obs_y,ld_target_y,ld_n_cones,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789190504.384788,0.026,0.0,0.0,0,0,182,-0.027916418108086222,-0.038590756837458155,0.0,0.0,0.0,3230.0,1.0,0.0077251831539968795,0.0,0.0,0.0,5.643875689085007,nan,0.0,-0.053203537226270484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.07104792445898056,-3,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,route_20200101_111111.csv | DRIVE_START,"white1 driving 준비 — 경로 폴더 /home/mad1/gold/gold_ws/src/white1/gps_data | prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 📁 경로 선택: route_20200101_111111.csv (WP 3230개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 1곳 — WP 2519 (terrain 열의 'S') | 🚦 신호등 구간 5곳 / WP 521개 (647~752, 923~997, 1442~1572, 1676~1780, 2019~2122) — terrain 열의 'T'. 이 구간에서만 빨간불 2단이 유효하다 | 🛰️ 라이다 구간 없음 — 전 구간 GPS 추종 (terrain 열에 'L' 이 없다) | ▶ 주행 시작(prompt) [route_20200101_111111.csv] | ⚠️ 이 경로에는 차량 한계보다 급한 코너가 있다 — 요구 55.2° > 가능 31.7° (R≈0.87m < 2.02m). 더 넓게 다시 매핑할 것을 권한다 | 📶 출발 GPS : RTK_FIXED σ=0.011m",False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238932438333336,126.77296441,29.079,2,0.00011664000000000001,37.238932438333336,126.77296441,4.0,0.02413630084991455,1.0,0.0,0.0266726016998291,0.0,0.07536604433786522,nan,0.0,0.0,0.0,0.4766886312849492,0.06972528078000392,-0.8578166719934633,0.17904438353070473,-0.0010122909661567112,-0.003612831551628262,-0.0009250245035569946,-8.26700595,0.45110589999999995,5.3544309
1789190504.434813,0.076,0.0,0.0,0,0,187,-0.027916418108086222,-0.038590756837458155,0.0,0.0,0.0,3230.0,1.0,0.0077251831539968795,0.0,0.0,0.0,5.643875689085007,nan,0.0,-0.05908513015181794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.05764755234122276,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238932438333336,126.77296441,29.079,2,0.00011664000000000001,37.238932438333336,126.77296441,4.0,0.04916429119110108,1.0,0.0,0.07672858238220215,0.0,0.07536604433786522,nan,0.0,0.0,0.0,0.4766975880410586,0.06971974508675288,-0.8578132875523048,0.1790389075022022,0.011763519158441782,0.004084070449666731,0.008115781021773632,-8.18855275,0.5197524499999999,5.3348176
1789190504.484766,0.126,0.0,0.0,0,0,189,-0.027916418108086222,-0.038590756837458155,0.0,0.0,0.0,3230.0,1.0,0.0077251831539968795,0.0,0.0,0.0,5.643875689085007,nan,0.0,0.45799704010848574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.09617825597524643,-1,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238932438333336,126.77296441,29.079,2,0.00011664000000000001,37.238932438333336,126.77296441,4.0,0.07417010860443116,1.0,0.0,0.1267402172088623,0.0,0.07536604433786522,nan,0.0,0.0,0.0,0.4767760516395874,0.06970512570324755,-0.8577883666138822,0.17895505060083636,-0.0006806784082777885,0.0019722220547535923,0.002722713633111154,-8.3748791,0.5687857,5.0013914999999995
1789190504.534662,0.176,0.0,0.0,0,0,189,-0.027916418108086222,-0.038590756837458155,0.0,0.0,0.0,3230.0,1.0,0.0077251831539968795,0.0,0.0,0.0,5.643875689085007,nan,0.0,0.14869904602826872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.08909788727760315,-1,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23893248666667,126.772964395,29.08,2,0.00011664000000000001,37.23893248666667,126.772964395,4.0,0.0108,1.0,1.0,0.0,0.0,0.05138192371352597,nan,0.0,0.0,0.0,0.4767398404358306,0.06965683463705913,-0.8578128523787231,0.1789529553358732,0.001780235837034216,-0.00853466004225227,0.0054105206811824215,-8.306232549999999,0.44129925,5.24655775
1789190504.584730,0.226,0.0,0.0,0,0,189,-0.02924577117141179,-0.03321031473275643,0.0,0.0,0.0,3230.0,1.0,0.011009892505881712,0.0,0.0,0.0,5.639536584346829,nan,0.0,0.3020936479362122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.06905528903007507,-1,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23893248666667,126.772964395,29.08,2,0.00011664000000000001,37.23893248666667,126.772964395,4.0,0.026606198120117188,1.0,0.0,0.031612396240234375,0.0,0.05138192371352597,nan,0.0,0.0,0.0,0.47674191737992494,0.06966184424439159,-0.8577977564270955,0.1790178224033127,0.0015533430342749533,0.010611601852125523,-0.00020943951023931956,-8.2571993,0.43149259999999995,5.3152043
1789190504.634842,0.277,0.0,0.0,0,0,189,-0.02924577117141179,-0.03321031473275643,0.0,0.0,0.0,3230.0,1.0,0.011009892505881712,0.0,0.0,0.0,5.639536584346829,nan,0.0,-0.019866539359660238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0755167081952095,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23893248666667,126.772964395,29.08,2,0.00011664000000000001,37.23893248666667,126.772964395,4.0,0.05165028171539307,1.0,0.0,0.08170056343078613,0.0,0.05138192371352597,nan,0.0,0.0,0.0,0.47680597277118725,0.0697137597714214,-0.857769876321129,0.1789605970717838,0.0004188790204786391,0.002478367537831948,-0.005288347633542819,-8.2964259,0.4118793,5.12887795
1789190504.684793,0.326,0.0,0.0,0,0,189,-0.02924577117141179,-0.03321031473275643,0.0,0.0,0.0,3230.0,1.0,0.011009892505881712,0.0,0.0,0.0,5.639536584346829,nan,0.0,-0.3102448062809409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.06812568008899689,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23893248666667,126.772964395,29.08,2,0.00011664000000000001,37.23893248666667,126.772964395,4.0,0.07663130359649659,1.0,0.0,0.13166260719299316,0.0,0.05138192371352597,nan,0.0,0.0,0.0,0.47677779443123824,0.06968681172450947,-0.8577996418092187,0.1789034866092129,-0.001413716694115407,-0.001308996938995747,0.008587019919812101,-8.26700595,0.45110589999999995,5.24655775
1789190504.734805,0.376,0.0,0.0,0,0,188,-0.02924577117141179,-0.03321031473275643,0.0,0.0,0.0,3230.0,1.0,0.011009892505881712,0.0,0.0,0.0,5.639536584346829,nan,0.0,0.483785683331621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.07218333333730698,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23893251166667,126.77296437666666,29.080999999999996,2,0.00012544000000000005,37.23893251166667,126.77296437666666,4.0,0.011200000000000002,1.0,1.0,0.0,0.0,0.07891264759907363,nan,0.0,0.0,0.0,0.4767866367780039,0.0696518904278374,-0.8577951379783795,0.17891511509763855,-0.0005061454830783556,0.0024609142453120045,-0.003543018381548489,-8.28661925,0.55897905,5.22694445
1789190504.784963,0.427,0.0,0.0,0,0,189,-0.030870536726263272,-0.030427327628145474,0.0,0.0,0.0,3230.0,1.0,0.013574908867947643,0.0,0.0,0.0,5.636550712143719,nan,0.0,-0.21079188803504229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.08644938468933105,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23893251166667,126.77296437666666,29.080999999999996,2,0.00012544000000000005,37.23893251166667,126.77296437666666,4.0,0.02660482044219971,1.0,0.0,0.030809640884399414,0.0,0.07891264759907363,nan,0.0,0.0,0.0,0.4767884759444091,0.06968545431052542,-0.8577836824283909,0.17895206292114305,0.0017453292519943296,0.003682644721708035,-0.005166174585903215,-8.306232549999999,0.50013915,5.1386845999999995
1789190504.834875,0.477,0.0,0.0,0,0,189,-0.030870536726263272,-0.030427327628145474,0.0,0.0,0.0,3230.0,1.0,0.013574908867947643,0.0,0.0,0.0,5.636550712143719,nan,0.0,-0.3031843042589722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0902046337723732,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23893251166667,126.77296437666666,29.080999999999996,2,0.00012544000000000005,37.23893251166667,126.77296437666666,4.0,0.051582742881774904,1.0,0.0,0.0807654857635498,0.0,0.07891264759907363,nan,0.0,0.0,0.0,0.47678458052249584,0.06969292130516741,-0.8577940867079323,0.17890965682389454,0.0019024088846738192,0.0050789081233034985,-0.000767944870877505,-8.2768126,0.53936575,5.2171378
