t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,encoder_sum,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,drive_cmd,drive_event,tl_state,tl_near_metric,tl_red_far,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1787119344.267076,0.507,0.0,0.0,0,0,-20.84929787831765,-33.80105018430206,0.0,0.0,0.0,118.0,1.0,-1.1026920740756185,0.0,0.0,0.0,38.08280577060057,nan,0.0,-0.24700000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,-2,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96761787,127.872506655,125.43799999999999,1,0.0026010000000000004,36.96761787,127.872506655,2.0,0.1120572099685669,1.0,0.0,0.12211441993713379,0.0,0.04456590149143132,-99.27652572555284,0.0,0.0,0.0,-0.013906097195129646,-0.010236379138092479,0.18929638016159142,0.9817681587119532,-0.000296705972839036,0.0017278759594743863,-0.004310963252425994,0.17651969999999997,-0.3138128,9.80665
1787119344.317057,0.557,0.0,0.0,0,0,-20.84929787831765,-33.80105018430206,0.0,0.0,0.0,118.0,1.0,-1.1026920740756185,0.0,0.0,0.0,38.08280577060057,nan,0.0,0.272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,-2,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96761783833333,127.87250663833333,125.439,1,0.0026010000000000004,36.96761783833333,127.87250663833333,2.0,0.051000000000000004,1.0,1.0,0.0,0.0,0.0602255354335604,-99.27652572555284,0.0,0.0,0.0,-0.013889349803739114,-0.01027744180967025,0.1892871727496758,0.9817697420395032,-0.003246312408709453,0.00312413936106985,0.004747295565424576,0.0784532,-0.2745862,9.81645665
1787119344.367081,0.607,0.0,0.0,0,0,-20.850780231016856,-33.8045753014067,0.0,0.0,0.0,118.0,1.0,-1.1064546161182534,0.0,0.0,0.0,38.08372680823339,nan,0.0,-0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,-2,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96761783833333,127.87250663833333,125.439,1,0.0026010000000000004,36.96761783833333,127.87250663833333,2.0,0.06814479923248291,1.0,0.0,0.03428959846496582,0.0,0.0602255354335604,-99.27652572555284,0.0,0.0,0.0,-0.013863736771065758,-0.010272365296018883,0.18927887417998027,0.981771757132546,-0.0008552113334772215,-5.235987755982989e-05,-0.000767944870877505,0.16671305,-0.26477955,9.7870367
1787119344.417117,0.657,0.0,0.0,0,0,-20.850780231016856,-33.8045753014067,0.0,0.0,0.0,118.0,1.0,-1.1064546161182534,0.0,0.0,0.0,38.08372680823339,nan,0.0,-0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,-2,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96761783833333,127.87250663833333,125.439,1,0.0026010000000000004,36.96761783833333,127.87250663833333,2.0,0.09314775562286377,1.0,0.0,0.08429551124572754,0.0,0.0602255354335604,-99.27652572555284,0.0,0.0,0.0,-0.013903087376196461,-0.010298001159141562,0.18929526882003944,0.9817677711841458,0.0045204027626653135,-0.008168140899333463,-0.0023911010752322315,0.12748644999999997,-0.29419949999999995,9.9047165
1787119344.467074,0.707,3.0,0.0,0,0,-20.850780231016856,-33.8045753014067,0.0,0.0,0.0,118.0,1.0,-1.1064546161182534,0.0,0.0,0.0,38.08372680823339,nan,0.0,-0.045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,-2,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96761783833333,127.87250663833333,125.439,1,0.0026010000000000004,36.96761783833333,127.87250663833333,2.0,0.11815464591979981,1.0,0.0,0.1343092918395996,0.0,0.0602255354335604,-99.27652572555284,0.0,0.0,0.0,-0.013847018342020432,-0.010358278844837202,0.18929455209466095,0.981768067666539,0.003926990816987242,-0.0026354471705114374,-0.0007853981633974482,0.1176798,-0.29419949999999995,9.77723005
1787119344.517090,0.757,3.0,0.0,3,0,-20.850780231016856,-33.8045753014067,0.0,0.0,0.0,118.0,1.0,-1.1064546161182534,0.0,0.0,0.0,38.08372680823339,nan,0.0,0.167,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,-2,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96761779333333,127.87250664666666,125.43799999999999,1,0.0026010000000000004,36.96761779333333,127.87250664666666,2.0,0.051000000000000004,1.0,1.0,0.0,0.0,0.07943214334405829,-99.27652572555284,0.0,0.0,0.0,-0.01386397257933757,-0.01036182462999662,0.1893115063319781,0.9817645218813797,-0.004014257279586958,-0.003543018381548489,0.0029146998508305304,0.20593965,-0.392266,9.80665
1787119344.567070,0.807,3.0,0.0,3,0,-20.850039054667253,-33.80958467851139,0.0,0.0,0.0,118.0,1.0,-1.1111844491001652,0.0,0.0,0.0,38.08222257687373,nan,0.0,0.511,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,-2,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96761779333333,127.87250664666666,125.43799999999999,1,0.0026010000000000004,36.96761779333333,127.87250664666666,2.0,0.06793940162658692,1.0,0.0,0.03387880325317383,0.0,0.07943214334405829,-99.27652572555284,0.0,0.0,0.0,-0.013828138895992466,-0.010363662860209328,0.1893031547387192,0.981766618231014,0.0009599310885968813,-0.013421581947836395,0.008918632477691025,0.16671305,-0.34323275000000003,9.836069949999999
1787119344.617089,0.857,3.0,0.0,3,0,-20.850039054667253,-33.80958467851139,0.0,0.0,0.0,118.0,1.0,-1.1111844491001652,0.0,0.0,0.0,38.08222257687373,nan,0.0,0.008,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,-2,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96761779333333,127.87250664666666,125.43799999999999,1,0.0026010000000000004,36.96761779333333,127.87250664666666,2.0,0.09294271564483643,1.0,0.0,0.08388543128967285,0.0,0.07943214334405829,-99.27652572555284,0.0,0.0,0.0,-0.013789087994844478,-0.01038251570042958,0.18928594514680258,0.9817702864671972,0.013578661580515884,-0.0004363323129985824,0.00013962634015954637,0.04903325,-0.30400615,9.77723005
1787119344.667115,0.907,3.0,0.0,3,0,-20.850039054667253,-33.80958467851139,0.0,0.0,0.0,118.0,1.0,-1.1111844491001652,0.0,0.0,0.0,38.08222257687373,nan,0.0,-0.235,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,-2,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96761779333333,127.87250664666666,125.43799999999999,1,0.0026010000000000004,36.96761779333333,127.87250664666666,2.0,0.11801171398162842,1.0,0.0,0.13402342796325684,0.0,0.07943214334405829,-99.27652572555284,0.0,0.0,0.0,-0.013782264792997625,-0.010372176421113726,0.18927761349300548,0.9817720978739707,0.0031066860685499066,-0.0013439035240356337,-0.004101523742186674,0.14709974999999997,-0.25497289999999995,9.7281968
1787119344.717085,0.957,3.0,0.0,3,0,-20.850039054667253,-33.80958467851139,0.0,0.0,0.0,118.0,1.0,-1.1111844491001652,0.0,0.0,0.0,38.08222257687373,nan,0.0,0.027,0.0,0.0,0.0,0.0,0.0,3.0,3.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,0,0.0,-2,166,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.967617735,127.87250666333334,125.436,1,0.0026010000000000004,36.967617735,127.87250666333334,2.0,0.051000000000000004,1.0,1.0,0.0,0.0,0.10558812683736363,-99.27652572555284,0.0,0.0,0.0,-0.01376669299337973,-0.010360425846795245,0.18928650722102958,0.9817707257421981,-0.0012740903539558606,0.0038571776469074684,0.00047123889803846896,0.0980665,-0.38245935,9.845876599999999
