t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,ld_y,ld_yaw_deg,ld_road_deg,ld_pot_deg,ld_pulse,ld_avg_cost,ld_gps_ref,ld_obs_x,ld_obs_y,ld_target_y,ld_n_cones,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789193037.948825,0.023,0.0,0.0,0,0,785,37.83297736008683,116.54928047053488,0.0,0.0,0.0,3230.0,1.0,-122.30603577698075,2.6372232963635738,2805.0,6.524886617403091,121.31163574753614,-117.55705913631597,-0.004536017663829739,-0.051411420539444745,0.0,64.5664719228748,1.0310910399605766,0.004794479395383633,1.1112422087019953,0.0,0.0,4.285636768638763,0.0,0.0,0.0,0.0,4.643025700598139,2.4848707069108955,5.221354093187571,,,0,0,0,0.0,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,route_20200101_111111.csv | DRIVE_START,"📁 경로 선택: route_20200101_111111.csv (WP 3230개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 1곳 — WP 2519 (terrain 열의 'S') | 🚦 신호등 구간 5곳 / WP 521개 (647~752, 923~997, 1442~1572, 1676~1780, 2019~2122) — terrain 열의 'T'. 이 구간에서만 빨간불 2단이 유효하다 | 🛞 라이다 구간 1곳 / WP 110개 (2780~2889) — terrain 열의 'L' | ▶ 주행 시작(prompt) [route_20200101_111111.csv] | ⚠️ 이 경로에는 차량 한계보다 급한 코너가 있다 — 요구 55.2° > 가능 31.7° (R≈0.87m < 2.02m). 더 넓게 다시 매핑할 것을 권한다 | 📶 출발 GPS : RTK_FIXED σ=0.089m",False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.239927036666664,126.77355327833334,29.103,2,0.00012995999999999998,37.239927036666664,126.77355327833334,4.0,0.038764253997802735,1.0,0.0,0.05472850799560547,0.0,0.01179705101947754,-117.55705913631597,0.0,9.0,0.0,0.04120359881181881,0.47660398790902503,-0.01933458517349659,0.877939107210937,0.0006981317007977319,0.0006806784082777885,0.00926769832808989,-8.2571993,0.53936575,5.22694445
1789193037.998835,0.073,0.0,0.0,0,0,755,37.83297736008683,116.54928047053488,0.0,0.0,0.0,3230.0,1.0,-122.30603577698075,2.6372232963635738,2805.0,6.524886617403091,121.31163574753614,-117.55705913631597,-0.004536017663829739,0.5167189868367643,0.0,64.5664719228748,1.0310910399605766,0.004794479395383633,1.1112422087019953,0.0,0.0,4.285636768638763,0.0,0.0,0.0,0.0,4.643025700598139,2.4848707069108955,5.221354093187571,,,0,0,0,0.0,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.239927036666664,126.77355327833334,29.103,2,0.00012995999999999998,37.239927036666664,126.77355327833334,4.0,0.06371904983520507,1.0,0.0,0.10463809967041016,0.0,0.01179705101947754,-117.55705913631597,0.0,9.0,0.0,0.041191525887872255,0.47668240042632004,-0.019300940168851498,0.8778978420223099,0.0040666171571467884,0.007435102613495843,0.0032637657012293962,-8.237585999999999,0.4903325,5.4524974
1789193038.048808,0.123,0.0,0.0,0,0,700,37.83297736008683,116.54928047053488,0.0,0.0,0.0,3230.0,1.0,-122.30603577698075,2.6372232963635738,2805.0,6.524886617403091,121.31163574753614,-117.55705913631597,-0.004536017663829739,0.17237354886309073,0.0,64.5664719228748,1.0310910399605766,0.004794479395383633,1.1112422087019953,0.0,0.0,4.285636768638763,0.0,0.0,0.0,0.0,4.643025700598139,2.4848707069108955,5.221354093187571,,,0,0,0,0.0,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.239927036666664,126.77355327833334,29.103,2,0.00012995999999999998,37.239927036666664,126.77355327833334,4.0,0.08871807231903076,1.0,0.0,0.15463614463806152,0.0,0.01179705101947754,-117.55705913631597,0.0,9.0,0.0,0.04119354079898599,0.47666892548839823,-0.019263149713062366,0.8779058940076152,-0.004642575810304917,0.0002443460952792061,-0.0008377580409572782,-7.972806449999999,0.46091255,5.4328841
1789193038.099057,0.173,0.0,0.0,0,0,546,37.83297736008683,116.54928047053488,0.0,0.0,0.0,3230.0,1.0,-122.30603577698075,2.6372232963635738,2805.0,6.524886617403091,121.31163574753614,-117.55705913631597,-0.004536017663829739,-0.06250119823463544,0.0,64.5664719228748,1.0310910399605766,0.004794479395383633,1.1112422087019953,0.0,0.0,4.285636768638763,0.0,0.0,0.0,0.0,4.643025700598139,2.4848707069108955,5.221354093187571,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.239927036666664,126.77355327833334,29.103,2,0.00012995999999999998,37.239927036666664,126.77355327833334,4.0,0.11372579708099365,1.0,0.0,0.2046515941619873,0.0,0.01179705101947754,-117.55705913631597,0.0,9.0,0.0,0.04112353128680078,0.4765936525837958,-0.019225209976275456,0.8779508737923254,0.00312413936106985,0.0012042771838760874,-0.00471238898038469,-8.306232549999999,0.4707192,5.3348176
1789193038.148842,0.223,0.0,0.0,0,0,406,37.83297736008683,116.55280558763951,0.0,0.0,0.0,3230.0,1.0,-122.30922447317353,2.6372232963635738,2805.0,6.524886617403091,121.31475282905707,-117.55705913631597,-0.004536017663829739,-0.2839321958381662,0.0,64.5664719228748,1.0310910399605766,0.004794479395383633,1.1112422087019953,0.0,0.0,4.285636768638763,0.0,0.0,0.0,0.0,4.643025700598139,2.4848707069108955,5.221354093187571,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23992706833333,126.77355327833334,29.102,2,0.00012995999999999998,37.23992706833333,126.77355327833334,4.0,0.02748097553253174,1.0,0.0,0.03216195106506348,0.0,0.04221630243894869,-117.55705913631597,0.0,9.0,0.0,0.0411426323488962,0.4767753168006674,-0.019280782659027645,0.8778501196178549,0.0002443460952792061,0.02235766771804736,0.0006632251157578452,-8.237585999999999,0.48052585,5.4721107
1789193038.198982,0.273,0.0,0.0,0,0,195,37.83297736008683,116.55280558763951,0.0,0.0,0.0,3230.0,1.0,-122.30922447317353,2.6372232963635738,2805.0,6.524886617403091,121.31475282905707,-117.55705913631597,-0.004536017663829739,0.024019668553510155,0.0,64.5664719228748,1.0310910399605766,0.004794479395383633,1.1112422087019953,0.0,0.0,4.285636768638763,0.0,0.0,0.0,0.0,4.643025700598139,2.4848707069108955,5.221354093187571,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23992706833333,126.77355327833334,29.102,2,0.00012995999999999998,37.23992706833333,126.77355327833334,4.0,0.0524761833190918,1.0,0.0,0.0821523666381836,0.0,0.04221630243894869,-117.55705913631597,0.0,9.0,0.0,0.04117908773991471,0.47687293400271513,-0.01932910946062881,0.8777943227636013,0.024329889772800952,-0.013159782560037244,0.0013962634015954637,-8.4729456,0.48052585,5.32501095
1789193038.248818,0.323,0.0,0.0,0,0,185,37.83297736008683,116.55280558763951,0.0,0.0,0.0,3230.0,1.0,-122.30922447317353,2.6372232963635738,2805.0,6.524886617403091,121.31475282905707,-117.55705913631597,-0.004536017663829739,0.06588762921640313,0.0,64.5664719228748,1.0310910399605766,0.004794479395383633,1.1112422087019953,0.0,0.0,4.285636768638763,0.0,0.0,0.0,0.0,4.643025700598139,2.4848707069108955,5.221354093187571,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23992706833333,126.77355327833334,29.102,2,0.00012995999999999998,37.23992706833333,126.77355327833334,4.0,0.07747186794281005,1.0,0.0,0.13214373588562012,0.0,0.04221630243894869,-117.55705913631597,0.0,9.0,0.0,0.041110906763913393,0.47649913235826014,-0.019271421457432318,0.8780017554207304,-0.017994344588061536,-0.00736528944341607,-0.0031066860685499066,-8.16893945,0.5295591,4.93274495
1789193038.298850,0.373,0.0,0.0,0,0,185,37.83297736008683,116.55280558763951,0.0,0.0,0.0,3230.0,1.0,-122.30922447317353,2.6372232963635738,2805.0,6.524886617403091,121.31475282905707,-117.55705913631597,-0.004536017663829739,-0.19172814604202967,0.0,64.5664719228748,1.0310910399605766,0.004794479395383633,1.1112422087019953,0.0,0.0,4.285636768638763,0.0,0.0,0.0,0.0,4.643025700598139,2.4848707069108955,5.221354093187571,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23992715,126.77355327833334,29.106,2,0.00012995999999999998,37.23992715,126.77355327833334,4.0,0.011399999999999999,1.0,1.0,0.0,0.0,0.11307091969723346,-117.55705913631597,0.0,9.0,0.0,0.041159154714748375,0.4768069056707165,-0.019264885042504634,0.8778325369295574,-0.008796459430051421,0.02811725424962865,-0.006161012259539983,-8.1787461,0.7060787999999999,5.619210449999999
1789193038.348970,0.423,0.0,0.0,0,0,185,37.83297736008683,116.56189667974434,0.0,0.0,0.0,3230.0,1.0,-122.3174480386115,2.6372232963635738,2805.0,6.524886617403091,121.32279172188929,-117.55705913631597,-0.004536017663829739,-0.3659946897499456,0.0,64.5664719228748,1.0310910399605766,0.004794479395383633,1.1112422087019953,0.0,0.0,4.285636768638763,0.0,0.0,0.0,0.0,4.643025700598139,2.4848707069108955,5.221354093187571,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23992715,126.77355327833334,29.106,2,0.00012995999999999998,37.23992715,126.77355327833334,4.0,0.03787256851196289,1.0,0.0,0.05294513702392578,0.0,0.11307091969723346,-117.55705913631597,0.0,9.0,0.0,0.0411692716793625,0.4769898120022432,-0.019293981583858956,0.8777320505656024,1.7453292519943296e-05,-0.018709929581379212,-0.0038048177693476384,-8.129712849999999,0.3138128,5.589790499999999
1789193038.398795,0.473,0.0,0.0,0,0,185,37.83297736008683,116.56189667974434,0.0,0.0,0.0,3230.0,1.0,-122.3174480386115,2.6372232963635738,2805.0,6.524886617403091,121.32279172188929,-117.55705913631597,-0.004536017663829739,-0.23053270037044574,0.0,64.5664719228748,1.0310910399605766,0.004794479395383633,1.1112422087019953,0.0,0.0,4.285636768638763,0.0,0.0,0.0,0.0,4.643025700598139,2.4848707069108955,5.221354093187571,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23992715,126.77355327833334,29.106,2,0.00012995999999999998,37.23992715,126.77355327833334,4.0,0.06286765708923339,1.0,0.0,0.1029353141784668,0.0,0.11307091969723346,-117.55705913631597,0.0,9.0,0.0,0.0411363255794649,0.4764220259922846,-0.01927989951963309,0.8780422207056674,0.0025132741228718345,-0.0051836278784231585,-0.0020420352248333657,-8.041452999999999,0.53936575,5.20733115
