t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,ld_y,ld_yaw_deg,ld_road_deg,ld_pot_deg,ld_pulse,ld_avg_cost,ld_gps_ref,ld_obs_x,ld_obs_y,ld_target_y,ld_n_cones,ld_lethal_cells,ld_clusters_all,ld_clusters_rej,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789274077.068239,0.044,15.0,-0.5778883521472904,15,0,187,,,,,,,,-0.2,0.0,nan,11.934000000000001,88.42611092130396,nan,nan,-0.33598713803326463,0.0,92.01313442358396,nan,nan,nan,9.0,9.0,0.0,0.0,0.0,,,,,,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,False,inf,False,,,,,,,,,,,,,,,,goal_37.2390089_126.7753927.csv,"📍 경로 선택: 목표 좌표 (37.2390089, 126.7753927) — 파일 상단 상수 | 🅑 제동검차 준비 — 지령 9펄스 ≈ 28.6 km/h (출발 15펄스 ≈ 47.7 km/h → GPS 30 km/h 에서 내린다), 프리뷰 1.5s, 횡가속 상한 2.0m/s², pot 상한 12.0° | ⏸️ D5 가 자율주행이 아니다 — 스위치를 올리면 시작한다 | ⏸️ D5 가 자율주행이 아니다 — 스위치를 올리면 시작한다 | ⏳ ★라이다 대기★ — cone_lidar_node 의 stop_signal 이 아직 한 번도 오지 않았다. OS1-32 드라이버는 첫 패킷까지 수십 초가 걸린다. 안 뜨면 : ip -br addr show eno1 (192.168.6.100/24) / ping -c2 192.168.6.11 | ⏳ ★라이다 대기★ — cone_lidar_node 의 stop_signal 이 아직 한 번도 오지 않았다. OS1-32 드라이버는 첫 패킷까지 수십 초가 걸린다. 안 뜨면 : ip -br addr show eno1 (192.168.6.100/24) / ping -c2 192.168.6.11 | ⏳ ★라이다 대기★ — cone_lidar_node 의 stop_signal 이 아직 한 번도 오지 않았다. OS1-32 드라이버는 첫 패킷까지 수십 초가 걸린다. 안 뜨면 : ip -br addr show eno1 (192.168.6.100/24) / ping -c2 192.168.6.11 | ⏳ ★라이다 대기★ — 스트리밍 시작됨, 안정화 확인 중 5/10 프레임 | 🧭 IMU 축 확정 — 표본 228개, z축 기울기 57.6°, 자이로 바이어스 +0.102°/s (표본 228개) — 요레이트를 이 축에 투영하고 뺀다 | ▶ ★질주 시작★ 목표까지 88.4m, 선 방위 +92.0° (이 방위를 출발 헤딩으로 쓴다 — 1초 뒤 GPS 코스로 검산한다). 지령 ★9펄스 ≈ 28.6 km/h (출발 15펄스 ≈ 47.7 km/h → GPS 30 km/h 에서 내린다)★. 이 속도의 2단 정지거리 ≈ 16.8m — ★목표 좌표 뒤로 그만큼이 비어 있어야 한다★. 라이다 사슬 살아 있음(10프레임)",,,,,,,,,,37.23821504833333,126.77542777333333,29.034,2,0.00011236,37.23821504833333,126.77542777333333,4.0,0.0106,1.0,1.0,0.0,0.0,0.04641219830245787,nan,0.0,0.0,0.0,0.1240152413875093,0.4716619230631942,-0.1344333195043742,0.8626024187555714,-0.0015009831567151233,-0.00017453292519943296,-0.0024609142453120045,-8.316039199999999,0.83356525,5.2367511
1789274077.118222,0.094,15.0,-0.5440537632735877,15,0,186,,,,,,,,-0.20030826796612328,-0.005314956596805587,nan,11.934000000000001,88.4257504628497,nan,nan,-0.10626984270579914,0.0,92.00781946698714,nan,nan,nan,9.0,9.0,0.0,0.0,0.0,,,,,,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,False,inf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,37.23821504833333,126.77542777333333,29.034,2,0.00011236,37.23821504833333,126.77542777333333,4.0,0.03997471866607666,1.0,0.0,0.05874943733215332,0.0,0.04641219830245787,nan,0.0,0.0,0.0,0.12399584790963973,0.47167394574681365,-0.1344067870884679,0.8626027673207155,-0.003420845333908886,0.00034906585039886593,-0.0007330382858376184,-8.26700595,0.77472535,5.26617105
1789274077.168206,0.144,15.0,-0.5187366829150353,15,0,187,,,,,,,,-0.20030826796612328,-0.003227917083393095,nan,11.934000000000001,88.4257504628497,nan,nan,0.04171397750372846,0.0,92.00990650650056,nan,nan,nan,9.0,9.0,0.0,0.0,0.0,,,,,,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,False,inf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,37.23821504833333,126.77542777333333,29.034,2,0.00011236,37.23821504833333,126.77542777333333,4.0,0.06497302589416504,1.0,0.0,0.10874605178833008,0.0,0.04641219830245787,nan,0.0,0.0,0.0,0.12398338945343439,0.47168092195989936,-0.13443153818066503,0.8625968864661394,-0.0030019663134302466,0.00153588974175501,-0.0021991148575128553,-8.36507245,0.81395195,5.521143949999999
1789274077.218220,0.194,15.0,-0.528925767784213,15,0,186,,,,,,,,-0.20030826796612328,-0.004111987339626921,nan,11.934000000000001,88.4257504628497,nan,nan,-0.017696357759101153,0.0,92.00902243624432,nan,nan,nan,9.0,9.0,0.0,0.0,0.0,,,,,,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,False,inf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,37.23821504833333,126.77542777333333,29.034,2,0.00011236,37.23821504833333,126.77542777333333,4.0,0.08997371730804443,1.0,0.0,0.15874743461608887,0.0,0.04641219830245787,nan,0.0,0.0,0.0,0.12398420412907397,0.47167620063359084,-0.13439514330790214,0.8626050222074928,-0.00019198621771937625,-0.006440264939859076,0.005253441048502932,-8.24739265,0.93163175,5.3544309
1789274077.268217,0.244,15.0,-0.5189595830912487,15,0,186,,,,,,,,-0.20030826796612328,-0.002256056578346488,nan,11.934000000000001,88.4257504628497,nan,nan,0.037110333691718705,0.0,92.0108783670056,nan,nan,nan,9.0,9.0,0.0,0.0,0.0,,,,,,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,False,inf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,37.238215015,126.77542775,29.031,2,0.00011236,37.238215015,126.77542775,4.0,0.0106,1.0,1.0,0.0,0.0,0.03453364911282354,nan,0.0,0.0,0.0,0.12396963115445543,0.47168614936898373,-0.13438707738143632,0.862602933265222,-0.005899212871740834,0.0009948376736367678,-0.002949606435870417,-8.2964259,0.8041453,5.295591
1789274077.318253,0.294,15.0,-0.5009519461088457,15,0,187,,,,,,,,-0.19811129228925556,0.002550294447530632,nan,11.934000000000001,88.42938617935256,nan,nan,0.09613719739478119,0.0,92.01568471803148,nan,nan,nan,9.0,9.0,0.0,0.0,0.0,,,,,,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,False,inf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,37.238215015,126.77542775,29.031,2,0.00011236,37.238215015,126.77542775,4.0,0.037701993560791014,1.0,0.0,0.05420398712158203,0.0,0.03453364911282354,nan,0.0,0.0,0.0,0.12396547673340377,0.471662439922237,-0.13440092929847983,0.8626143365076696,0.005131268000863329,-0.007278022980816354,-0.0009075712110370514,-8.24739265,0.7649187,5.88399
1789274077.368223,0.344,15.0,-0.5952498511358361,15,0,186,,,,,,,,-0.19811129228925556,-0.01805598097695338,nan,11.934000000000001,88.42938617935256,nan,nan,-0.4122792419180302,0.0,91.995078442607,nan,nan,nan,9.0,9.0,0.0,0.0,0.0,,,,,,,,0,0,0,0.0,-2,877,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,False,inf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,37.238215015,126.77542775,29.031,2,0.00011236,37.238215015,126.77542775,4.0,0.06269994316101074,1.0,0.0,0.10419988632202148,0.0,0.03453364911282354,nan,0.0,0.0,0.0,0.12400478724574343,0.4717488936115327,-0.1344159794672654,0.8625590638213062,0.006981317007977318,0.005096361415823442,0.006475171524898963,-8.36507245,0.9610517,5.08965135
1789274077.418220,0.394,15.0,-0.5688530328819617,15,0,187,,,,,,,,-0.19811129228925556,-0.028802999239644578,nan,11.934000000000001,88.42938617935256,nan,nan,-0.21490777788084564,0.0,91.9843314243443,nan,nan,nan,9.0,9.0,0.0,0.0,0.0,,,,,,,,0,0,0,0.0,-2,434,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,False,inf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,37.238215015,126.77542775,29.031,2,0.00011236,37.238215015,126.77542775,4.0,0.08770444927215576,1.0,0.0,0.15420889854431152,0.0,0.03453364911282354,nan,0.0,0.0,0.0,0.12398053465057388,0.4717381977729417,-0.13439235856932916,0.8625720803201712,-0.0033859387488689996,0.007609635538695277,-0.0019373154697137059,-8.237585999999999,0.784532,5.2759777
1789274077.468210,0.444,15.0,-0.5264513889019318,15,0,187,,,,,,,,-0.19811129228925556,-0.026891508700146005,nan,11.934000000000001,88.42938617935256,nan,nan,0.03821873053096336,0.0,91.9862429148838,nan,nan,nan,9.0,9.0,0.0,0.0,0.0,,,,,,,,0,0,0,0.0,-2,201,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,False,inf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,37.238215043333334,126.775427795,29.034,2,0.00011236,37.238215043333334,126.775427795,4.0,0.0106,1.0,1.0,0.0,0.0,0.018163941121801645,nan,0.0,0.0,0.0,0.12397955933608601,0.4718791906156661,-0.13435842738713408,0.8625003833742859,-0.0033859387488689996,0.0015533430342749533,0.010629055144645466,-8.5317855,0.8727918499999999,5.18771785
1789274077.518232,0.494,15.0,-0.46819446969418443,15,0,197,,,,,,,,-0.2022077254174851,-0.0071553949670715156,nan,11.934000000000001,88.4263741701778,nan,nan,0.39452135989077,0.0,92.00597902861688,nan,nan,nan,9.0,9.0,0.0,0.0,0.0,,,,,,,,0,0,0,0.0,-2,198,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,False,inf,False,,,,,,,,,,,,,,,,,,,,,,,,,,,37.238215043333334,126.775427795,29.034,2,0.00011236,37.238215043333334,126.775427795,4.0,0.041849642372131346,1.0,0.0,0.062499284744262695,0.0,0.018163941121801645,nan,0.0,0.0,0.0,0.12402757973102932,0.4720987394963057,-0.13432919505127716,0.8623778794640655,0.0005585053606381855,0.003560471674068432,-0.0014311699866353504,-8.56120545,0.8531785499999999,4.63854545
