t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,encoder_sum,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,drive_cmd,drive_event,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1786691174.131567,0.037,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757557833333,127.87286616333333,121.869,2,0.00012995999999999998,,,,,,,,,,
1786691174.181651,0.087,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757557833333,127.87286616333333,121.869,2,0.00012995999999999998,,,,,,,,,,
1786691174.231586,0.137,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757557833333,127.87286616333333,121.869,2,0.00012995999999999998,,,,,,,,,,
1786691174.281612,0.187,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757557833333,127.87286616333333,121.869,2,0.00012995999999999998,,,,,,,,,,
1786691174.331534,0.237,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575571666664,127.872866155,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.381653,0.287,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575571666664,127.872866155,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.431489,0.337,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575571666664,127.872866155,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.481510,0.387,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575571666664,127.872866155,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.531530,0.437,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556,127.87286614,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.581559,0.487,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556,127.87286614,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.631598,0.537,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556,127.87286614,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.681601,0.587,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556,127.87286614,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.731698,0.637,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575536666665,127.872866135,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.781665,0.687,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575536666665,127.872866135,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.831545,0.737,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575536666665,127.872866135,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.881543,0.787,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575536666665,127.872866135,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.931590,0.837,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575536666665,127.872866145,121.87599999999999,2,0.00012995999999999998,,,,,,,,,,
1786691174.981656,0.887,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575536666665,127.872866145,121.87599999999999,2,0.00012995999999999998,,,,,,,,,,
1786691175.031561,0.937,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575536666665,127.872866145,121.87599999999999,2,0.00012995999999999998,,,,,,,,,,
1786691175.081666,0.987,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575536666665,127.872866145,121.87599999999999,2,0.00012995999999999998,,,,,,,,,,
1786691175.131496,1.037,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556833333,127.872866135,121.88,2,0.00012995999999999998,,,,,,,,,,
1786691175.181519,1.087,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,165,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556833333,127.872866135,121.88,2,0.00012995999999999998,,,,,,,,,,
1786691175.231491,1.137,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556833333,127.872866135,121.88,2,0.00012995999999999998,,,,,,,,,,
1786691175.281573,1.187,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556833333,127.872866135,121.88,2,0.00012995999999999998,,,,,,,,,,
1786691175.331493,1.237,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556166666,127.87286611166667,121.87599999999999,2,0.00012995999999999998,,,,,,,,,,
1786691175.381541,1.287,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556166666,127.87286611166667,121.87599999999999,2,0.00012995999999999998,,,,,,,,,,
1786691175.431495,1.337,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556166666,127.87286611166667,121.87599999999999,2,0.00012995999999999998,,,,,,,,,,
1786691175.481531,1.387,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.96757556166666,127.87286611166667,121.87599999999999,2,0.00012995999999999998,,,,,,,,,,
1786691175.531509,1.437,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,166,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,36.967575518333334,127.87286613833334,121.86999999999999,2,0.00012995999999999998,,,,,,,,,,
