t_rel,t_wall,kind,i,x_m,y_m,cells,ego_y,ego_yaw_deg,target_y,n_ahead,lethal_cells,clusters_all,clusters_rej,lstatus
193.76,1789274724.319,path,1,0.280,-0.009,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,2,0.578,-0.047,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,3,0.851,-0.110,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,4,1.082,-0.178,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,5,1.269,-0.238,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,6,1.422,-0.285,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,7,1.611,-0.336,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,8,1.816,-0.377,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,9,1.991,-0.399,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,10,2.148,-0.411,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,11,2.332,-0.414,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,12,2.539,-0.408,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,13,2.774,-0.391,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,14,3.002,-0.357,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,15,3.215,-0.308,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,16,3.414,-0.250,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,17,3.620,-0.174,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,18,3.800,-0.093,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,19,3.980,-0.002,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.76,1789274724.319,path,20,4.180,0.107,,-0.2623065723240617,-0.23185180001705802,-0.16888900367922477,2.0,7929.0,5.0,0.0,L
193.81,1789274724.369,cone,0,1.660,1.332,308,-0.2655480961194719,-0.2587806320328744,-0.1809151407707339,2.0,7900.0,5.0,0.0,L
193.81,1789274724.369,cone,1,7.174,-0.414,286,-0.2655480961194719,-0.2587806320328744,-0.1809151407707339,2.0,7900.0,5.0,0.0,L
193.86,1789274724.419,cone,0,1.606,1.320,298,-0.26922945131170845,-0.30661925464558515,-0.19771063079357876,2.0,7916.0,5.0,0.0,L
193.86,1789274724.419,cone,1,7.092,-0.440,297,-0.26922945131170845,-0.30661925464558515,-0.19771063079357876,2.0,7916.0,5.0,0.0,L
193.91,1789274724.469,cone,0,1.533,1.289,296,-0.27581694971957144,-0.354812017055099,-0.23648214185406258,2.0,7843.0,5.0,0.0,L
193.91,1789274724.469,cone,1,7.082,-0.439,293,-0.27581694971957144,-0.354812017055099,-0.23648214185406258,2.0,7843.0,5.0,0.0,L
193.96,1789274724.519,cone,0,1.487,1.343,311,-0.28238801533874336,-0.39806304121383157,-0.18950578749382818,1.0,7968.0,5.0,0.0,L
194.01,1789274724.569,cone,0,1.487,1.343,311,-0.2872387433816782,-0.43092941495827525,-0.1952152214029419,1.0,7968.0,5.0,0.0,L
194.06,1789274724.619,cone,0,1.427,1.391,328,-0.2927779746479355,-0.4617040349738544,-0.15316469283055545,1.0,8059.0,4.0,0.0,L
194.11,1789274724.669,cone,0,1.334,1.400,305,-0.2921602936232258,-0.49275661548348904,-0.14319227817557167,2.0,7727.0,6.0,0.0,L
194.11,1789274724.669,cone,1,6.800,-0.458,290,-0.2921602936232258,-0.49275661548348904,-0.14319227817557167,2.0,7727.0,6.0,0.0,L
194.16,1789274724.719,cone,0,1.283,1.398,305,-0.29159500020969875,-0.524037464750616,-0.14584490526435356,2.0,7735.0,6.0,0.0,L
194.16,1789274724.719,cone,1,6.686,-0.471,310,-0.29159500020969875,-0.524037464750616,-0.14584490526435356,2.0,7735.0,6.0,0.0,L
194.21,1789274724.769,cone,0,1.273,1.405,291,-0.29323426033719713,-0.5679490884850384,-0.14128284206846975,2.0,7698.0,5.0,0.0,L
194.21,1789274724.769,cone,1,6.630,-0.448,317,-0.29323426033719713,-0.5679490884850384,-0.14128284206846975,2.0,7698.0,5.0,0.0,L
194.26,1789274724.819,cone,0,1.162,1.478,258,-0.2932181297473047,-0.5863879404419575,-0.06688933330193647,2.0,7546.0,4.0,0.0,L
194.26,1789274724.819,cone,1,6.588,-0.424,294,-0.2932181297473047,-0.5863879404419575,-0.06688933330193647,2.0,7546.0,4.0,0.0,L
194.31,1789274724.869,cone,0,1.019,1.676,168,-0.29304645941902385,-0.569086464028541,0.008110666698063526,2.0,7278.0,4.0,0.0,L
194.31,1789274724.869,cone,1,6.556,-0.451,285,-0.29304645941902385,-0.569086464028541,0.008110666698063526,2.0,7278.0,4.0,0.0,L
194.36,1789274724.919,cone,0,0.969,1.682,183,-0.29292498233084374,-0.5721938424993024,0.08311066669806352,2.0,7491.0,6.0,0.0,L
194.36,1789274724.919,cone,1,6.430,-0.430,288,-0.29292498233084374,-0.5721938424993024,0.08311066669806352,2.0,7491.0,6.0,0.0,L
194.41,1789274724.969,cone,0,0.904,1.671,192,-0.2887301604421249,-0.5932377541351268,0.13317828036594892,2.0,7739.0,7.0,0.0,L
194.41,1789274724.969,cone,1,6.381,-0.438,297,-0.2887301604421249,-0.5932377541351268,0.13317828036594892,2.0,7739.0,7.0,0.0,L
194.46,1789274725.019,cone,0,6.328,-0.429,290,-0.28862475259752224,-0.607273383047323,0.20817828036594893,1.0,7893.0,6.0,0.0,L
194.51,1789274725.069,cone,0,6.242,-0.391,298,-0.2884787833098827,-0.5360435979509917,0.28317828036594894,1.0,8073.0,6.0,0.0,L
194.56,1789274725.119,none,-1,,,,-0.2896581395211311,-0.4296608868423596,0.28317828036594894,0.0,8030.0,5.0,0.0,L
194.61,1789274725.169,cone,0,6.127,-0.470,284,-0.29186850755623495,-0.2892781733799004,0.35817828036594895,1.0,8159.0,6.0,0.0,L
194.66,1789274725.219,cone,0,6.082,-0.462,275,-0.2930424893943588,-0.09870413066391281,0.43317828036594896,1.0,8272.0,6.0,0.0,L
194.71,1789274725.269,cone,0,6.008,-0.485,278,-0.29392604551991713,0.13408169950284796,0.4748829938440573,1.0,8345.0,6.0,0.0,L
194.76,1789274725.319,cone,0,5.916,-0.498,299,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,0,0.000,0.000,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,1,0.222,0.001,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,2,0.417,0.003,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,3,0.591,0.006,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,4,0.734,0.011,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,5,0.873,0.020,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,6,1.007,0.034,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,7,1.135,0.053,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,8,1.272,0.079,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,9,1.403,0.109,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,10,1.535,0.146,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,11,1.659,0.185,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,12,1.801,0.236,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,13,1.945,0.291,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,14,2.090,0.348,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,15,2.224,0.403,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,16,2.336,0.451,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,17,2.452,0.504,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,18,2.561,0.559,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,19,2.682,0.624,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.76,1789274725.319,path,20,2.812,0.698,,-0.29222336215240313,0.4274926890217334,0.4937664080660805,1.0,8400.0,6.0,0.0,L
194.81,1789274725.369,cone,0,5.897,-0.519,318,-0.28710777253245634,0.7924443450518346,0.5149961177675775,1.0,8595.0,7.0,0.0,L
194.86,1789274725.419,cone,0,5.897,-0.519,318,-0.28512487742552617,1.1950773213683605,0.5584726014788465,1.0,8595.0,7.0,0.0,L
194.91,1789274725.469,cone,0,5.765,-0.520,318,-0.2838277444125701,1.6278157526488126,0.6000338920669224,1.0,8823.0,7.0,0.0,L
194.96,1789274725.519,cone,0,5.624,-0.619,297,-0.28508984630327794,2.0706956699351924,0.5398274835745104,1.0,8598.0,7.0,0.0,L
195.01,1789274725.569,cone,0,5.583,-0.692,299,-0.2590082527021072,2.5645388721571742,0.5393591056184293,1.0,8491.0,7.0,0.0,L
195.06,1789274725.619,cone,0,5.475,-0.730,300,-0.25595836572071423,3.043601213256221,0.546104180295648,1.0,8487.0,7.0,0.0,L
195.11,1789274725.669,cone,0,5.411,-0.739,296,-0.2539333792462794,3.5076452774229523,0.5796421424371526,1.0,8384.0,7.0,0.0,L
195.16,1789274725.719,cone,0,5.343,-0.833,299,-0.2522660388009149,3.9615476638520835,0.5256005543886064,1.0,8198.0,6.0,0.0,L
195.21,1789274725.769,cone,0,5.273,-0.860,290,-0.23275322723991132,4.419113881392345,0.5564485392636858,1.0,8321.0,6.0,0.0,L
195.26,1789274725.819,cone,0,5.187,-0.883,290,-0.231131607571456,4.867101766598322,0.5686870053700841,1.0,8429.0,7.0,0.0,L
195.31,1789274725.869,cone,0,5.114,-0.927,295,-0.2365466372371516,5.307122493040218,0.553131424334462,1.0,8436.0,6.0,0.0,L
195.36,1789274725.919,cone,0,5.084,-0.975,305,-0.24191664128252213,5.774456699351645,0.539311325374936,1.0,8324.0,6.0,0.0,L
195.41,1789274725.969,cone,0,5.000,-1.052,296,-0.21488860997715106,6.225843276291396,0.5215278446858445,1.0,8176.0,6.0,0.0,L
195.46,1789274726.019,cone,0,4.896,-1.067,288,-0.212598348195707,6.613023734023972,0.5313056185664314,1.0,8140.0,6.0,0.0,L
195.51,1789274726.069,cone,0,4.815,-1.133,279,-0.2084526315920565,6.925193774455575,0.4871626341616332,1.0,8334.0,6.0,0.0,L
195.56,1789274726.119,cone,0,4.738,-1.169,277,-0.20442302898416181,7.207233055766711,0.4697105592498798,1.0,8438.0,5.0,0.0,L
195.61,1789274726.169,cone,0,4.677,-1.181,271,-0.1848993268462063,7.451140120038788,0.4905853016639041,1.0,8463.0,5.0,0.0,L
195.66,1789274726.219,cone,0,4.604,-1.207,285,-0.1817303924669229,7.639296459648773,0.4738804601956249,1.0,8335.0,5.0,0.0,L
195.71,1789274726.269,cone,0,4.604,-1.207,285,-0.1741095671698081,7.787645761975128,0.4937345343274553,1.0,8335.0,5.0,0.0,L
195.76,1789274726.319,cone,0,4.512,-1.266,295,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,0,0.000,0.000,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,1,0.124,0.001,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,2,0.255,0.007,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,3,0.379,0.015,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,4,0.506,0.025,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,5,0.633,0.034,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,6,0.755,0.043,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,7,0.879,0.051,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,8,1.004,0.059,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,9,1.137,0.068,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,10,1.270,0.078,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,11,1.395,0.090,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,12,1.516,0.104,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,13,1.637,0.122,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,14,1.757,0.143,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,15,1.875,0.169,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,16,1.997,0.201,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,17,2.115,0.234,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,18,2.233,0.271,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,19,2.353,0.313,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.76,1789274726.319,path,20,2.470,0.359,,-0.1642545582436704,7.889336928794726,0.4411644777673178,1.0,8254.0,6.0,0.0,L
195.81,1789274726.369,cone,0,4.427,-1.296,298,-0.14708530171797093,7.955049149319898,0.42207116320460436,1.0,7869.0,6.0,0.0,L
195.86,1789274726.419,cone,0,4.378,-1.292,315,-0.1347133963458235,8.011744149216751,0.43644118354909656,1.0,7706.0,6.0,0.0,L
195.91,1789274726.469,cone,0,4.288,-1.302,312,-0.1204571514028991,8.093277360234342,0.4342026717604821,1.0,7746.0,6.0,0.0,L
195.96,1789274726.519,cone,0,4.249,-1.314,308,-0.10950514240428445,8.169037634602855,0.43367377996639667,1.0,8072.0,7.0,0.0,L
196.01,1789274726.569,cone,0,4.172,-1.312,287,-0.11435149876976707,8.240852866858404,0.4252101572990761,1.0,7887.0,6.0,0.0,L
196.06,1789274726.619,cone,0,4.070,-1.308,288,-0.09806189180964375,8.260681308231616,0.4319650416718721,1.0,7825.0,6.0,0.0,L
196.11,1789274726.669,cone,0,4.006,-1.326,279,-0.0799329209525269,8.24250399907064,0.42243379314885654,1.0,7728.0,6.0,0.0,L
196.16,1789274726.719,cone,0,3.953,-1.343,279,-0.06424074283210675,8.20152195829602,0.4102551643682981,1.0,7740.0,5.0,0.0,L
196.21,1789274726.769,cone,0,3.888,-1.329,276,-0.07588666712842196,8.14586956257107,0.3997554556383225,1.0,7809.0,6.0,0.0,L
196.26,1789274726.819,cone,0,3.826,-1.302,284,-0.06538572351461287,8.102472140573553,0.42475932641519565,1.0,7971.0,6.0,0.0,L
196.31,1789274726.869,cone,0,3.737,-1.327,282,-0.0451811317360416,8.056884552340522,0.4047627964254652,1.0,7950.0,6.0,0.0,L
196.36,1789274726.919,cone,0,3.656,-1.275,276,-0.034856811675031796,7.995331819432125,0.4510306070690364,1.0,7965.0,6.0,0.0,L
196.41,1789274726.969,cone,0,3.611,-1.259,282,-0.04009219776556015,7.943287583000544,0.45253454234935875,1.0,7942.0,6.0,0.0,L
196.46,1789274727.019,cone,0,3.545,-1.252,296,-0.022605017219065437,7.899032407624347,0.4647079937335701,1.0,7857.0,6.0,0.0,L
196.51,1789274727.069,cone,0,3.479,-1.253,286,0.0005018702520461873,7.824442517760236,0.4723033102917038,1.0,7669.0,6.0,0.0,L
196.56,1789274727.119,cone,0,3.419,-1.272,290,0.012166168247268381,7.734065738761501,0.45182367438389326,1.0,7536.0,6.0,0.0,L
196.61,1789274727.169,cone,0,3.367,-1.268,272,0.005154244484730362,7.650576995362928,0.4363528661095779,1.0,7627.0,6.0,0.0,L
196.66,1789274727.219,cone,0,3.268,-1.307,265,0.01492558673382803,7.566024562939442,0.3896311717707086,1.0,7470.0,5.0,0.0,L
196.71,1789274727.269,cone,0,3.236,-1.293,288,0.024714255686177914,7.489086181781082,0.4044749495350286,1.0,7417.0,5.0,0.0,L
196.76,1789274727.319,cone,0,3.187,-1.287,294,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,0,0.000,0.000,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,1,0.138,0.002,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,2,0.275,0.010,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,3,0.409,0.024,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,4,0.543,0.044,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,5,0.665,0.068,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,6,0.784,0.095,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,7,0.914,0.128,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,8,1.034,0.161,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,9,1.163,0.201,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,10,1.279,0.243,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,11,1.404,0.290,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,12,1.524,0.335,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,13,1.655,0.382,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,14,1.786,0.427,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,15,1.913,0.468,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,16,2.044,0.507,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,17,2.167,0.539,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,18,2.290,0.568,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,19,2.409,0.595,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.76,1789274727.319,path,20,2.527,0.619,,0.03538806976377394,7.391612720158327,0.40936467740501414,1.0,7348.0,5.0,0.0,L
196.81,1789274727.369,cone,0,3.093,-1.242,285,0.04774728742019703,7.295796684931964,0.4489817168716601,1.0,7373.0,5.0,0.0,L
196.86,1789274727.419,cone,0,3.043,-1.241,288,0.0646697366353402,7.2168263733074065,0.455510429747092,1.0,7305.0,5.0,0.0,L
196.91,1789274727.469,cone,0,2.989,-1.240,290,0.08063172652549466,7.1050093504845835,0.45955387047788576,1.0,7342.0,5.0,0.0,L
196.96,1789274727.519,cone,0,2.936,-1.232,285,0.09105811263337507,6.940564553236894,0.4623719834530118,1.0,7152.0,5.0,0.0,L
197.01,1789274727.569,cone,0,2.858,-1.203,296,0.09542838812992106,6.780159417712453,0.4778545796292262,1.0,6998.0,5.0,0.0,L
197.06,1789274727.619,cone,0,2.832,-1.176,292,0.1065558617830732,6.628826692302619,0.5055910405564554,1.0,6943.0,5.0,0.0,L
197.11,1789274727.669,cone,0,2.685,-1.189,279,0.11656119988325346,6.485836286607036,0.47840867723665825,1.0,6959.0,5.0,0.0,L
197.16,1789274727.719,cone,0,2.639,-1.170,279,0.12596446627887473,6.33923847627145,0.4943804162684964,1.0,6935.0,5.0,0.0,L
197.21,1789274727.769,cone,0,2.565,-1.151,281,0.12326359252191026,6.196086270716541,0.4953663225406264,1.0,6921.0,5.0,0.0,L
197.26,1789274727.819,cone,0,2.565,-1.151,281,0.1398628986701058,6.070593032025369,0.5061111865136139,1.0,6921.0,5.0,0.0,L
197.31,1789274727.869,cone,0,2.473,-1.168,297,0.14952372888129803,5.9299727652523,0.4830401303187094,1.0,6910.0,5.0,0.0,L
197.36,1789274727.919,cone,0,2.455,-1.150,306,0.15946699414963741,5.771266419221397,0.5021544926147338,1.0,6626.0,4.0,0.0,L
197.41,1789274727.969,cone,0,2.455,-1.150,306,0.15060047572759297,5.621430968439016,0.48660130751629604,1.0,6626.0,4.0,0.0,L
197.46,1789274728.019,cone,0,2.455,-1.150,306,0.15810938068074618,5.4824621785902625,0.487914014414761,1.0,6626.0,4.0,0.0,L
197.51,1789274728.069,cone,0,2.455,-1.150,306,0.1669277415082925,5.329757458612404,0.48992990958553084,1.0,6626.0,4.0,0.0,L
197.56,1789274728.119,cone,0,2.455,-1.150,306,0.17566723826196728,5.19930688824026,0.4928634429819436,1.0,6626.0,4.0,0.0,L
197.61,1789274728.169,cone,0,2.455,-1.150,306,0.1761875376420744,5.051748281115191,0.4868221189950587,1.0,6626.0,4.0,0.0,L
197.66,1789274728.219,cone,0,2.180,-1.123,359,0.18130195906609475,4.891741278031256,0.48859227653947646,1.0,7131.0,3.0,0.0,L
197.71,1789274728.269,cone,0,2.180,-1.123,359,0.18545885549150348,4.729208403124349,0.486319564395037,1.0,7131.0,3.0,0.0,L
197.76,1789274728.319,cone,0,1.931,-1.137,299,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,0,0.000,0.000,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,1,0.193,0.004,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,2,0.421,0.024,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,3,0.680,0.068,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,4,0.959,0.139,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,5,1.245,0.229,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,6,1.496,0.312,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,7,1.736,0.384,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,8,1.971,0.442,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,9,2.221,0.493,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,10,2.437,0.524,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,11,2.651,0.539,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,12,2.895,0.537,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,13,3.174,0.512,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,14,3.450,0.461,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,15,3.713,0.388,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,16,3.987,0.285,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,17,4.248,0.160,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,18,4.463,0.036,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,19,4.639,-0.079,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
197.76,1789274728.319,path,20,4.789,-0.189,,0.1938307338739081,4.596912024253279,0.455313672154511,1.0,6827.0,3.0,0.0,L
