t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789044230.423481,0.012,0.0,0.0,0,0,183,0.008301206450780071,-0.009276624209351573,0.0,0.0,0.0,107.0,1.0,-0.9805939072360391,0.0,0.0,0.0,39.445389329862266,nan,0.0,0.05924256871470099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-3,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,route_20260910_212627.csv | DRIVE_START,prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 📁 경로 선택: route_20260910_212627.csv (WP 107개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 없음 (terrain 열에 'S' 가 없다) | 🚦 신호등 구간 없음 (terrain 열에 'T' 가 없다) — ★이 경로에서는 신호등 개입이 전혀 없다★ | 🛞 라이다 구간 1곳 / WP 32개 (49~80) — terrain 열의 'L' | ▶ 주행 시작(prompt) [route_20260910_212627.csv] | 📶 출발 GPS : RTK_FIXED σ=0.045m,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967666531666666,127.87358489,121.741,2,0.00014884000000000002,36.967666531666666,127.87358489,4.0,0.07005298347473145,1.0,0.0,0.11570596694946289,0.0,0.022340543054558074,nan,0.0,0.0,0.0,0.4880542231453112,0.010277698819338946,-0.8698963003801412,0.07055402725535184,-0.0009424777960769379,-0.0049741883681838385,0.0009250245035569946,-8.3748791,0.6472389,4.8052585
1789044230.473287,0.062,0.0,0.0,0,0,183,0.008301206450780071,-0.009276624209351573,0.0,0.0,0.0,107.0,1.0,-0.9805939072360391,0.0,0.0,0.0,39.445389329862266,nan,0.0,-0.3390779164227284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-3,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967666531666666,127.87358489,121.741,2,0.00014884000000000002,36.967666531666666,127.87358489,4.0,0.09502196521759033,1.0,0.0,0.16564393043518066,0.0,0.022340543054558074,nan,0.0,0.0,0.0,0.4880438661789992,0.010245656043482529,-0.869899922136041,0.07058566911919131,-0.008918632477691025,-0.00020943951023931956,-0.00603883921190038,-8.1787461,0.57859235,5.0210048
1789044230.523177,0.112,0.0,0.0,0,0,183,0.009042385282187499,-0.01094641631392364,0.0,0.0,0.0,107.0,1.0,-0.9821798598753634,0.0,0.0,0.0,39.44440539450826,nan,0.0,0.06878423941011705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-3,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766651666667,127.87358489833333,121.74,2,0.00014884000000000002,36.96766651666667,127.87358489833333,4.0,0.0122,1.0,1.0,0.0,0.0,0.003274220507441071,nan,0.0,0.0,0.0,0.48799402076281195,0.010226988360213907,-0.869924780103186,0.07062663358286213,-0.003787364476827695,-0.006789330790257942,0.0010821041362364843,-8.149326149999998,0.7060787999999999,5.16810455
1789044230.573143,0.162,0.0,0.0,0,0,183,0.009042385282187499,-0.01094641631392364,0.0,0.0,0.0,107.0,1.0,-0.9821798598753634,0.0,0.0,0.0,39.44440539450826,nan,0.0,-0.13594332906870318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766651666667,127.87358489833333,121.74,2,0.00014884000000000002,36.96766651666667,127.87358489833333,4.0,0.0452270528793335,1.0,0.0,0.06605410575866699,0.0,0.003274220507441071,nan,0.0,0.0,0.0,0.48800718540489385,0.010233857026564298,-0.8699197630743862,0.07059646574834373,0.00027925268031909274,-0.0026878070480712674,-0.002495820830351891,-8.227779349999999,0.22555294999999997,5.8447634
1789044230.623234,0.212,0.0,0.0,0,0,183,0.009042385282187499,-0.01094641631392364,0.0,0.0,0.0,107.0,1.0,-0.9821798598753634,0.0,0.0,0.0,39.44440539450826,nan,0.0,-0.48996144241056583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766651666667,127.87358489833333,121.74,2,0.00014884000000000002,36.96766651666667,127.87358489833333,4.0,0.07021796913146973,1.0,0.0,0.11603593826293945,0.0,0.003274220507441071,nan,0.0,0.0,0.0,0.48800342895950705,0.01016080350236745,-0.8699293123905633,0.07051526671318324,0.0007155849933176752,0.006667157742618339,-0.008691739674931762,-8.3552658,0.5197524499999999,5.1190713
1789044230.673156,0.262,0.0,0.0,0,0,183,0.009042385282187499,-0.01094641631392364,0.0,0.0,0.0,107.0,1.0,-0.9821798598753634,0.0,0.0,0.0,39.44440539450826,nan,0.0,0.34534648047425537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766651666667,127.87358489833333,121.74,2,0.00014884000000000002,36.96766651666667,127.87358489833333,4.0,0.09527337760925293,1.0,0.0,0.16614675521850586,0.0,0.003274220507441071,nan,0.0,0.0,0.0,0.4880240543309207,0.010138973571046234,-0.8699133109455476,0.07057304761090563,-0.0008377580409572782,-0.004084070449666731,0.005899212871740834,-8.3552658,0.6864655000000001,5.01119815
1789044230.723180,0.312,0.0,0.0,0,0,183,0.006077668692623189,-0.007792364209299712,0.0,0.0,0.0,107.0,1.0,-0.9793429658644873,0.0,0.0,0.0,39.447810883647875,nan,0.0,-0.35594021248669316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967666545,127.873584865,121.741,2,0.00014884000000000002,36.967666545,127.873584865,4.0,0.0122,1.0,1.0,0.0,0.0,0.024113117400129117,nan,0.0,0.0,0.0,0.4880398518838176,0.010129178981017388,-0.8699056579560092,0.07055954196644601,0.017784905077822218,-0.0005585053606381855,-0.006352998477259359,-8.42391235,0.44129925,5.07003805
1789044230.773152,0.362,0.0,0.0,0,0,183,0.006077668692623189,-0.007792364209299712,0.0,0.0,0.0,107.0,1.0,-0.9793429658644873,0.0,0.0,0.0,39.447810883647875,nan,0.0,0.09187566793828023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967666545,127.873584865,121.741,2,0.00014884000000000002,36.967666545,127.873584865,4.0,0.045420171928405764,1.0,0.0,0.06644034385681152,0.0,0.024113117400129117,nan,0.0,0.0,0.0,0.4880116004175359,0.010098034445501669,-0.8699232525617574,0.07054248514637002,0.005235987755982988,-0.0016231562043547264,0.0014660765716752368,-8.36507245,0.48052585,5.0504247499999995
1789044230.823172,0.412,0.0,0.0,0,0,183,0.006077668692623189,-0.007792364209299712,0.0,0.0,0.0,107.0,1.0,-0.9793429658644873,0.0,0.0,0.0,39.447810883647875,nan,0.0,0.35915591660240365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967666545,127.873584865,121.741,2,0.00014884000000000002,36.967666545,127.873584865,4.0,0.07043278427124024,1.0,0.0,0.11646556854248047,0.0,0.024113117400129117,nan,0.0,0.0,0.0,0.487987377671357,0.010104950207770073,-0.8699373697714086,0.07053496927010186,0.010245082709206713,-0.0012740903539558606,0.00614355896702004,-8.414105699999999,0.53936575,4.9817782
1789044230.873240,0.462,0.0,0.0,0,0,183,0.006077668692623189,-0.007792364209299712,0.0,0.0,0.0,107.0,1.0,-0.9793429658644873,0.0,0.0,0.0,39.447810883647875,nan,0.0,-0.2902623952308011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967666545,127.873584865,121.741,2,0.00014884000000000002,36.967666545,127.873584865,4.0,0.09544432373046875,1.0,0.0,0.1664886474609375,0.0,0.024113117400129117,nan,0.0,0.0,0.0,0.487975097377944,0.01007771167763951,-0.8699443197417077,0.07053810754100094,0.010402162341886203,-0.006981317007977318,-0.0052010811709431014,-8.38468575,0.5197524499999999,5.0602314
