t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,ld_y,ld_yaw_deg,ld_road_deg,ld_pot_deg,ld_pulse,ld_avg_cost,ld_gps_ref,ld_obs_x,ld_obs_y,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789051262.359524,0.004,0.0,0.0,0,0,185,-0.12244278076772208,0.6183797715038766,0.0,0.0,0.0,107.0,1.0,-0.04104419974855367,1.5903616475223434,61.0,5.16828134197221,39.08955041460679,-10.806115759824996,0.17080564435408407,-0.06460184895725289,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,route_20260910_102050.csv | DRIVE_START,📁 경로 선택: route_20260910_102050.csv (WP 107개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 없음 (terrain 열에 'S' 가 없다) | 🚦 신호등 구간 없음 (terrain 열에 'T' 가 없다) — ★이 경로에서는 신호등 개입이 전혀 없다★ | 🛞 라이다 구간 1곳 / WP 32개 (49~80) — terrain 열의 'L' | ▶ 주행 시작(prompt) [route_20260910_102050.csv] | 📶 출발 GPS : RTK_FIXED σ=0.040m,False,0,,,,-9999.0,-1.0,-1.0,False,36.967674431666666,127.87359057166667,121.799,2,0.00017424000000000004,36.967674431666666,127.87359057166667,4.0,0.04033561058044434,1.0,0.0,0.05427122116088867,0.0,0.03425605964245475,-10.806115759824996,0.0,0.0,0.0,0.45148538503033103,0.18637864041810986,-0.7791932570495045,0.3927872422425347,-3.490658503988659e-05,0.011780972450961725,-0.007504915783575617,-8.2768126,0.6864655000000001,5.1779112
1789051262.409492,0.054,0.0,0.0,0,0,185,-0.12244278076772208,0.6183797715038766,0.0,0.0,0.0,107.0,1.0,-0.04104419974855367,1.5903616475223434,61.0,5.16828134197221,39.08955041460679,-10.806115759824996,0.17080564435408407,-0.18447592998745102,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.967674431666666,127.87359057166667,121.799,2,0.00017424000000000004,36.967674431666666,127.87359057166667,4.0,0.06532879180908203,1.0,0.0,0.10425758361816406,0.0,0.03425605964245475,-10.806115759824996,0.0,0.0,0.0,0.45148952517887164,0.18642034598106286,-0.7791780730776076,0.39279281268007465,0.009616764178488757,0.009459684545809267,-0.0050789081233034985,-8.26700595,0.57859235,5.07003805
1789051262.459414,0.104,0.0,0.0,0,0,185,-0.12244278076772208,0.6183797715038766,0.0,0.0,0.0,107.0,1.0,-0.04104419974855367,1.5903616475223434,61.0,5.16828134197221,39.08955041460679,-10.806115759824996,0.17080564435408407,0.08834702187252387,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.967674431666666,127.87359057166667,121.799,2,0.00017424000000000004,36.967674431666666,127.87359057166667,4.0,0.09032435722351075,1.0,0.0,0.15424871444702148,0.0,0.03425605964245475,-10.806115759824996,0.0,0.0,0.0,0.45143275232671193,0.18647307982529976,-0.7792054533477965,0.39277871900123607,0.0037175513067479217,0.0024260076602721182,-0.0003141592653589793,-8.18855275,0.6668522,5.1190713
1789051262.509359,0.154,0.0,0.0,0,0,185,-0.1231839595771087,0.6146691222947195,0.0,0.0,0.0,107.0,1.0,-0.044823587501858386,1.5903616475223434,61.0,5.16828134197221,39.08963359177717,-10.806115759824996,0.17080564435408407,-0.2032456721712212,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.96767439833334,127.87359056333334,121.798,2,0.00017424000000000004,36.96767439833334,127.87359056333334,4.0,0.013200000000000002,1.0,1.0,0.0,0.0,0.02709382349964516,-10.806115759824996,0.0,0.0,0.0,0.4514070468958694,0.18648534221486668,-0.7792250426574929,0.3927635778011794,0.0023038346126325153,0.0065100781099388496,-0.0054105206811824215,-8.3748791,0.61781895,5.1582979
1789051262.559443,0.204,0.0,0.0,0,0,185,-0.1231839595771087,0.6146691222947195,0.0,0.0,0.0,107.0,1.0,-0.044823587501858386,1.5903616475223434,61.0,5.16828134197221,39.08963359177717,-10.806115759824996,0.17080564435408407,-0.13896718082687873,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.96767439833334,127.87359056333334,121.798,2,0.00017424000000000004,36.96767439833334,127.87359056333334,4.0,0.03801651306152344,1.0,0.0,0.049633026123046875,0.0,0.02709382349964516,-10.806115759824996,0.0,0.0,0.0,0.451413574427544,0.18644503426435108,-0.7792174534582387,0.3927902675051544,0.004433136300065597,0.0062482787221397,-0.0042935099599060505,-8.316039199999999,0.6668522,5.10926465
1789051262.609487,0.254,0.0,0.0,0,0,185,-0.1231839595771087,0.6146691222947195,0.0,0.0,0.0,107.0,1.0,-0.044823587501858386,1.5903616475223434,61.0,5.16828134197221,39.08963359177717,-10.806115759824996,0.17080564435408407,-0.162641246465225,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.96767439833334,127.87359056333334,121.798,2,0.00017424000000000004,36.96767439833334,127.87359056333334,4.0,0.06307716674804688,1.0,0.0,0.09975433349609375,0.0,0.02709382349964516,-10.806115759824996,0.0,0.0,0.0,0.45143910907723334,0.18643169513954516,-0.7792030900895353,0.3927957462064337,-0.0026529004630313807,0.0070685834705770355,-0.00471238898038469,-8.2571993,0.6276256,5.099458
1789051262.659461,0.304,0.0,0.0,0,0,185,-0.1231839595771087,0.6146691222947195,0.0,0.0,0.0,107.0,1.0,-0.044823587501858386,1.5903616475223434,61.0,5.16828134197221,39.08963359177717,-10.806115759824996,0.17080564435408407,0.20395003602770548,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.96767439833334,127.87359056333334,121.798,2,0.00017424000000000004,36.96767439833334,127.87359056333334,4.0,0.08803768463134766,1.0,0.0,0.1496753692626953,0.0,0.02709382349964516,-10.806115759824996,0.0,0.0,0.0,0.4514075442930608,0.18644438883636133,-0.7792052604627936,0.39282169096659386,-0.001954768762233649,0.0013264502315156904,0.0016929693744344998,-8.237585999999999,0.5687857,5.12887795
1789051262.709600,0.354,0.0,0.0,0,0,185,-0.11962630103926604,0.6124427322946416,0.0,0.0,0.0,107.0,1.0,-0.046500838753150434,1.5903616475223434,61.0,5.16828134197221,39.08574248543151,-10.806115759824996,0.17080564435408407,0.21452013595565006,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.967674378333335,127.87359060333333,121.8,2,0.00017424000000000004,36.967674378333335,127.87359060333333,4.0,0.013200000000000002,1.0,1.0,0.0,0.0,0.05822312955770723,-10.806115759824996,0.0,0.0,0.0,0.4514106676963597,0.18645507038867032,-0.7792001403133645,0.39282318815456385,0.00968657734856853,-0.00013962634015954637,0.0018849555921538759,-8.24739265,0.7453053999999999,5.12887795
1789051262.759503,0.404,0.0,0.0,0,0,185,-0.11962630103926604,0.6124427322946416,0.0,0.0,0.0,107.0,1.0,-0.046500838753150434,1.5903616475223434,61.0,5.16828134197221,39.08574248543151,-10.806115759824996,0.17080564435408407,-0.14918090431626124,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.967674378333335,127.87359060333333,121.8,2,0.00017424000000000004,36.967674378333335,127.87359060333333,4.0,0.03716976947784424,1.0,0.0,0.04793953895568848,0.0,0.05822312955770723,-10.806115759824996,0.0,0.0,0.0,0.4514118167839366,0.18646753347200173,-0.7792020494829681,0.3928121646668236,0.016179202165987436,-0.0017976891295541594,-0.004468042885105484,-8.2768126,0.6668522,5.0798447
1789051262.809675,0.454,0.0,0.0,0,0,185,-0.11962630103926604,0.6124427322946416,0.0,0.0,0.0,107.0,1.0,-0.046500838753150434,1.5903616475223434,61.0,5.16828134197221,39.08574248543151,-10.806115759824996,0.17080564435408407,0.7024114574923712,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.967674378333335,127.87359060333333,121.8,2,0.00017424000000000004,36.967674378333335,127.87359060333333,4.0,0.062246754837036136,1.0,0.0,0.09809350967407227,0.0,0.05822312955770723,-10.806115759824996,0.0,0.0,0.0,0.4514216651393559,0.18648317511930862,-0.7791882067850545,0.39282088036065943,0.016091935703387718,-0.0008377580409572782,0.010419615634406148,-8.2964259,0.53936575,5.08965135
1789051262.859281,0.504,0.0,0.0,0,0,185,-0.11962630103926604,0.6124427322946416,0.0,0.0,0.0,107.0,1.0,-0.046500838753150434,1.5903616475223434,61.0,5.16828134197221,39.08574248543151,-10.806115759824996,0.17080564435408407,0.10819463457738654,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.967674378333335,127.87359060333333,121.8,2,0.00017424000000000004,36.967674378333335,127.87359060333333,4.0,0.08721752471923828,1.0,0.0,0.14803504943847656,0.0,0.05822312955770723,-10.806115759824996,0.0,0.0,0.0,0.4514348991321633,0.18647237795120608,-0.7791931965038211,0.3928008994756934,0.006335545184739416,0.0073129295658562405,5.235987755982989e-05,-8.1983594,0.57859235,5.2367511
1789051262.909237,0.554,0.0,0.0,0,0,185,-0.12125689416712968,0.6105874072945768,0.0,0.0,0.0,107.0,1.0,-0.04857639393103588,1.5903616475223434,61.0,5.16828134197221,39.087025040761944,-10.806115759824996,0.17080564435408407,0.12793824530823175,0.0,-11.916026254096073,1.034179557114217,0.008378068789099458,1.1079228307288755,0.0,0.0,1.3186332993356076,0.0,0.0,0.0,0.0,0.0,2.5546305030107685,0.5,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.96767436166667,127.873590585,121.807,2,0.00017424000000000004,36.96767436166667,127.873590585,4.0,0.013200000000000002,1.0,1.0,0.0,0.0,0.03995861325930144,-10.806115759824996,0.0,0.0,0.0,0.4514294976887457,0.18648095878477727,-0.7791985979472388,0.39279231864212216,0.00767944870877505,0.003560471674068432,0.0004014257279586958,-8.227779349999999,0.6864655000000001,5.10926465
