t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,ld_y,ld_yaw_deg,ld_road_deg,ld_pot_deg,ld_pulse,ld_avg_cost,ld_gps_ref,ld_obs_x,ld_obs_y,ld_target_y,ld_n_cones,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789054660.662444,0.016,0.0,0.0,0,0,186,-0.005336489655696719,0.006679169209260817,0.0,0.0,0.0,107.0,1.0,-0.4762403703978748,0.0,0.0,0.0,38.484903727741674,nan,0.0,0.02652386902808031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,route_20260910_102050.csv | DRIVE_START,prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 📁 경로 선택: route_20260910_102050.csv (WP 107개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 없음 (terrain 열에 'S' 가 없다) | 🚦 신호등 구간 없음 (terrain 열에 'T' 가 없다) — ★이 경로에서는 신호등 개입이 전혀 없다★ | 🛞 라이다 구간 1곳 / WP 32개 (49~80) — terrain 열의 'L' | ▶ 주행 시작(prompt) [route_20260910_102050.csv] | 📶 출발 GPS : RTK_FIXED σ=0.063m,False,0,,,,-9999.0,-1.0,-1.0,False,36.96766960666667,127.873596435,121.781,2,0.000144,36.96766960666667,127.873596435,4.0,0.08781782341003418,1.0,0.0,0.15163564682006836,0.0,0.03256925873437247,nan,0.0,0.0,0.0,0.32359937598030936,0.3660516110977839,-0.533224959952637,0.6906234892916545,-0.007138396640656807,-0.002076941809873252,0.0004014257279586958,-8.394492399999999,0.5883989999999999,5.0602314
1789054660.712453,0.066,0.0,0.0,0,0,186,-0.0013341220979405423,0.008534494209325642,0.0,0.0,0.0,107.0,1.0,-0.47388648228888286,0.0,0.0,0.0,38.48125764043652,nan,0.0,0.02247882129002415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.967669623333336,127.87359648,121.777,2,0.000144,36.967669623333336,127.87359648,4.0,0.012,1.0,1.0,0.0,0.0,0.025848377356748567,nan,0.0,0.0,0.0,0.32361287942995487,0.3660504296256486,-0.5332320225052974,0.6906123351148903,-0.00019198621771937625,-0.005340707511102648,0.0016406094968746698,-8.44352565,0.63743225,4.95235825
1789054660.762402,0.116,0.0,0.0,0,0,186,-0.0013341220979405423,0.008534494209325642,0.0,0.0,0.0,107.0,1.0,-0.47388648228888286,0.0,0.0,0.0,38.48125764043652,nan,0.0,0.0932918636474441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.967669623333336,127.87359648,121.777,2,0.000144,36.967669623333336,127.87359648,4.0,0.03943268013000488,1.0,0.0,0.054865360260009766,0.0,0.025848377356748567,nan,0.0,0.0,0.0,0.32361679951235384,0.3660577203210779,-0.5332210048531855,0.6906151406174611,-0.0016231562043547264,-0.0004363323129985824,-0.0010297442586766543,-8.38468575,0.6276256,5.0210048
1789054660.812399,0.166,0.0,0.0,0,0,186,-0.0013341220979405423,0.008534494209325642,0.0,0.0,0.0,107.0,1.0,-0.47388648228888286,0.0,0.0,0.0,38.48125764043652,nan,0.0,-0.05958872007985077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.967669623333336,127.87359648,121.777,2,0.000144,36.967669623333336,127.87359648,4.0,0.06440023136138916,1.0,0.0,0.10480046272277832,0.0,0.025848377356748567,nan,0.0,0.0,0.0,0.3236423569923569,0.3660593387049843,-0.533199694347581,0.690618759703896,-0.005445427266222308,0.0038222710618675817,-0.0002617993877991494,-8.3356525,0.6472389,4.9131316499999995
1789054660.862382,0.216,0.0,0.0,0,0,186,-0.0013341220979405423,0.008534494209325642,0.0,0.0,0.0,107.0,1.0,-0.47388648228888286,0.0,0.0,0.0,38.48125764043652,nan,0.0,-0.015557542639691084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.967669623333336,127.87359648,121.777,2,0.000144,36.967669623333336,127.87359648,4.0,0.08941343975067138,1.0,0.0,0.15482687950134277,0.0,0.025848377356748567,nan,0.0,0.0,0.0,0.32362667971707587,0.3660422790722999,-0.5332090010633866,0.6906279630103629,0.0024434609527920616,0.005113814708343385,0.0008552113334772215,-8.38468575,0.53936575,5.03081145
1789054660.912408,0.266,0.0,0.0,0,0,186,0.0,0.010018753418404948,0.0,0.0,0.0,107.0,1.0,-0.4722432027650474,0.0,0.0,0.0,38.4801836129191,nan,0.0,0.0483455724455883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.96766963666666,127.873596495,121.768,2,0.000144,36.96766963666666,127.873596495,4.0,0.012,1.0,1.0,0.0,0.0,0.05627903274052894,nan,0.0,0.0,0.0,0.32363132333900047,0.3660475799473894,-0.5332157022041829,0.6906178036304936,-0.005026548245743669,-0.0016057029118347831,-0.0007853981633974482,-8.433719,0.6276256,5.03081145
1789054660.962460,0.316,0.0,0.0,0,0,186,0.0,0.010018753418404948,0.0,0.0,0.0,107.0,1.0,-0.4722432027650474,0.0,0.0,0.0,38.4801836129191,nan,0.0,-0.045563118699302886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.96766963666666,127.873596495,121.768,2,0.000144,36.96766963666666,127.873596495,4.0,0.036485707283020016,1.0,0.0,0.04897141456604004,0.0,0.05627903274052894,nan,0.0,0.0,0.0,0.32363408702644014,0.36601556582026673,-0.5332434512809867,0.690612050979256,0.002373647782712288,-0.000296705972839036,0.002234021442552742,-8.394492399999999,0.5883989999999999,4.93274495
1789054661.012449,0.366,0.0,0.0,0,0,186,0.0,0.010018753418404948,0.0,0.0,0.0,107.0,1.0,-0.4722432027650474,0.0,0.0,0.0,38.4801836129191,nan,0.0,0.12718200753809572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.96766963666666,127.873596495,121.768,2,0.000144,36.96766963666666,127.873596495,4.0,0.06150153827667236,1.0,0.0,0.09900307655334473,0.0,0.05627903274052894,nan,0.0,0.0,0.0,0.3236354705097977,0.366005611378476,-0.5332399439025196,0.690619386416431,0.0008203047484373349,-0.0030543261909900766,0.004136430327226561,-8.3748791,0.6080123,4.962164899999999
1789054661.062410,0.416,0.0,0.0,0,0,186,0.0,0.010018753418404948,0.0,0.0,0.0,107.0,1.0,-0.4722432027650474,0.0,0.0,0.0,38.4801836129191,nan,0.0,0.2357096435230195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.96766963666666,127.873596495,121.768,2,0.000144,36.96766963666666,127.873596495,4.0,0.08648792457580566,1.0,0.0,0.14897584915161133,0.0,0.05627903274052894,nan,0.0,0.0,0.0,0.3236258841231864,0.36600197885217434,-0.5332566270658685,0.690612922187322,0.004223696789826277,-0.0042935099599060505,-0.0009599310885968813,-8.38468575,0.55897905,5.0602314
1789054661.112416,0.466,0.0,0.0,0,0,186,0.0,0.010018753418404948,0.0,0.0,0.0,107.0,1.0,-0.4722432027650474,0.0,0.0,0.0,38.4801836129191,nan,0.0,-0.0561777757640265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,,,,-9999.0,-1.0,-1.0,False,36.96766964333333,127.87359650166667,121.777,2,0.000144,36.96766964333333,127.87359650166667,4.0,0.012,1.0,1.0,0.0,0.0,0.02566227717274684,nan,0.0,0.0,0.0,0.3236412016013913,0.3660200327412593,-0.5332384605358903,0.6906102029824123,-0.004921828490624009,-0.0016406094968746698,0.00019198621771937625,-8.38468575,0.6080123,4.9425516
