t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789042871.826497,0.020,0.0,0.0,0,0,192,83.63880424326211,-32.20472868712968,0.0,0.0,0.0,188.0,1.0,0.9813233305151297,0.0,0.0,0.0,8.169197378641753,nan,0.0,-0.20275098781526218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-5,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,route_20260908_203042.csv | DRIVE_START,white1 driving 준비 — 경로 폴더 /home/mad1/gold/gold_ws/src/white1/gps_data | prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.13m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=4.84m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.29m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=7.40m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.19m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=7.28m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.18m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=7.40m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.19m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=7.40m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.19m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=5.64m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.16m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=6.24m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.16m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=6.24m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.16m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=6.24m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.18m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=6.32m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.16m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=6.40m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.17m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.32m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.12m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=3.12m) | 📁 경로 선택: route_20260908_203042.csv (WP 188개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 없음 (terrain 열에 'S' 가 없다) | 🚦 신호등 구간 없음 (terrain 열에 'T' 가 없다) — ★이 경로에서는 신호등 개입이 전혀 없다★ | 🛰️ 라이다 구간 없음 — 전 구간 GPS 추종 (terrain 열에 'L' 이 없다) | 🚨 E-STOP — 새 시작만 막힌다(진행 중인 매핑·정리는 그대로) | ✅ E-STOP 해제 | ▶ 주행 시작(prompt) [route_20260908_203042.csv] | ⚠️ 출발 GPS : RTK_FLOAT σ=2.38m — RTK Fixed 가 아니다. 추종오차가 좌표오차에 묻힐 수 있다,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967642076666664,127.873656645,122.91900000000001,2,5.569599999999999,36.967642076666664,127.873656645,3.0,2.404451355934143,1.0,0.0,0.08890271186828613,0.0,0.10126189404306891,28.250091053797313,0.0,2.0,0.0,0.4928303655106934,-0.022808491116750353,-0.8691990468752138,0.03303059906803504,-0.005393067388662479,0.0029845130209103037,0.0036302848441482054,-8.2964259,0.7943386499999999,4.38357255
1789042871.876701,0.070,0.0,0.0,0,0,192,83.63880424326211,-32.20472868712968,0.0,0.0,0.0,188.0,1.0,0.9813233305151297,0.0,0.0,0.0,8.169197378641753,nan,0.0,0.19984851416036836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.07196596264839172,-3,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967642076666664,127.873656645,122.91900000000001,2,5.569599999999999,36.967642076666664,127.873656645,3.0,2.4294923400878905,1.0,0.0,0.13898468017578125,0.0,0.10126189404306891,28.250091053797313,0.0,2.0,0.0,0.4928470833422614,-0.022840346478331996,-0.8691893254145615,0.033014960232524544,0.0018675022996339325,-0.011292280260403312,-0.0005061454830783556,-8.42391235,0.6080123,5.48191735
1789042871.926496,0.120,0.0,0.0,0,0,192,83.63880424326211,-32.20454315423418,0.0,0.0,0.0,188.0,1.0,0.9814876373561847,0.0,0.0,0.0,8.169053971123576,nan,0.0,-0.03707718286795236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.04371430352330208,-3,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967642078333334,127.873656645,122.91399999999999,2,5.569599999999999,36.967642078333334,127.873656645,3.0,2.36,1.0,1.0,0.0,0.0,0.04115778781866931,28.250091053797313,0.0,2.0,0.0,0.49286408848339963,-0.022879785785183966,-0.8691794028972248,0.03299501879186127,0.009093165402890457,-0.0003141592653589793,-0.0049741883681838385,-8.316039199999999,0.7649187,4.8052585
1789042871.976530,0.170,0.0,0.0,0,0,193,83.63880424326211,-32.20454315423418,0.0,0.0,0.0,188.0,1.0,0.9814876373561847,0.0,0.0,0.0,8.169053971123576,nan,0.0,-0.2924910285022164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.034627512097358704,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967642078333334,127.873656645,122.91399999999999,2,5.569599999999999,36.967642078333334,127.873656645,3.0,2.3756253576278685,1.0,0.0,0.031250715255737305,0.0,0.04115778781866931,28.250091053797313,0.0,2.0,0.0,0.49285663794056866,-0.022892557024775904,-0.8691837098436136,0.03298399328885591,0.0019896753472735357,-0.003560471674068432,0.0013264502315156904,-8.3552658,0.6668522,4.9131316499999995
1789042872.026429,0.220,0.0,0.0,0,0,192,83.63880424326211,-32.20454315423418,0.0,0.0,0.0,188.0,1.0,0.9814876373561847,0.0,0.0,0.0,8.169053971123576,nan,0.0,0.06837195355478798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0399678535759449,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967642078333334,127.873656645,122.91399999999999,2,5.569599999999999,36.967642078333334,127.873656645,3.0,2.400622591972351,1.0,0.0,0.08124518394470215,0.0,0.04115778781866931,28.250091053797313,0.0,2.0,0.0,0.49285787654463764,-0.022934783294043762,-0.8691829977588562,0.0329549032784816,0.004241150082346221,-0.005270894341022875,-0.00926769832808989,-8.4533323,0.61781895,4.97197155
1789042872.076508,0.270,0.0,0.0,0,0,193,83.63880424326211,-32.20454315423418,0.0,0.0,0.0,188.0,1.0,0.9814876373561847,0.0,0.0,0.0,8.169053971123576,nan,0.0,-0.5375507903523217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.03052467107772827,-1,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967642078333334,127.873656645,122.91399999999999,2,5.569599999999999,36.967642078333334,127.873656645,3.0,2.4256194686889647,1.0,0.0,0.1312389373779297,0.0,0.04115778781866931,28.250091053797313,0.0,2.0,0.0,0.49284532592377245,-0.022964861051917182,-0.8691890828755385,0.032961160203137475,-0.006667157742618339,0.0,-0.004031710572106902,-8.306232549999999,0.77472535,4.9817782
1789042872.126452,0.320,0.0,0.0,0,0,192,83.63880424326211,-32.20454315423418,0.0,0.0,0.0,188.0,1.0,0.9814876373561847,0.0,0.0,0.0,8.169053971123576,nan,0.0,-0.23707568877161703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.026358019560575485,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96764204666667,127.87365664,122.91,2,5.569599999999999,36.96764204666667,127.87365664,3.0,2.36,1.0,1.0,0.0,0.0,0.028829253749615365,28.250091053797313,0.0,2.0,0.0,0.4928269299282006,-0.022973306925745618,-0.8691971680580414,0.03301707658653466,0.002897246558310587,0.00027925268031909274,-0.003839724354387525,-8.306232549999999,0.77472535,5.0013914999999995
1789042872.176488,0.370,0.0,0.0,0,0,193,83.63835953700442,-32.208068271338824,0.0,0.0,0.0,188.0,1.0,0.9785743810612038,0.0,0.0,0.0,8.172061065242671,nan,0.0,-0.2256235373940737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.040015771985054016,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96764204666667,127.87365664,122.91,2,5.569599999999999,36.96764204666667,127.87365664,3.0,2.36,1.0,1.0,0.0,0.0,0.028829253749615365,28.250091053797313,0.0,2.0,0.0,0.4928334657534111,-0.022993924122217818,-0.8691943896320622,0.0329782886015942,0.003473205211468716,0.0007504915783575617,0.0018151424220741027,-8.3552658,0.6276256,5.03081145
1789042872.226636,0.420,0.0,0.0,0,0,193,83.63835953700442,-32.208068271338824,0.0,0.0,0.0,188.0,1.0,0.9785743810612038,0.0,0.0,0.0,8.172061065242671,nan,0.0,0.09817970968071442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.04319153353571892,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96764204666667,127.87365664,122.91,2,5.569599999999999,36.96764204666667,127.87365664,3.0,2.3941051816940306,1.0,0.0,0.06821036338806152,0.0,0.028829253749615365,28.250091053797313,0.0,2.0,0.0,0.49279137749633234,-0.022968791890136057,-0.8692198745836144,0.032953034658746314,-0.0003839724354387525,-0.0016929693744344998,0.0018500490071139892,-8.482752249999999,0.6668522,5.0210048
1789042872.276601,0.470,0.0,0.0,0,0,193,83.63835953700442,-32.208068271338824,0.0,0.0,0.0,188.0,1.0,0.9785743810612038,0.0,0.0,0.0,8.172061065242671,nan,0.0,0.09997935026135299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.03009893372654915,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96764204666667,127.87365664,122.91,2,5.569599999999999,36.96764204666667,127.87365664,3.0,2.419055209159851,1.0,0.0,0.11811041831970215,0.0,0.028829253749615365,28.250091053797313,0.0,2.0,0.0,0.49276720918597644,-0.022949706788262754,-0.8692339052018958,0.03295764792667388,-0.0025830872929516074,-0.008063421144213804,-0.004380776422505767,-8.3552658,0.7649187,4.93274495
