t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789045715.183792,0.005,0.0,0.0,0,0,338,-1.4734640501615484,0.38850502258369973,0.0,0.0,0.0,107.0,1.0,-0.6796189032511348,3.090668623446954,106.0,0.9073900934867472,39.06131939058243,-7.459805840176864,-7.8597307291928065,0.5217750565902125,0.0,-11.111436057538919,1.074147468218383,0.009804286992048987,1.0666890451550168,0.0,0.0,1.6132711470011576,0.0,0.0,0.0,0.0,0.0,2.05459458897706,0.5,,,0,0,0,0.0,-3,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,route_20260910_102030.csv | DRIVE_START,🚨 E-STOP — 새 시작만 막힌다(진행 중인 매핑·정리는 그대로) | 📁 경로 선택: route_20260910_102030.csv (WP 107개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 1곳 — WP 74 (terrain 열의 'S') | 🚦 신호등 구간 없음 (terrain 열에 'T' 가 없다) — ★이 경로에서는 신호등 개입이 전혀 없다★ | 🛰️ 라이다 구간 없음 — 전 구간 GPS 추종 (terrain 열에 'L' 이 없다) | ✅ E-STOP 해제 | ▶ 주행 시작(prompt) [route_20260910_102030.csv] | 📶 출발 GPS : RTK_FIXED σ=0.012m,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766873666667,127.87358969166667,121.643,2,0.00013455999999999999,36.96766873666667,127.87358969166667,4.0,0.04796038303375244,1.0,0.0,0.07272076606750488,0.0,0.0073597555448223564,-7.459805840176864,0.0,0.0,0.0,-0.4799893430226206,0.08726282340345831,0.8680886418579702,0.0917471531632155,-0.015638150097869192,-0.003525565089028546,0.006352998477259359,-8.159132799999998,0.8531785499999999,4.71699865
1789045715.233841,0.055,0.0,0.0,0,0,183,-1.4734640501615484,0.38850502258369973,0.0,0.0,0.0,107.0,1.0,-0.6796189032511348,3.090668623446954,106.0,0.9073900934867472,39.06131939058243,-7.459805840176864,-7.8597307291928065,-0.07088167342488078,0.0,-11.111436057538919,1.074147468218383,0.009804286992048987,1.0666890451550168,0.0,0.0,1.6132711470011576,0.0,0.0,0.0,0.0,0.0,2.05459458897706,0.5,,,0,0,0,0.0,-3,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766873666667,127.87358969166667,121.643,2,0.00013455999999999999,36.96766873666667,127.87358969166667,4.0,0.07296715412139892,1.0,0.0,0.12273430824279785,0.0,0.0073597555448223564,-7.459805840176864,0.0,0.0,0.0,-0.48007873524251815,0.0873119408921712,0.868036408341282,0.0917269139323541,0.006318091892219472,-0.013386675362796507,-0.004153883619746504,-8.36507245,0.30400615,4.44241245
1789045715.283998,0.105,0.0,0.0,0,0,184,-1.4734640501615484,0.38850502258369973,0.0,0.0,0.0,107.0,1.0,-0.6796189032511348,3.090668623446954,106.0,0.9073900934867472,39.06131939058243,-7.459805840176864,-7.8597307291928065,-0.6715359100780309,0.0,-11.111436057538919,1.074147468218383,0.009804286992048987,1.0666890451550168,0.0,0.0,1.6132711470011576,0.0,0.0,0.0,0.0,0.0,2.05459458897706,0.5,,,0,0,0,0.0,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766873666667,127.87358969166667,121.643,2,0.00013455999999999999,36.96766873666667,127.87358969166667,4.0,0.09795437488555908,1.0,0.0,0.17270874977111816,0.0,0.0073597555448223564,-7.459805840176864,0.0,0.0,0.0,-0.480131530048126,0.08725227934835916,0.8680178073336142,0.09168336683339039,-0.0008377580409572782,-0.013892820845874863,0.0003141592653589793,-8.2571993,0.65704555,5.38385085
1789045715.333825,0.155,0.0,0.0,0,0,183,-1.4773181811652931,0.3892471525837256,0.0,0.0,0.0,107.0,1.0,-0.6794534075257854,3.090668623446954,106.0,0.9073900934867472,39.0652423938886,-7.459805840176864,-7.8597307291928065,-0.4147048382578749,0.0,-11.111436057538919,1.074147468218383,0.009804286992048987,1.0666890451550168,0.0,0.0,1.6132711470011576,0.0,0.0,0.0,0.0,0.0,2.05459458897706,0.5,,,0,0,0,0.0,-1,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967668743333334,127.87358964833334,121.642,2,0.00013455999999999999,36.967668743333334,127.87358964833334,4.0,0.02823541793823242,1.0,0.0,0.033270835876464844,0.0,0.041027516892650794,-7.459805840176864,0.0,0.0,0.0,-0.48014306206197366,0.08726365636078605,0.8680051777281463,0.09173170482132845,-0.01572541656046891,-0.006265732014659643,0.0014835298641951802,-8.24739265,0.65704555,5.2171378
1789045715.383841,0.205,0.0,0.0,0,0,184,-1.4773181811652931,0.3892471525837256,0.0,0.0,0.0,107.0,1.0,-0.6794534075257854,3.090668623446954,106.0,0.9073900934867472,39.0652423938886,-7.459805840176864,-7.8597307291928065,-0.3470094285813592,0.0,-11.111436057538919,1.074147468218383,0.009804286992048987,1.0666890451550168,0.0,0.0,1.6132711470011576,0.0,0.0,0.0,0.0,0.0,2.05459458897706,0.5,,,0,0,0,0.0,-1,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967668743333334,127.87358964833334,121.642,2,0.00013455999999999999,36.967668743333334,127.87358964833334,4.0,0.05321524772644043,1.0,0.0,0.08323049545288086,0.0,0.041027516892650794,-7.459805840176864,0.0,0.0,0.0,-0.48013350155577317,0.08730897844014052,0.8680082584136448,0.09170946675912295,-0.0063006385996995295,-0.013386675362796507,0.011100294042683936,-8.208166049999999,0.5295591,5.2759777
1789045715.433810,0.255,0.0,0.0,0,0,183,-1.4773181811652931,0.3892471525837256,0.0,0.0,0.0,107.0,1.0,-0.6794534075257854,3.090668623446954,106.0,0.9073900934867472,39.0652423938886,-7.459805840176864,-7.8597307291928065,0.20358259027580355,0.0,-11.111436057538919,1.074147468218383,0.009804286992048987,1.0666890451550168,0.0,0.0,1.6132711470011576,0.0,0.0,0.0,0.0,0.0,2.05459458897706,0.5,,,0,0,0,0.0,-1,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967668743333334,127.87358964833334,121.642,2,0.00013455999999999999,36.967668743333334,127.87358964833334,4.0,0.07825670871734619,1.0,0.0,0.13331341743469238,0.0,0.041027516892650794,-7.459805840176864,0.0,0.0,0.0,-0.48014221855436645,0.08733812070422609,0.8680060212357537,0.09165724047788822,-0.012339477811599909,-0.0022514747350726853,0.005602506898901798,-8.28661925,0.6668522,5.1190713
1789045715.483797,0.305,0.0,0.0,0,0,183,-1.4773181811652931,0.3892471525837256,0.0,0.0,0.0,107.0,1.0,-0.6794534075257854,3.090668623446954,106.0,0.9073900934867472,39.0652423938886,-7.459805840176864,-7.8597307291928065,-0.11119457490474804,0.0,-11.111436057538919,1.074147468218383,0.009804286992048987,1.0666890451550168,0.0,0.0,1.6132711470011576,0.0,0.0,0.0,0.0,0.0,2.05459458897706,0.5,,,0,0,0,0.0,-1,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967668743333334,127.87358964833334,121.642,2,0.00013455999999999999,36.967668743333334,127.87358964833334,4.0,0.10322044525146484,1.0,0.0,0.1832408905029297,0.0,0.041027516892650794,-7.459805840176864,0.0,0.0,0.0,-0.48020242205342467,0.0873378538742995,0.8679710964469799,0.09167283603818215,-0.010995574287564275,-0.001239183768915974,0.003560471674068432,-8.2964259,0.6080123,4.97197155
1789045715.533830,0.355,0.0,0.0,0,0,184,-1.4779111244938643,0.3877628925836738,0.0,0.0,0.0,107.0,1.0,-0.6810088949665518,3.090668623446954,106.0,0.9073900934867472,39.0655930629099,-7.459805840176864,-7.8597307291928065,-0.22773818575493854,0.0,-11.111436057538919,1.074147468218383,0.009804286992048987,1.0666890451550168,0.0,0.0,1.6132711470011576,0.0,0.0,0.0,0.0,0.0,2.05459458897706,0.5,,,0,0,0,0.0,-1,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766873,127.87358964166667,121.65,2,0.00013455999999999999,36.96766873,127.87358964166667,4.0,0.032107216453552245,1.0,0.0,0.04101443290710449,0.0,0.04251913034600686,-7.459805840176864,0.0,0.0,0.0,-0.4801839617895092,0.08737095803372522,0.8679765976870806,0.09168590076974817,-0.007086036763096978,-0.0026529004630313807,-0.002234021442552742,-8.237585999999999,0.55897905,5.0798447
1789045715.583751,0.405,0.0,0.0,0,0,183,-1.4779111244938643,0.3877628925836738,0.0,0.0,0.0,107.0,1.0,-0.6810088949665518,3.090668623446954,106.0,0.9073900934867472,39.0655930629099,-7.459805840176864,-7.8597307291928065,-0.5586187093834287,0.0,-11.111436057538919,1.074147468218383,0.009804286992048987,1.0666890451550168,0.0,0.0,1.6132711470011576,0.0,0.0,0.0,0.0,0.0,2.05459458897706,0.5,,,0,0,0,0.0,-1,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766873,127.87358964166667,121.65,2,0.00013455999999999999,36.96766873,127.87358964166667,4.0,0.05713532600402832,1.0,0.0,0.09107065200805664,0.0,0.04251913034600686,-7.459805840176864,0.0,0.0,0.0,-0.4802178294608551,0.08742719170857387,0.8679516889122904,0.09169071998932252,-0.007487462491055674,0.0047298422729046335,0.005026548245743669,-8.34545915,0.61781895,5.08965135
1789045715.633904,0.455,0.0,0.0,0,0,183,-1.4779111244938643,0.3877628925836738,0.0,0.0,0.0,107.0,1.0,-0.6810088949665518,3.090668623446954,106.0,0.9073900934867472,39.0655930629099,-7.459805840176864,-7.8597307291928065,-0.14233347196466184,0.0,-11.111436057538919,1.074147468218383,0.009804286992048987,1.0666890451550168,0.0,0.0,1.6132711470011576,0.0,0.0,0.0,0.0,0.0,2.05459458897706,0.5,,,0,0,0,0.0,-1,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766873,127.87358964166667,121.65,2,0.00013455999999999999,36.96766873,127.87358964166667,4.0,0.08209620151519775,1.0,0.0,0.1409924030303955,0.0,0.04251913034600686,-7.459805840176864,0.0,0.0,0.0,-0.4802680161606805,0.08744935555129929,0.8679187267884356,0.09171873612674683,-0.0108035880698449,-0.002548180707911721,-0.006719517620178169,-8.306232549999999,0.63743225,5.0504247499999995
