t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,ld_y,ld_yaw_deg,ld_road_deg,ld_pot_deg,ld_pulse,ld_avg_cost,ld_gps_ref,ld_obs_x,ld_obs_y,ld_target_y,ld_n_cones,ld_lethal_cells,ld_clusters_all,ld_clusters_rej,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789197465.085861,0.007,0.0,0.0,0,0,183,-0.0039880596348403664,-0.004638312104675787,0.0,0.0,0.0,3230.0,1.0,0.2077709292305437,0.0,0.0,0.0,5.805303140527682,nan,0.0,-0.24013855371596793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,route_20200101_111111.csv | DRIVE_START,"prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 🚨 E-STOP — 새 시작만 막힌다(진행 중인 매핑·정리는 그대로) | ✅ E-STOP 해제 | 🚨 E-STOP — 새 시작만 막힌다(진행 중인 매핑·정리는 그대로) | ✅ E-STOP 해제 | 📁 경로 선택: route_20200101_111111.csv (WP 3230개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 1곳 — WP 2519 (terrain 열의 'S') | 🚦 신호등 구간 5곳 / WP 521개 (647~752, 923~997, 1442~1572, 1676~1780, 2019~2122) — terrain 열의 'T'. 이 구간에서만 빨간불 2단이 유효하다 | 🛞 라이다 구간 1곳 / WP 110개 (2780~2889) — terrain 열의 'L' | ▶ 주행 시작(prompt) [route_20200101_111111.csv] | ⚠️ 이 경로에는 차량 한계보다 급한 코너가 있다 — 요구 55.2° > 가능 31.7° (R≈0.87m < 2.02m). 더 넓게 다시 매핑할 것을 권한다 | 📶 출발 GPS : RTK_FIXED σ=0.090m",False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924235,126.77295729666666,29.092,2,0.00013455999999999999,37.238924235,126.77295729666666,4.0,0.0116,1.0,1.0,0.0,0.0,0.13902649838201508,nan,0.0,0.0,0.0,0.4855173209766859,-0.03407878825668423,-0.8735288007067357,-0.007681247192333943,-0.007330382858376184,-0.0023911010752322315,-0.005096361415823442,-8.316039199999999,0.4707192,5.1779112
1789197465.135889,0.057,0.0,0.0,0,0,184,-0.010191710054730742,-0.015770261314092184,0.0,0.0,0.0,3230.0,1.0,0.2095680427627512,0.0,0.0,0.0,5.8095516494040575,nan,0.0,-0.30053627660853593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924235,126.77295729666666,29.092,2,0.00013455999999999999,37.238924235,126.77295729666666,4.0,0.03346167240142822,1.0,0.0,0.043723344802856445,0.0,0.13902649838201508,nan,0.0,0.0,0.0,0.4855036009917318,-0.034144694374503695,-0.8735339125449836,-0.007674431834748367,0.001832595714594046,0.0041887902047863905,-0.0043982297150257105,-8.28661925,0.61781895,5.1190713
1789197465.185836,0.106,0.0,0.0,0,0,183,-0.010191710054730742,-0.015770261314092184,0.0,0.0,0.0,3230.0,1.0,0.2095680427627512,0.0,0.0,0.0,5.8095516494040575,nan,0.0,-0.2600152040553189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924235,126.77295729666666,29.092,2,0.00013455999999999999,37.238924235,126.77295729666666,4.0,0.05844197902679443,1.0,0.0,0.09368395805358887,0.0,0.13902649838201508,nan,0.0,0.0,0.0,0.48553054709886323,-0.03421220792419684,-0.8735167783789611,-0.007619091367784884,-0.0043982297150257105,0.005497787143782138,-0.004799655442984407,-8.306232549999999,0.55897905,5.08965135
1789197465.235931,0.157,0.0,0.0,0,0,183,-0.010191710054730742,-0.015770261314092184,0.0,0.0,0.0,3230.0,1.0,0.2095680427627512,0.0,0.0,0.0,5.8095516494040575,nan,0.0,-0.2824491736472083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924235,126.77295729666666,29.092,2,0.00013455999999999999,37.238924235,126.77295729666666,4.0,0.0834848705291748,1.0,0.0,0.1437697410583496,0.0,0.13902649838201508,nan,0.0,0.0,0.0,0.48553011717384353,-0.034171558917360345,-0.8735186676638079,-0.0076123006481056445,0.0061959188445798695,0.0008552113334772215,0.0020420352248333657,-8.325845849999999,0.40207265,5.0406181
1789197465.285887,0.207,0.0,0.0,0,0,183,-0.01137335763381305,-0.020223040523275213,0.0,0.0,0.0,3230.0,1.0,0.2090735993458549,0.0,0.0,0.0,5.812115785872525,nan,0.0,0.10933172470008617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924195,126.77295728333333,29.092,2,0.00013455999999999999,37.238924195,126.77295728333333,4.0,0.0116,1.0,1.0,0.0,0.0,0.15424506519057604,nan,0.0,0.0,0.0,0.48553287809474305,-0.03410010455343754,-0.8735192988507493,-0.0076838593021462155,0.006841690667817772,0.0017278759594743863,0.002897246558310587,-8.325845849999999,0.4216859499999999,5.1582979
1789197465.335846,0.257,0.0,0.0,0,0,183,-0.01137335763381305,-0.020223040523275213,0.0,0.0,0.0,3230.0,1.0,0.2090735993458549,0.0,0.0,0.0,5.812115785872525,nan,0.0,0.15801506125068604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924195,126.77295728333333,29.092,2,0.00013455999999999999,37.238924195,126.77295728333333,4.0,0.03826521072387695,1.0,0.0,0.053330421447753906,0.0,0.15424506519057604,nan,0.0,0.0,0.0,0.4855559831980054,-0.03412869130261692,-0.8735052750744736,-0.007691165559094725,0.0026878070480712674,-0.004607669225265031,0.009512044423369097,-8.306232549999999,0.5687857,5.01119815
1789197465.385971,0.307,0.0,0.0,0,0,183,-0.01137335763381305,-0.020223040523275213,0.0,0.0,0.0,3230.0,1.0,0.2090735993458549,0.0,0.0,0.0,5.812115785872525,nan,0.0,0.5359410311281847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924195,126.77295728333333,29.092,2,0.00013455999999999999,37.238924195,126.77295728333333,4.0,0.06326792869567871,1.0,0.0,0.10333585739135742,0.0,0.15424506519057604,nan,0.0,0.0,0.0,0.48553465735112233,-0.03413481386309337,-0.8735171549087493,-0.007661009958496202,-0.0012740903539558606,-0.0006283185307179586,-0.002530727415391778,-8.316039199999999,0.5099457999999999,5.1779112
1789197465.435946,0.357,0.0,0.0,0,0,184,-0.01137335763381305,-0.020223040523275213,0.0,0.0,0.0,3230.0,1.0,0.2090735993458549,0.0,0.0,0.0,5.812115785872525,nan,0.0,-0.15375085093407173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924195,126.77295728333333,29.092,2,0.00013455999999999999,37.238924195,126.77295728333333,4.0,0.08845303688049316,1.0,0.0,0.15370607376098633,0.0,0.15424506519057604,nan,0.0,0.0,0.0,0.48554280132313665,-0.034133610660850806,-0.873512767626699,-0.007650457481668281,0.006387905062299246,0.011990411961201045,-0.008848819307611252,-8.3748791,0.4118793,5.12887795
1789197465.486033,0.407,0.0,0.0,0,0,184,-0.007828414896566133,-0.011874079209442329,0.0,0.0,0.0,3230.0,1.0,0.20875981734936902,0.0,0.0,0.0,5.80818877442988,nan,0.0,-0.5147193492322036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23892427,126.77295732333333,29.105999999999998,2,0.00013455999999999999,37.23892427,126.77295732333333,4.0,0.0116,1.0,1.0,0.0,0.0,0.041546124337043994,nan,0.0,0.0,0.0,0.48552466772672537,-0.03410892942073651,-0.8735233876380074,-0.007698650014354925,-0.0022689280275926286,0.005986479334340551,-0.008290313946973065,-8.306232549999999,0.37265269999999995,5.16810455
1789197465.536120,0.457,0.0,0.0,0,0,183,-0.007828414896566133,-0.011874079209442329,0.0,0.0,0.0,3230.0,1.0,0.20875981734936902,0.0,0.0,0.0,5.80818877442988,nan,0.0,-0.4817539105337392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23892427,126.77295732333333,29.105999999999998,2,0.00013455999999999999,37.23892427,126.77295732333333,4.0,0.036052805519104,1.0,0.0,0.04890561103820801,0.0,0.041546124337043994,nan,0.0,0.0,0.0,0.4855472825981748,-0.034104491617847024,-0.8735109487741258,-0.007703400855655976,-0.0007504915783575617,-0.0043982297150257105,0.0043982297150257105,-8.28661925,0.5491724,5.10926465
