t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,encoder_sum,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,drive_cmd,drive_event,tl_state,tl_near_metric,tl_red_far,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1787051519.416180,0.034,0.0,0.0,0,0,77091.47868111377,-59269.933145487405,0.0,0.0,0.0,383.0,1.0,-0.29918980087648056,0.0,0.0,0.0,25.496342786200852,nan,0.0,-0.137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,-3,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,route_20260812_162235.csv | DRIVE_START,white1 driving 준비 — 경로 폴더 /home/mad2/gold/gold_ws/src/white1/gps_data | prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.52m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.52m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.52m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.52m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.76m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.76m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.76m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.76m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.11m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.11m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.11m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.11m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.84m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.09m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.72m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.72m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.72m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.72m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.12m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.12m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.12m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.12m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.88m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.88m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.88m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=3.88m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.12m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.12m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.12m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.12m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → DGPS (σ=0.09m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → DGPS (σ=0.09m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FIXED (σ=0.02m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FIXED (σ=0.02m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FIXED (σ=0.02m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FIXED (σ=0.02m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=2.76m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=2.76m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=2.76m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=2.76m) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | ✅ E-STOP 해제 — 자율주행 가능 | ✅ E-STOP 해제 — 자율주행 가능 | ✅ E-STOP 해제 — 자율주행 가능 | ✅ E-STOP 해제 — 자율주행 가능 | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↘ 저하 : RTK_FLOAT → DGPS (σ=0.07m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.84m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.12m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.12m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.12m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.12m) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | ✅ E-STOP 해제 — 자율주행 가능 | ✅ E-STOP 해제 — 자율주행 가능 | ✅ E-STOP 해제 — 자율주행 가능 | ✅ E-STOP 해제 — 자율주행 가능 | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | 🚨 E-STOP — 자율주행 진입 금지(매핑은 가능) | ✅ E-STOP 해제 — 자율주행 가능 | ✅ E-STOP 해제 — 자율주행 가능 | ✅ E-STOP 해제 — 자율주행 가능 | ✅ E-STOP 해제 — 자율주행 가능 | 📁 경로 선택: route_20260812_162235.csv (WP 383개) — 스위치를 자율로 올리면 출발 | 📁 경로 선택: route_20260812_162235.csv (WP 383개) — 스위치를 자율로 올리면 출발 | 📁 경로 선택: route_20260812_162235.csv (WP 383개) — 스위치를 자율로 올리면 출발 | 📁 경로 선택: route_20260812_162235.csv (WP 383개) — 스위치를 자율로 올리면 출발 | ▶ 주행 시작(prompt) [route_20260812_162235.csv] | ▶ 주행 시작(prompt) [route_20260812_162235.csv] | ▶ 주행 시작(prompt) [route_20260812_162235.csv] | ▶ 주행 시작(prompt) [route_20260812_162235.csv] | 📶 출발 GPS : RTK_FIXED σ=0.043m | 📶 출발 GPS : RTK_FIXED σ=0.043m | 📶 출발 GPS : RTK_FIXED σ=0.043m | 📶 출발 GPS : RTK_FIXED σ=0.043m,UNKNOWN,0.0,False,-1.0,False,36.967569131666664,127.87290807333333,121.907,2,0.00019599999999999997,36.967569131666664,127.87290807333333,4.0,0.07436603450775146,1.0,0.0,0.12073206901550293,0.0,0.009750972164768522,-10.790989776170399,0.0,4.0,0.0,-0.011401136334869558,-0.012582844927593257,0.15945229097335037,0.9870595995213013,0.001239183768915974,0.004153883619746504,-0.007086036763096978,0.17651969999999997,-0.25497289999999995,9.79684335
1787051519.466148,0.084,0.0,0.0,0,0,77091.47868111377,-59269.933145487405,0.0,0.0,0.0,383.0,1.0,-0.29918980087648056,0.0,0.0,0.0,25.496342786200852,nan,0.0,-0.406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,-3,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.967569131666664,127.87290807333333,121.907,2,0.00019599999999999997,36.967569131666664,127.87290807333333,4.0,0.09922593975067139,1.0,0.0,0.17045187950134277,0.0,0.009750972164768522,-10.790989776170399,0.0,4.0,0.0,-0.01136668144808046,-0.012577278984973815,0.1594527301003529,0.9870599968946852,-0.005585053606381855,0.005759586531581287,-0.014643312424232424,0.196133,-0.22555294999999997,9.7674234
1787051519.516098,0.134,0.0,0.0,0,0,77091.47779795618,-59269.935928474515,0.0,0.0,0.0,383.0,1.0,-0.3021052328856136,0.0,0.0,0.0,25.495979419665275,nan,0.0,-0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,-3,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.967569106666666,127.87290806333333,121.907,2,0.00019599999999999997,36.967569106666666,127.87290806333333,4.0,0.013999999999999999,1.0,1.0,0.0,0.0,0.03075998960768174,-10.865608933734778,0.0,9.0,0.0,-0.011342924902806816,-0.012617166735479446,0.15941785156946223,0.9870653948747242,0.005986479334340551,-0.007853981633974483,0.0054105206811824215,0.17651969999999997,-0.3138128,9.747810099999999
1787051519.566119,0.184,0.0,0.0,0,0,77091.47779795618,-59269.935928474515,0.0,0.0,0.0,383.0,1.0,-0.3021052328856136,0.0,0.0,0.0,25.495979419665275,nan,0.0,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,-2,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.967569106666666,127.87290806333333,121.907,2,0.00019599999999999997,36.967569106666666,127.87290806333333,4.0,0.0515669002532959,1.0,0.0,0.0751338005065918,0.0,0.030838999564777297,-10.790989776170399,0.0,4.0,0.0,-0.011317160236933863,-0.01255962539988004,0.15939322029456918,0.9870704022602,0.002408554367752175,0.009756390518648303,0.000296705972839036,0.12748644999999997,-0.196133,9.826263299999999
1787051519.616094,0.234,0.0,0.0,0,0,77091.47779795618,-59269.935928474515,0.0,0.0,0.0,383.0,1.0,-0.3021052328856136,0.0,0.0,0.0,25.495979419665275,nan,0.0,0.017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,-3,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.967569106666666,127.87290806333333,121.907,2,0.00019599999999999997,36.967569106666666,127.87290806333333,4.0,0.07631558322906494,1.0,0.0,0.12463116645812988,0.0,0.030838999564777297,-10.790989776170399,0.0,4.0,0.0,-0.011309863417423165,-0.012602988611254482,0.15941842022291103,0.9870658635375733,0.00012217304763960306,-0.008691739674931762,0.007609635538695277,0.34323275000000003,-0.26477955,9.80665
1787051519.666393,0.284,0.0,0.0,0,0,77091.47779795618,-59269.935928474515,0.0,0.0,0.0,383.0,1.0,-0.3021052328856136,0.0,0.0,0.0,25.495979419665275,nan,0.0,0.436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,-2,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.967569106666666,127.87290806333333,121.907,2,0.00019599999999999997,36.967569106666666,127.87290806333333,4.0,0.10152322196960449,1.0,0.0,0.17504644393920898,0.0,0.030838999564777297,-10.790989776170399,0.0,4.0,0.0,-0.011310115552858581,-0.012656060080272374,0.15941753963170693,0.9870653238196541,0.003839724354387525,0.001117010721276371,0.003612831551628262,0.2353596,-0.3334261,9.6301303
1787051519.716152,0.334,0.0,0.0,0,0,77091.47956427012,-59269.930176967406,0.0,0.0,0.0,383.0,1.0,-0.2960947355869694,0.0,0.0,0.0,25.496672837553596,nan,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,-2,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96756915833333,127.87290808333333,121.893,2,0.00019599999999999997,36.96756915833333,127.87290808333333,4.0,0.013999999999999999,1.0,1.0,0.0,0.0,0.028012019609585825,-10.790989776170399,0.0,4.0,0.0,-0.011285745297398802,-0.012589906198584985,0.15939303681630976,0.9870704058117981,-0.0028448866807507574,0.003909537524467298,-0.001413716694115407,0.20593965,-0.34323275000000003,9.8851032
1787051519.766219,0.384,0.0,0.0,0,0,77091.47956427012,-59269.930176967406,0.0,0.0,0.0,383.0,1.0,-0.2960947355869694,0.0,0.0,0.0,25.496672837553596,nan,0.0,-0.081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,-3,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96756915833333,127.87290808333333,121.893,2,0.00019599999999999997,36.96756915833333,127.87290808333333,4.0,0.04992860698699951,1.0,0.0,0.07185721397399902,0.0,0.028012019609585825,-10.790989776170399,0.0,4.0,0.0,-0.011277605667775081,-0.012641389902020086,0.15937504045625317,0.9870727467371971,-0.005096361415823442,-0.0017976891295541594,-0.005270894341022875,0.30400615,-0.1176798,9.826263299999999
1787051519.816341,0.434,0.0,0.0,0,0,77091.47956427012,-59269.930176967406,0.0,0.0,0.0,383.0,1.0,-0.2960947355869694,0.0,0.0,0.0,25.496672837553596,nan,0.0,-0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,-2,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96756915833333,127.87290808333333,121.893,2,0.00019599999999999997,36.96756915833333,127.87290808333333,4.0,0.07538849258422851,1.0,0.0,0.12277698516845703,0.0,0.028012019609585825,-10.790989776170399,0.0,4.0,0.0,-0.011327530982468428,-0.012605375587912197,0.1593837450462573,0.9870712301364875,-0.0096342174710087,0.0008552113334772215,0.001954768762233649,0.06864655,-0.24516625,9.738003449999999
1787051519.866200,0.484,0.0,0.0,0,0,77091.47956427012,-59269.930176967406,0.0,0.0,0.0,383.0,1.0,-0.2960947355869694,0.0,0.0,0.0,25.496672837553596,nan,0.0,0.112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,0,0.0,-3,167,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,UNKNOWN,0.0,False,-1.0,False,36.96756915833333,127.87290808333333,121.893,2,0.00019599999999999997,36.96756915833333,127.87290808333333,4.0,0.10021633052825928,1.0,0.0,0.17243266105651855,0.0,0.028012019609585825,-10.790989776170399,0.0,4.0,0.0,-0.011322178365083887,-0.012639631695365156,0.15936600340679816,0.9870737180909129,0.003141592653589793,-0.0045029494701453706,0.003839724354387525,0.2745862,-0.40207265,9.836069949999999
