t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,ld_y,ld_yaw_deg,ld_road_deg,ld_pot_deg,ld_pulse,ld_avg_cost,ld_gps_ref,ld_obs_x,ld_obs_y,ld_target_y,ld_n_cones,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789192643.898822,0.023,0.0,0.0,0,0,583,-14.986991523757268,4.988968512286642,0.0,0.0,0.0,3230.0,1.0,0.23685289614488983,0.0,0.0,0.0,5.755110682466845,nan,0.0,0.19969703595318095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,route_20200101_111111.csv | DRIVE_START,"prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → DGPS (σ=0.06m) | 📶 GPS 품질 ↗ 회복 : DGPS → RTK_FLOAT (σ=2.28m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.01m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=2.24m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.01m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=2.28m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.01m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=2.28m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.01m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=2.28m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.01m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=2.32m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.01m) | 📶 GPS 품질 ↘ 저하 : RTK_FIXED → RTK_FLOAT (σ=2.32m) | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.01m) | 📁 경로 선택: route_20200101_111111.csv (WP 3230개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 1곳 — WP 2519 (terrain 열의 'S') | 🚦 신호등 구간 5곳 / WP 521개 (647~752, 923~997, 1442~1572, 1676~1780, 2019~2122) — terrain 열의 'T'. 이 구간에서만 빨간불 2단이 유효하다 | 🛞 라이다 구간 1곳 / WP 110개 (2780~2889) — terrain 열의 'L' | ▶ 주행 시작(prompt) [route_20200101_111111.csv] | ⚠️ 이 경로에는 차량 한계보다 급한 코너가 있다 — 요구 55.2° > 가능 31.7° (R≈0.87m < 2.02m). 더 넓게 다시 매핑할 것을 권한다 | 📶 출발 GPS : RTK_FIXED σ=0.042m",False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23892487333333,126.772957275,29.101,2,0.00011236,37.23892487333333,126.772957275,4.0,0.09157422122955322,1.0,0.0,0.16194844245910645,0.0,0.07864631330149432,64.53364604003109,0.0,1.0,0.0,0.48178374596417634,-0.007105789309159359,-0.8754037677675298,0.03875787999146446,-0.0017453292519943296,-0.007958701389094143,0.0018151424220741027,-7.9629998,0.61781895,5.48191735
1789192643.948806,0.073,0.0,0.0,0,0,492,-14.988025465052328,4.998245136495994,0.0,0.0,0.0,3230.0,1.0,0.24114599967293104,0.0,0.0,0.0,5.7475075880104844,nan,0.0,0.0984996418812746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.0,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924956666665,126.77295726333334,29.095999999999997,2,0.00010816000000000002,37.238924956666665,126.77295726333334,4.0,0.031836452865600585,1.0,0.0,0.04287290573120117,0.0,0.040641823366752684,64.53364604003109,0.0,1.0,0.0,0.48174783771181146,-0.0071468476513662435,-0.8754234923471154,0.03875116095580268,0.0009250245035569946,0.017697638615222503,0.007714355293814937,-8.1983594,0.5197524499999999,5.20733115
1789192643.998798,0.123,0.0,0.0,0,0,300,-14.988025465052328,4.998245136495994,0.0,0.0,0.0,3230.0,1.0,0.24114599967293104,0.0,0.0,0.0,5.7475075880104844,nan,0.0,0.43562664259751205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.12691962718963623,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924956666665,126.77295726333334,29.095999999999997,2,0.00010816000000000002,37.238924956666665,126.77295726333334,4.0,0.056842627906799316,1.0,0.0,0.09288525581359863,0.0,0.040641823366752684,64.53364604003109,0.0,1.0,0.0,0.4820228386577162,-0.007242425604633583,-0.8752722041987946,0.03873110946903065,0.046094145545170245,0.00710349005561692,0.0006806784082777885,-9.5124505,0.5197524499999999,5.20733115
1789192644.048828,0.173,0.0,0.0,0,0,184,-14.988025465052328,4.998245136495994,0.0,0.0,0.0,3230.0,1.0,0.24114599967293104,0.0,0.0,0.0,5.7475075880104844,nan,0.0,0.03256138931231702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.18333548307418823,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924956666665,126.77295726333334,29.095999999999997,2,0.00010816000000000002,37.238924956666665,126.77295726333334,4.0,0.08183282890319825,1.0,0.0,0.14286565780639648,0.0,0.040641823366752684,64.53364604003109,0.0,1.0,0.0,0.4819038714519745,-0.0071506075367272215,-0.8753357660465054,0.03879206325051972,-0.00788888821901437,-0.013648474750595658,-0.0026878070480712674,-8.227779349999999,0.5687857,4.873905049999999
1789192644.098812,0.223,0.0,0.0,0,0,184,-14.988025465052328,4.998245136495994,0.0,0.0,0.0,3230.0,1.0,0.24114599967293104,0.0,0.0,0.0,5.7475075880104844,nan,0.0,-0.16011773346630764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.16789565980434418,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238924956666665,126.77295726333334,29.095999999999997,2,0.00010816000000000002,37.238924956666665,126.77295726333334,4.0,0.10682815589904786,1.0,0.0,0.1928563117980957,0.0,0.040641823366752684,64.53364604003109,0.0,1.0,0.0,0.4819434702779792,-0.007164907802418928,-0.8753137206621354,0.038794922002890656,-0.02275909344600606,-0.017994344588061536,0.0009424777960769379,-8.1983594,0.6668522,5.36423755
1789192644.148787,0.273,0.0,0.0,0,0,184,-14.990979585736966,5.000842591496085,0.0,0.0,0.0,3230.0,1.0,0.24483531222940036,0.0,0.0,0.0,5.743601892867367,nan,0.0,0.047786502000625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.10663816332817078,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23892498,126.77295723,29.095,2,0.00010816000000000002,37.23892498,126.77295723,4.0,0.025197091484069824,1.0,0.0,0.02959418296813965,0.0,0.11797836503040932,64.53364604003109,0.0,1.0,0.0,0.48177842092042855,-0.007201527173500387,-0.8754027302657091,0.03882976931594627,0.007923794804054257,-0.0057246799465414016,0.003979350694547071,-7.992419749999999,0.30400615,5.46230405
1789192644.198790,0.323,0.0,0.0,0,0,184,-14.990979585736966,5.000842591496085,0.0,0.0,0.0,3230.0,1.0,0.24483531222940036,0.0,0.0,0.0,5.743601892867367,nan,0.0,0.22134292899662375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.13598178327083588,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23892498,126.77295723,29.095,2,0.00010816000000000002,37.23892498,126.77295723,4.0,0.050195637130737304,1.0,0.0,0.07959127426147461,0.0,0.11797836503040932,64.53364604003109,0.0,1.0,0.0,0.4818405451336858,-0.007234666635749815,-0.8753699168843214,0.03879248996749604,0.0013264502315156904,0.011972958668681102,-0.0041887902047863905,-8.492558899999999,0.5883989999999999,5.2367511
1789192644.248809,0.373,0.0,0.0,0,0,184,-14.990979585736966,5.000842591496085,0.0,0.0,0.0,3230.0,1.0,0.24483531222940036,0.0,0.0,0.0,5.743601892867367,nan,0.0,-0.2461637568613695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.1528473049402237,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.23892498,126.77295723,29.095,2,0.00010816000000000002,37.23892498,126.77295723,4.0,0.07520073928833008,1.0,0.0,0.12960147857666016,0.0,0.11797836503040932,64.53364604003109,0.0,1.0,0.0,0.48196110028008954,-0.007184047874204291,-0.875303000884309,0.03881422311305063,-0.002548180707911721,0.009721483933608416,0.003141592653589793,-8.3356525,0.392266,5.1779112
1789192644.298819,0.423,0.0,0.0,0,0,184,-14.990979585736966,5.000842591496085,0.0,0.0,0.0,3230.0,1.0,0.24483531222940036,0.0,0.0,0.0,5.743601892867367,nan,0.0,0.17348857065235324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.12511669099330902,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238925013333336,126.77295724333334,29.099999999999998,2,0.00010816000000000002,37.238925013333336,126.77295724333334,4.0,0.010400000000000001,1.0,1.0,0.0,0.0,0.06044307172709916,64.53364604003109,0.0,1.0,0.0,0.48181617855917463,-0.007157379554096906,-0.8753800473785495,0.03888077478755637,-0.0016406094968746698,-0.0015707963267948964,0.00013962634015954637,-8.061066299999998,0.50013915,5.32501095
1789192644.348850,0.473,0.0,0.0,0,0,184,-14.989797937463111,5.004553241496215,0.0,0.0,0.0,3230.0,1.0,0.24506351713247457,0.0,0.0,0.0,5.741626553992102,nan,0.0,0.0014855935110485389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0,0,0.16652895510196686,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,,,,,,,,,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,37.238925013333336,126.77295724333334,29.099999999999998,2,0.00010816000000000002,37.238925013333336,126.77295724333334,4.0,0.03672808685302734,1.0,0.0,0.05265617370605469,0.0,0.06044307172709916,64.53364604003109,0.0,1.0,0.0,0.48191413956638446,-0.007153657521212255,-0.875327848287161,0.03884257049976188,0.0014660765716752368,0.011274826967883369,-0.002234021442552742,-8.492558899999999,0.7551120499999999,5.2171378
