t_rel,t_wall,kind,i,x_m,y_m,cells,ego_y,ego_yaw_deg,target_y,n_ahead,lethal_cells,clusters_all,clusters_rej,lstatus
256.31,1789197721.387,path,16,2.030,0.120,,-0.3331823723754325,4.252829981072682,0.0,0.0,4288.0,2.0,0.0,L
256.31,1789197721.387,path,17,2.150,0.155,,-0.3331823723754325,4.252829981072682,0.0,0.0,4288.0,2.0,0.0,L
256.31,1789197721.387,path,18,2.269,0.194,,-0.3331823723754325,4.252829981072682,0.0,0.0,4288.0,2.0,0.0,L
256.31,1789197721.387,path,19,2.394,0.241,,-0.3331823723754325,4.252829981072682,0.0,0.0,4288.0,2.0,0.0,L
256.31,1789197721.387,path,20,2.517,0.291,,-0.3331823723754325,4.252829981072682,0.0,0.0,4288.0,2.0,0.0,L
256.36,1789197721.436,none,-1,,,,-0.33307758750488103,4.257509552272647,0.0,0.0,4174.0,1.0,0.0,L
256.41,1789197721.486,none,-1,,,,-0.33693644413986606,4.250915756044534,0.0,0.0,4308.0,2.0,0.0,L
256.46,1789197721.536,none,-1,,,,-0.336736183565461,4.254079169443758,0.0,0.0,4331.0,2.0,0.0,L
256.51,1789197721.586,none,-1,,,,-0.3356523573501812,4.258365270839333,0.0,0.0,4671.0,4.0,0.0,L
256.56,1789197721.636,none,-1,,,,-0.3345808308662496,4.260097257285568,0.0,0.0,4527.0,3.0,0.0,L
256.61,1789197721.686,none,-1,,,,-0.3302218251028568,4.276820124226496,0.0,0.0,4565.0,3.0,0.0,L
256.66,1789197721.736,none,-1,,,,-0.32847950087612965,4.27588875554747,0.0,0.0,4588.0,3.0,0.0,L
256.71,1789197721.786,none,-1,,,,-0.3269109869144418,4.293558212862347,0.0,0.0,4455.0,2.0,0.0,L
256.76,1789197721.836,none,-1,,,,-0.3261675441218558,4.308466236589913,0.0,0.0,4346.0,2.0,0.0,L
256.81,1789197721.886,none,-1,,,,-0.33589291248174497,4.319903472167448,0.0,0.0,4444.0,2.0,0.0,L
256.86,1789197721.936,none,-1,,,,-0.3374521183621352,4.343005567816473,0.0,0.0,4491.0,3.0,0.0,L
256.91,1789197721.986,none,-1,,,,-0.34002492700358855,4.342748010589451,0.0,0.0,4395.0,2.0,0.0,L
256.96,1789197722.036,none,-1,,,,-0.3428624868037807,4.365337812635658,0.0,0.0,4300.0,1.0,0.0,L
257.01,1789197722.086,none,-1,,,,-0.3385589960382733,4.3854848243173965,0.0,0.0,4759.0,3.0,0.0,L
257.06,1789197722.136,none,-1,,,,-0.3402213998334359,4.417001931841586,0.0,0.0,4932.0,4.0,0.0,L
257.11,1789197722.186,none,-1,,,,-0.3404003392188076,4.424612395385182,0.0,0.0,4888.0,3.0,0.0,L
257.16,1789197722.236,none,-1,,,,-0.34061604891654657,4.435985657762657,0.0,0.0,4888.0,3.0,0.0,L
257.21,1789197722.286,none,-1,,,,-0.3386966605634558,4.46429666420604,0.0,0.0,5106.0,4.0,0.0,L
257.26,1789197722.336,none,-1,,,,-0.3397273900238236,4.459694220892285,0.0,0.0,5147.0,4.0,0.0,L
257.31,1789197722.386,none,-1,,,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,0,0.000,0.000,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,1,0.129,0.001,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,2,0.270,0.005,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,3,0.401,0.010,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,4,0.528,0.015,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,5,0.660,0.020,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,6,0.792,0.026,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,7,0.917,0.031,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,8,1.038,0.035,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,9,1.164,0.040,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,10,1.288,0.046,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,11,1.412,0.054,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,12,1.538,0.065,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,13,1.667,0.081,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,14,1.797,0.102,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,15,1.919,0.126,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,16,2.040,0.156,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,17,2.168,0.193,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,18,2.284,0.232,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,19,2.398,0.275,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.31,1789197722.386,path,20,2.514,0.324,,-0.3415381407903827,4.484542245604184,0.0,0.0,5116.0,4.0,0.0,L
257.36,1789197722.436,none,-1,,,,-0.3433614023884577,4.5048677422030785,0.0,0.0,5116.0,4.0,0.0,L
257.41,1789197722.486,none,-1,,,,-0.3419805514379372,4.505648214038269,0.0,0.0,5144.0,3.0,0.0,L
257.46,1789197722.536,none,-1,,,,-0.3394876724356648,4.524302679298606,0.0,0.0,5088.0,3.0,0.0,L
257.51,1789197722.586,none,-1,,,,-0.33699979416269005,4.540172537927535,0.0,0.0,5088.0,3.0,0.0,L
257.56,1789197722.637,none,-1,,,,-0.33559165809871133,4.544671555402346,0.0,0.0,5088.0,3.0,0.0,L
257.61,1789197722.686,none,-1,,,,-0.3351747185767902,4.551031493394972,0.0,0.0,5441.0,4.0,0.0,L
257.66,1789197722.736,none,-1,,,,-0.3346946330392466,4.575106562406907,0.0,0.0,5441.0,4.0,0.0,L
257.71,1789197722.786,none,-1,,,,-0.33423292876451577,4.608741447775589,0.0,0.0,5626.0,5.0,0.0,L
257.76,1789197722.836,none,-1,,,,-0.3353893386406351,4.6114799286356485,0.0,0.0,5626.0,5.0,0.0,L
257.81,1789197722.886,none,-1,,,,-0.3273127228875731,4.535070844643642,0.0,0.0,5473.0,3.0,0.0,L
257.86,1789197722.936,none,-1,,,,-0.3279000631179108,4.464425854264081,0.0,0.0,5473.0,3.0,0.0,L
257.91,1789197722.986,none,-1,,,,-0.32856031269917185,4.442691282025924,0.0,0.0,5355.0,3.0,0.0,L
257.96,1789197723.036,none,-1,,,,-0.3269011294261663,4.431698276722558,0.0,0.0,5352.0,3.0,0.0,L
258.01,1789197723.086,none,-1,,,,-0.34046555497545833,4.38612869729981,0.0,0.0,5401.0,2.0,0.0,L
258.06,1789197723.136,none,-1,,,,-0.3366013623003213,4.328956575668418,0.0,0.0,5401.0,2.0,0.0,L
258.11,1789197723.186,none,-1,,,,-0.3328252289312807,4.282649505275644,0.0,0.0,5401.0,2.0,0.0,L
258.16,1789197723.236,none,-1,,,,-0.3293803214461727,4.247373187910997,0.0,0.0,5581.0,3.0,0.0,L
258.21,1789197723.286,none,-1,,,,-0.33813183986685486,4.218026193685473,0.0,0.0,5638.0,4.0,0.0,L
258.26,1789197723.336,none,-1,,,,-0.3394089534771733,4.175726637846568,0.0,0.0,5704.0,4.0,0.0,L
258.31,1789197723.386,none,-1,,,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,0,0.000,0.000,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,1,0.123,0.001,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,2,0.261,0.004,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,3,0.415,0.009,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,4,0.539,0.012,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,5,0.666,0.013,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,6,0.796,0.012,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,7,0.917,0.012,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,8,1.045,0.014,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,9,1.177,0.022,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,10,1.295,0.034,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,11,1.417,0.052,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,12,1.537,0.074,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,13,1.654,0.101,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,14,1.780,0.135,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,15,1.901,0.174,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,16,2.021,0.218,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,17,2.156,0.274,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,18,2.288,0.335,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,19,2.431,0.408,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.31,1789197723.386,path,20,2.578,0.494,,-0.340649185235155,4.134588422641568,0.0,0.0,5618.0,4.0,0.0,L
258.36,1789197723.436,none,-1,,,,-0.3419322864155859,4.08766159572157,0.0,0.0,5661.0,5.0,0.0,L
258.41,1789197723.486,none,-1,,,,-0.34811695636632123,4.051019377356286,0.0,0.0,5737.0,5.0,0.0,L
258.46,1789197723.537,none,-1,,,,-0.3498976781615059,4.016060742976172,0.0,0.0,5787.0,4.0,0.0,L
258.51,1789197723.586,none,-1,,,,-0.3517433817702017,3.968960347797514,0.0,0.0,5585.0,3.0,0.0,L
258.56,1789197723.636,none,-1,,,,-0.3536513007488164,3.9163045022508567,0.0,0.0,5802.0,4.0,0.0,L
258.61,1789197723.686,none,-1,,,,-0.3541356008311403,3.8711385819897117,0.0,0.0,5890.0,4.0,0.0,L
258.66,1789197723.736,none,-1,,,,-0.3561777123881017,3.850871372391452,0.0,0.0,5679.0,3.0,0.0,L
258.71,1789197723.786,none,-1,,,,-0.3576579068523418,3.813027569098025,0.0,0.0,6103.0,3.0,0.0,L
258.76,1789197723.836,none,-1,,,,-0.35917588159350716,3.7770709625774055,0.0,0.0,6112.0,4.0,0.0,L
258.81,1789197723.886,none,-1,,,,-0.35700412513838387,3.744962439882619,0.0,0.0,6326.0,4.0,0.0,L
258.86,1789197723.936,none,-1,,,,-0.3581974079006376,3.700384563288311,0.0,0.0,6348.0,4.0,0.0,L
258.91,1789197723.986,none,-1,,,,-0.359419893941866,3.656470242563311,0.0,0.0,6213.0,4.0,0.0,L
258.96,1789197724.036,none,-1,,,,-0.3606607798122986,3.6071745920271003,0.0,0.0,6236.0,4.0,0.0,L
259.01,1789197724.086,none,-1,,,,-0.362435446853335,3.573255182719383,0.0,0.0,6153.0,3.0,0.0,L
259.06,1789197724.136,none,-1,,,,-0.3634600538471913,3.5531582093907503,0.0,0.0,6364.0,4.0,0.0,L
