t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,lstatus,drive_cmd,drive_event,tl_state,tl_near_metric,tl_red_far,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1788962031.715578,0.045,10.0,-8.415451208095675,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-2,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,"📁 경로 route_20210606_012345.csv — WP 291개 (terrain 열은 보지 않는다 — 정지는 라이다 또는 종점이다) | 🅑 브레이크 시험 준비 — 지령 10펄스 ≈ 31.8 km/h, 경로 route_20210606_012345.csv | ⏸️ D5 가 자율주행이 아니다 — 스위치를 올리면 시작한다 | ⏸️ D5 가 자율주행이 아니다 — 스위치를 올리면 시작한다 | 📏 경로 총길이 72.5m / 이 속도의 2단 정지거리 ≈ 20.4m — ★종점 뒤로 그만큼이 비어 있어야 한다★ | ▶ ★출발★ — WP 12/291 (경로에서 0.29m), 출발 방위 -9.2° (경로에서 빌림). 지금부터 ★10펄스 ≈ 31.8 km/h★ | 🅑 주행 중 — WP 12/291, 0.0km/h, CTE -0.28m, LFD 2.3m",,,,,,,36.96761518,127.87251165666666,121.95500000000001,2,0.00013924,36.96761518,127.87251165666666,4.0,0.0266167610168457,1.0,0.0,0.029633522033691406,0.0,0.06376997067584005,nan,0.0,0.0,0.0,-0.3941614808105103,0.28727492117618786,0.7438217164206556,0.45698916933501893,0.0006806784082777885,0.005113814708343385,0.0062482787221397,-8.3552658,0.6472389,5.1582979
1788962031.765579,0.095,10.0,-8.618740595698188,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761518,127.87251165666666,121.95500000000001,2,0.00013924,36.96761518,127.87251165666666,4.0,0.051629730987548826,1.0,0.0,0.07965946197509766,0.0,0.06376997067584005,nan,0.0,0.0,0.0,-0.39415176188475937,0.28727750519081763,0.7438285967001361,0.4569847287881577,0.012112585008840646,0.010873401239924673,-0.0037699111843077517,-8.4729456,0.7256921,4.99158485
1788962031.815590,0.145,10.0,-8.618740595698188,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-3,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761518,127.87251165666666,121.95500000000001,2,0.00013924,36.96761518,127.87251165666666,4.0,0.07662803821563721,1.0,0.0,0.12965607643127441,0.0,0.06376997067584005,nan,0.0,0.0,0.0,-0.3942220989925468,0.28732270108330066,0.7437829848000962,0.45696988262900523,0.0010995574287564276,0.01213003830136059,0.005480333851262195,-8.306232549999999,0.5687857,5.0210048
1788962031.865580,0.195,10.0,-8.618740595698188,10,0,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-3,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761518,127.87251165666666,121.95500000000001,2,0.00013924,36.96761518,127.87251165666666,4.0,0.10163290195465088,1.0,0.0,0.17966580390930176,0.0,0.06376997067584005,nan,0.0,0.0,0.0,-0.39421335731884066,0.2873495214977495,0.7437620870958457,0.45699457240240204,0.0076445421237351634,0.006649704450098395,-0.01345648853287628,-8.237585999999999,0.55897905,5.1386845999999995
1788962031.915606,0.245,10.0,-8.618740595698188,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-4,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.967615183333336,127.87251169166667,121.958,2,0.00012995999999999998,36.967615183333336,127.87251169166667,4.0,0.026321188354492188,1.0,0.0,0.029842376708984375,0.0,0.08099210147274435,nan,0.0,0.0,0.0,-0.3941899547141716,0.28736476167922204,0.7437241880923336,0.45706685002730424,0.002495820830351891,-3.490658503988659e-05,0.0066322511575784525,-8.26700595,0.8825985,5.16810455
1788962031.965590,0.295,10.0,-8.614918953414206,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-5,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.967615183333336,127.87251169166667,121.958,2,0.00012995999999999998,36.967615183333336,127.87251169166667,4.0,0.051319376373291016,1.0,0.0,0.07983875274658203,0.0,0.08099210147274435,nan,0.0,0.0,0.0,-0.39425010029274465,0.28736101434187333,0.7437395308009768,0.45699235899467,0.007958701389094143,0.014608405839192538,0.001780235837034216,-8.433719,0.7060787999999999,4.77583855
1788962032.015583,0.345,10.0,-8.614918953414206,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-6,239,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.967615183333336,127.87251169166667,121.958,2,0.00012995999999999998,36.967615183333336,127.87251169166667,4.0,0.07633520736694335,1.0,0.0,0.12987041473388672,0.0,0.08099210147274435,nan,0.0,0.0,0.0,-0.3942695341986985,0.2873558530856153,0.7437257709599984,0.4570012316286857,0.00307177948351002,-0.006457718232379019,0.0020943951023931952,-8.404299049999999,0.5982056499999999,4.922938299999999
1788962032.065585,0.395,10.0,-8.614918953414206,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-7,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.967615183333336,127.87251169166667,121.958,2,0.00012995999999999998,36.967615183333336,127.87251169166667,4.0,0.10132838859558105,1.0,0.0,0.1798567771911621,0.0,0.08099210147274435,nan,0.0,0.0,0.0,-0.39427982526521943,0.2873555401259375,0.743731308136968,0.45698353826438126,-0.0042935099599060505,-0.004694935687864747,0.010088003076527224,-8.316039199999999,0.6668522,4.8837117
1788962032.115603,0.445,10.0,-8.614918953414206,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-8,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761526833333,127.87251165,121.939,2,0.00013924,36.96761526833333,127.87251165,4.0,0.0118,1.0,1.0,0.0,0.0,0.08538684590087131,nan,0.0,0.0,0.0,-0.394386959044175,0.2874381665982331,0.7436983717339013,0.4568927213240309,-0.0038746309394274117,0.0024434609527920616,0.0061959188445798695,-8.433719,0.46091255,4.8640984
1788962032.165625,0.495,10.0,-8.32857330464164,10,0,192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-8,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761526833333,127.87251165,121.939,2,0.00013924,36.96761526833333,127.87251165,4.0,0.04396636180877685,1.0,0.0,0.06433272361755371,0.0,0.08538684590087131,nan,0.0,0.0,0.0,-0.3945705414831862,0.28753762073895883,0.743617298845751,0.4568035872350311,-0.01706932008450454,0.020001473227855015,0.0024609142453120045,-8.56120545,0.57859235,5.20733115
1788962032.215579,0.545,10.0,-8.32857330464164,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-9,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761526833333,127.87251165,121.939,2,0.00013924,36.96761526833333,127.87251165,4.0,0.06897217922210694,1.0,0.0,0.11434435844421387,0.0,0.08538684590087131,nan,0.0,0.0,0.0,-0.3947128182185537,0.2876297792844226,0.7435438276126997,0.45674224418354104,-0.0017278759594743863,0.004799655442984407,0.0017453292519943296,-8.97308475,1.1375714,4.2364728
1788962032.265604,0.595,10.0,-8.32857330464164,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-9,185,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761526833333,127.87251165,121.939,2,0.00013924,36.96761526833333,127.87251165,4.0,0.09395689659118653,1.0,0.0,0.16431379318237305,0.0,0.08538684590087131,nan,0.0,0.0,0.0,-0.39507783449491884,0.2879167019999382,0.743384687521358,0.4565048562272445,-0.028099800957108706,0.023474678439323732,0.007347836150896127,-8.571012099999999,1.10815145,4.707191999999999
1788962032.315592,0.645,10.0,-8.32857330464164,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-9,173,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761524833333,127.87251164,121.945,2,0.00013924,36.96761524833333,127.87251164,4.0,0.0118,1.0,1.0,0.0,0.0,0.0753598149533177,nan,0.0,0.0,0.0,-0.39539778502007855,0.2880485504057141,0.7433420906318281,0.45621394159482404,-0.011711159280881952,0.014381513036433275,0.012374384396639796,-9.1594111,1.2748645,5.1975245
1788962032.365584,0.695,10.0,-8.39212532270316,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0.0,-9,210,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761524833333,127.87251164,121.945,2,0.00013924,36.96761524833333,127.87251164,4.0,0.047032186317443846,1.0,0.0,0.0704643726348877,0.0,0.0753598149533177,nan,0.0,0.0,0.0,-0.39566529834893827,0.28810709690746916,0.7434217944878317,0.45581499303389295,-0.0004363323129985824,-0.010786134777324957,0.00614355896702004,-8.159132799999998,-0.0,3.5500073
1788962032.415606,0.745,10.0,-8.39212532270316,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,3,0.0,-9,194,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761524833333,127.87251164,121.945,2,0.00013924,36.96761524833333,127.87251164,4.0,0.0720034330368042,1.0,0.0,0.1204068660736084,0.0,0.0753598149533177,nan,0.0,0.0,0.0,-0.3957489320877128,0.2880039650568836,0.7435357014092873,0.4556217286222723,-0.02605776573227534,0.00047123889803846896,-0.016388641676226754,-8.26700595,1.3140911,6.28606265
1788962032.465594,0.795,10.0,-8.39212532270316,10,0,187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,5,8,0.0,-12,172,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_RUN,,,,,,,,,,36.96761524833333,127.87251164,121.945,2,0.00013924,36.96761524833333,127.87251164,4.0,0.0969818323135376,1.0,0.0,0.1703636646270752,0.0,0.0753598149533177,nan,0.0,0.0,0.0,-0.39579362220835707,0.2881512859057046,0.7435110319471315,0.4555300104526472,-0.032655110304813904,-0.00013962634015954637,-0.0003141592653589793,-7.8649333,1.4415775499999999,2.9223817
