t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789045564.633804,0.005,0.0,0.0,0,0,863,-1.9089808889749105,0.17774011997773176,0.0,0.0,0.0,107.0,1.0,-0.9469359488037082,1.4570851639130167,42.0,5.4943808275833526,39.458976970047615,173.42664946745728,-1.8772229071073327,0.6102495452719309,0.0,171.8059541791951,1.093398291848015,0.00640415469586842,1.04790403495112,0.0,0.0,1.1733554483643893,0.0,0.0,0.0,0.0,0.0,3.3729670980523596,0.5,,,0,0,0,0.0,-4,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,route_20260910_102030.csv | DRIVE_START,📁 경로 선택: route_20260910_102030.csv (WP 107개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 1곳 — WP 74 (terrain 열의 'S') | 🚦 신호등 구간 없음 (terrain 열에 'T' 가 없다) — ★이 경로에서는 신호등 개입이 전혀 없다★ | 🛰️ 라이다 구간 없음 — 전 구간 GPS 추종 (terrain 열에 'L' 이 없다) | ▶ 주행 시작(prompt) [route_20260910_102030.csv] | 📶 출발 GPS : RTK_FIXED σ=0.059m,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766684333333,127.873584795,121.685,2,0.000144,36.96766684333333,127.873584795,4.0,0.08419135761260986,1.0,0.0,0.14438271522521973,0.0,0.01866051216983686,173.42664946745728,0.0,0.0,0.0,-0.48593792081117615,0.05123463561570833,0.8716764387796903,0.03767672102762866,0.012217304763960306,-0.004694935687864747,0.005550147021341968,-8.119906199999999,0.5295591,5.34462425
1789045564.683910,0.055,0.0,0.0,0,0,862,-1.9089808889749105,0.17774011997773176,0.0,0.0,0.0,107.0,1.0,-0.9469359488037082,1.4570851639130167,42.0,5.4943808275833526,39.458976970047615,173.42664946745728,-1.8772229071073327,0.10803304618138698,0.0,171.8059541791951,1.093398291848015,0.00640415469586842,1.04790403495112,0.0,0.0,1.1733554483643893,0.0,0.0,0.0,0.0,0.0,3.3729670980523596,0.5,,,0,0,0,0.0,-3,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766684333333,127.873584795,121.685,2,0.000144,36.96766684333333,127.873584795,4.0,0.10921994400024414,1.0,0.0,0.19443988800048828,0.0,0.01866051216983686,173.42664946745728,0.0,0.0,0.0,-0.4859695317473425,0.051250195548024534,0.8716590471983584,0.037650193981015566,0.010821041362364843,-0.005358160803622592,-0.0032114058236695662,-8.4729456,0.65704555,4.334539299999999
1789045564.733890,0.105,0.0,0.0,0,0,831,-1.9069055879568786,0.17421500287309485,0.0,0.0,0.0,107.0,1.0,-0.9502322542922039,1.4570851639130167,42.0,5.4943808275833526,39.45639240403443,173.42664946745728,-1.8772229071073327,0.44913298008902425,0.0,171.8059541791951,1.093398291848015,0.00640415469586842,1.04790403495112,0.0,0.0,1.1733554483643893,0.0,0.0,0.0,0.0,0.0,3.3729670980523596,0.5,,,0,0,0,0.0,-3,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766681166667,127.87358481833333,121.678,2,0.000144,36.96766681166667,127.87358481833333,4.0,0.033581888198852536,1.0,0.0,0.04316377639770508,0.0,0.06609424064555698,173.42664946745728,0.0,0.0,0.0,-0.4859629955348088,0.05121313612100949,0.8716653250630447,0.03763964322656178,-0.002617993877991494,-0.0032288591161895096,0.0027576202181510408,-8.119906199999999,0.5982056499999999,5.1190713
1789045564.783800,0.155,0.0,0.0,0,0,786,-1.9069055879568786,0.17421500287309485,0.0,0.0,0.0,107.0,1.0,-0.9502322542922039,1.4570851639130167,42.0,5.4943808275833526,39.45639240403443,173.42664946745728,-1.8772229071073327,-0.22840928587115383,0.0,171.8059541791951,1.093398291848015,0.00640415469586842,1.04790403495112,0.0,0.0,1.1733554483643893,0.0,0.0,0.0,0.0,0.0,3.3729670980523596,0.5,,,0,0,0,0.0,-1,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766681166667,127.87358481833333,121.678,2,0.000144,36.96766681166667,127.87358481833333,4.0,0.058471834182739255,1.0,0.0,0.09294366836547852,0.0,0.06609424064555698,173.42664946745728,0.0,0.0,0.0,-0.4860037555521493,0.05125919645474123,0.8716361922369644,0.037725226979656516,0.017558012275062956,-0.0008203047484373349,-0.009075712110370514,-8.502365549999999,0.53936575,5.295591
1789045564.833807,0.205,0.0,0.0,0,0,715,-1.9069055879568786,0.17421500287309485,0.0,0.0,0.0,107.0,1.0,-0.9502322542922039,1.4570851639130167,42.0,5.4943808275833526,39.45639240403443,173.42664946745728,-1.8772229071073327,1.0045775327005884,0.0,171.8059541791951,1.093398291848015,0.00640415469586842,1.04790403495112,0.0,0.0,1.1733554483643893,0.0,0.0,0.0,0.0,0.0,3.3729670980523596,0.5,,,0,0,0,0.0,-1,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766681166667,127.87358481833333,121.678,2,0.000144,36.96766681166667,127.87358481833333,4.0,0.08345559787750244,1.0,0.0,0.14291119575500488,0.0,0.06609424064555698,173.42664946745728,0.0,0.0,0.0,-0.485941796490015,0.051314845347585354,0.8716673829774981,0.03772705294837758,-0.006771877497737999,-0.0065275314024587925,0.012479104151759455,-8.3356525,0.46091255,5.0210048
1789045564.883796,0.255,0.0,0.0,0,0,666,-1.9069055879568786,0.17421500287309485,0.0,0.0,0.0,107.0,1.0,-0.9502322542922039,1.4570851639130167,42.0,5.4943808275833526,39.45639240403443,173.42664946745728,-1.8772229071073327,0.6722303776351873,0.0,171.8059541791951,1.093398291848015,0.00640415469586842,1.04790403495112,0.0,0.0,1.1733554483643893,0.0,0.0,0.0,0.0,0.0,3.3729670980523596,0.5,,,0,0,0,0.0,-1,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766681166667,127.87358481833333,121.678,2,0.000144,36.96766681166667,127.87358481833333,4.0,0.10847643566131591,1.0,0.0,0.19295287132263184,0.0,0.06609424064555698,173.42664946745728,0.0,0.0,0.0,-0.4859448966012194,0.051334909574784884,0.8716673901877854,0.03765959916666595,0.0030019663134302466,-0.006894050545377602,0.006702064327658226,-8.52197885,0.67665885,4.785645199999999
1789045564.933827,0.305,0.0,0.0,0,0,572,-1.9073502945053562,0.175142664977641,0.0,0.0,0.0,107.0,1.0,-0.9493545126330412,1.4570851639130167,42.0,5.4943808275833526,39.456972269330805,173.42664946745728,-1.8772229071073327,0.5501279168799169,0.0,171.8059541791951,1.093398291848015,0.00640415469586842,1.04790403495112,0.0,0.0,1.1733554483643893,0.0,0.0,0.0,0.0,0.0,3.3729670980523596,0.5,,,0,0,0,0.0,-1,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766682,127.87358481333334,121.678,2,0.000144,36.96766682,127.87358481333334,4.0,0.0338125581741333,1.0,0.0,0.0436251163482666,0.0,0.02755030633007858,173.42664946745728,0.0,0.0,0.0,-0.48585240977891697,0.05127038718989707,0.8717210909785881,0.03769778312470731,-0.000296705972839036,-0.00013962634015954637,0.004590215932745087,-8.28661925,0.45110589999999995,5.01119815
1789045564.984107,0.355,0.0,0.0,0,0,504,-1.9073502945053562,0.175142664977641,0.0,0.0,0.0,107.0,1.0,-0.9493545126330412,1.4570851639130167,42.0,5.4943808275833526,39.456972269330805,173.42664946745728,-1.8772229071073327,0.21369966104615712,0.0,171.8059541791951,1.093398291848015,0.00640415469586842,1.04790403495112,0.0,0.0,1.1733554483643893,0.0,0.0,0.0,0.0,0.0,3.3729670980523596,0.5,,,0,0,0,0.0,-1,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766682,127.87358481333334,121.678,2,0.000144,36.96766682,127.87358481333334,4.0,0.058810626983642575,1.0,0.0,0.09362125396728516,0.0,0.02755030633007858,173.42664946745728,0.0,0.0,0.0,-0.48592663647720546,0.051282997736167,0.8716773747284284,0.037734765027718276,0.007086036763096978,-0.005061454830783556,-0.0012740903539558606,-8.404299049999999,0.5687857,4.9817782
1789045565.033830,0.405,0.0,0.0,0,0,388,-1.9073502945053562,0.175142664977641,0.0,0.0,0.0,107.0,1.0,-0.9493545126330412,1.4570851639130167,42.0,5.4943808275833526,39.456972269330805,173.42664946745728,-1.8772229071073327,0.30908026172406483,0.0,171.8059541791951,1.093398291848015,0.00640415469586842,1.04790403495112,0.0,0.0,1.1733554483643893,0.0,0.0,0.0,0.0,0.0,3.3729670980523596,0.5,,,0,0,0,0.0,-1,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766682,127.87358481333334,121.678,2,0.000144,36.96766682,127.87358481333334,4.0,0.08381847095489502,1.0,0.0,0.14363694190979004,0.0,0.02755030633007858,173.42664946745728,0.0,0.0,0.0,-0.4859349871377221,0.0513208021103205,0.8716716083041627,0.03770902839705248,0.005672320068981571,0.0008552113334772215,0.0004014257279586958,-8.34545915,0.63743225,5.07003805
1789045565.083837,0.455,0.0,0.0,0,0,308,-1.9073502945053562,0.175142664977641,0.0,0.0,0.0,107.0,1.0,-0.9493545126330412,1.4570851639130167,42.0,5.4943808275833526,39.456972269330805,173.42664946745728,-1.8772229071073327,0.13780410120061667,0.0,171.8059541791951,1.093398291848015,0.00640415469586842,1.04790403495112,0.0,0.0,1.1733554483643893,0.0,0.0,0.0,0.0,0.0,3.3729670980523596,0.5,,,0,0,0,0.0,-1,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.96766682,127.87358481333334,121.678,2,0.000144,36.96766682,127.87358481333334,4.0,0.10883704376220703,1.0,0.0,0.19367408752441406,0.0,0.02755030633007858,173.42664946745728,0.0,0.0,0.0,-0.4858832749014061,0.051315509472883,0.8717021208579332,0.03767723650168826,-0.0102799892942466,-0.00015707963267948965,-0.0025830872929516074,-8.404299049999999,0.65704555,5.0013914999999995
