t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,encoder_sum,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,drive_cmd,drive_event,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1786688760.829057,0.034,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,,,,,,,,,,,,,,,
1786688760.879148,0.084,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688760.929132,0.134,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688760.978984,0.184,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.029205,0.234,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.079045,0.284,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.129008,0.334,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.179009,0.384,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.229194,0.434,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.279077,0.484,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.329192,0.534,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.379116,0.584,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.429093,0.634,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.479065,0.684,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.528991,0.734,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.579090,0.784,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
1786688761.629073,0.834,0.0,0.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,0,63,False,False,False,"A:1,B:0,ESTOP:0,MODE:0",,,,nan,nan,nan,-1,9998000100000000.0,,,,,,,,,,
