t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,lstatus,drive_cmd,drive_event,tl_state,tl_near_metric,tl_red_far,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1788871114.855232,0.517,0.0,0.0,0,0,411,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,0.349,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.31411823630332947,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19321854430019203,0.4456408225612004,0.407389938569124,0.7733720251975351,0.012793263417118436,-0.027436575841350862,0.0060911990894602095,-8.149326149999998,0.61781895,5.0798447
1788871114.905202,0.567,0.0,0.0,0,0,340,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,0.22,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.2547999322414398,-2,170,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19318443734277446,0.44569355976052616,0.4073556180296935,0.7733682333896269,0.0074176493209759005,0.015027284859671176,0.003839724354387525,-8.580818749999999,0.7158854499999999,4.95235825
1788871114.955254,0.617,0.0,0.0,0,0,245,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,-0.026,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.350981205701828,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19325994468345087,0.445934838455027,0.4073177561950824,0.7732302109470643,-0.005567600313861911,-0.00916297857297023,-0.0004537856055185257,-8.0218397,0.6962721499999999,5.619210449999999
1788871115.005258,0.667,0.0,0.0,0,0,209,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,0.023,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.2748695909976959,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19312268260796045,0.44549309146735777,0.4074404208863175,0.7734544836932176,0.006614797865058509,-0.0028448866807507574,0.0004014257279586958,-8.42391235,0.55897905,4.7660319
1788871115.055223,0.717,0.0,0.0,0,0,188,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,-0.546,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.30590176582336426,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19328222491899788,0.4459384867772807,0.407298492145153,0.7732326854430274,0.003543018381548489,0.02769837522915001,-0.00952949771588904,-8.502365549999999,0.6080123,5.5113373
1788871115.105231,0.767,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,-0.248,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.3116723299026489,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19315425273290276,0.4456851047726324,0.4073706352836886,0.7733727351953685,-0.01069886831472524,-0.03851941659151485,-0.004328416544945937,-8.11009955,0.5491724,5.10926465
1788871115.155248,0.817,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,-0.134,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.26729434728622437,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19312222758397163,0.445692644807799,0.4073479587998859,0.7733883319774097,0.0028448866807507574,0.04719370297392667,-0.0023387411976724015,-8.492558899999999,0.7256921,4.99158485
1788871115.205208,0.867,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,-0.058,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.2948494851589203,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19326767261646954,0.4460504436636387,0.4072460194873282,0.7731993844026332,0.0028099800957108708,-0.028274333882308142,-0.0010122909661567112,-8.26700595,0.6668522,5.32501095
1788871115.255220,0.917,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,0.08,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.24313484132289886,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.1931036868429638,0.44553424606360126,0.4073697216477219,0.7734727607335959,0.0013788101090755204,0.01007054978400728,0.0013962634015954637,-8.306232549999999,0.5099457999999999,4.8640984
1788871115.305218,0.967,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,0.414,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.30188286304473877,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19325300264011636,0.44610867581750213,0.40719525037233817,0.7731961939929237,-0.002181661564992912,0.0037524578917878084,0.007225663103256524,-8.3356525,0.57859235,5.589790499999999
1788871115.355246,1.017,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,0.246,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.2554914951324463,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19310725149518573,0.4456807861469035,0.4073173613890723,0.7734150201479779,0.002076941809873252,-0.006387905062299246,0.0042935099599060505,-8.3552658,0.5982056499999999,4.9131316499999995
1788871115.405234,1.067,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,0.244,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.28901469707489014,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19319645683067244,0.44608190116072344,0.4072412472985874,0.7732015474787924,-0.00010471975511965978,0.01137954672300303,0.004258603374866164,-8.2964259,0.5982056499999999,5.3936575
1788871115.455213,1.117,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,-0.572,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.2597554326057434,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19318631532831995,0.44585030280810667,0.4073064332172039,0.7733033198659283,0.007504915783575617,-0.01101302758008422,-0.009983283321407565,-8.26700595,0.53936575,4.97197155
1788871115.505230,1.167,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,0.177,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.24644480645656586,-2,168,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.193266772166049,0.445998954791758,0.4072697946064352,0.7732167881664288,0.01117010721276371,0.024015730507441973,0.0030892327760299633,-8.4533323,0.6668522,5.1779112
1788871115.555239,1.217,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,-0.442,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.25600606203079224,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19327226809246975,0.44597885955643396,0.4072825624410472,0.7732202800926715,-0.005986479334340551,-0.024905848425959082,-0.007714355293814937,-8.316039199999999,0.61781895,5.24655775
1788871115.605262,1.267,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,-0.13300000000000003,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.17090150713920593,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19333385024181549,0.44596678044369203,0.40723614301473493,0.7732363008252042,0.0021991148575128553,0.014835298641951801,-0.0023212879051524586,-8.5317855,0.5491724,4.785645199999999
1788871115.655205,1.317,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,0.759,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.2531774342060089,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.19347309914378658,0.4464144412222249,0.4070914999447192,0.7730192864661954,-0.004956735075663896,-0.011205013797803596,0.013247049022636962,-8.1002929,0.6962721499999999,5.570177199999999
1788871115.705239,1.367,0.0,0.0,0,0,187,111.93292266421251,-47.390933620013925,0.0,0.0,0.0,188.0,0.0,78.53484403072837,0.0,0.0,0.0,73.27562971759679,71.76073013778607,-1.841397786247569,-0.046,0.0,114.04037554938533,0.1304246451464656,0.0,8.786020538544056,0.0,0.0,nan,0.0,0.0,0.0,0.0,0.0,nan,nan,,,0,0.17830388247966766,-2,169,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,0,,,,,,-1.0,-1.0,False,nan,nan,nan,-1,9998000100000000.0,36.968310978333335,127.87341212666666,0.0,nan,0.0,0.0,0.9564976692199707,0.0,nan,56.552723931650554,0.0,249.0,0.0,-0.1933145386503834,0.4459239003672806,0.4072357683253637,0.7732660559109471,-0.0007155849933176752,-0.02569124658935653,-0.0008028514559173916,-8.38468575,0.57859235,4.7366119499999995
