t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,brake_pot,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,ref_pulse,out_pulse,meas_pulse,cte_integral,cte_i_term_deg,goal_phase,cb_state,cb_v0_ms,cb_v_corner_ms,goal_need_m,lidar_zone,rejoin,encoder_sum,encoder_l,encoder_r,speed_kmh,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,cone_stop,cone_dist_m,aeb_stop,lstatus,drive_cmd,drive_event,tl_permit,tl_req,tl_state,tl_near_metric,tl_red_far,sl_bev_y,sl_px,sl_y,sl_wait,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,gps_lat,gps_lon,gps_quality,gps_sigma_m,gps_pos_ok,gps_is_raw,gps_raw_age_s,gps_dr_dist_m,gps_kmh,gps_fix_course_deg,gps_mode,gps_reject_n,gps_resid_m,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1789043519.726441,0.020,0.0,0.0,0,0,186,77.4415309877278,-28.989821792784127,0.0,0.0,0.0,107.0,1.0,-0.4709438991954597,3.499398096477496,187.0,1.0479023927142184,39.34013560751566,-136.60739022381128,-6.2939934388171626,0.6977066773218781,0.0,-9.15828672804283,26.3817828410468,0.01343504116540777,5.322493984081617,0.0,0.0,1.5140463465377945,0.0,0.0,0.0,0.0,0.0,3.1565706099021638,0.5,,,0,0,0,0.2254938781261444,-1,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,MAP_START | STOP | route_20260910_212627.csv | DRIVE_START,"🚨 E-STOP — 새 시작만 막힌다(진행 중인 매핑·정리는 그대로) | ✅ E-STOP 해제 | 🗺️ 매핑 시작(prompt) — 페달로 곧게 굴려 헤딩을 잡을 것 | 🧭 헤딩 확정 -9.2° (±26.4°, 5.32m, 32점, 잔차 1.3cm)  ⚠️(최대거리 도달 — 정확도 미달인 채 확정) | 📐 IMU 축 확정 — z축이 수직에서 59.0° 기울어져 있다 (위 = [-0.854, +0.064, +0.516], 표본 329개). 요레이트는 이 축에 투영해서 적분한다 — ★장착 방향과 무관하다★ | 🛑 정지 명령 | 📶 GPS 품질 ↗ 회복 : RTK_FLOAT → RTK_FIXED (σ=0.13m) | 📁 경로 선택: route_20260910_212627.csv (WP 107개) — 스위치를 자율로 올리면 출발 | ⏸️ 일시정지 지점 없음 (terrain 열에 'S' 가 없다) | 🚦 신호등 구간 없음 (terrain 열에 'T' 가 없다) — ★이 경로에서는 신호등 개입이 전혀 없다★ | 🛞 라이다 구간 1곳 / WP 32개 (49~80) — terrain 열의 'L' | ▶ 주행 시작(prompt) [route_20260910_212627.csv] | 📶 출발 GPS : RTK_FIXED σ=0.012m",False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967670956666666,127.87358696666666,121.656,2,0.00014884000000000002,36.967670956666666,127.87358696666666,4.0,0.0122,1.0,1.0,0.0,0.0,0.02453745733688859,nan,0.0,4.0,0.0,0.4880656349228204,-0.009046271070854095,-0.8715393033750513,0.04614481183868174,0.004572762640225144,-0.002373647782712288,0.012356931104119853,-8.4533323,0.61781895,5.22694445
1789043519.776554,0.070,0.0,0.0,0,0,186,77.4415309877278,-28.989821792784127,0.0,0.0,0.0,107.0,1.0,-0.4709438991954597,3.499398096477496,187.0,1.0479023927142184,39.34013560751566,-136.60739022381128,-6.2939934388171626,0.32405726396723433,0.0,-9.15828672804283,26.3817828410468,0.01343504116540777,5.322493984081617,0.0,0.0,1.5140463465377945,0.0,0.0,0.0,0.0,0.0,3.1565706099021638,0.5,,,0,0,0,0.19645871222019196,-1,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967670956666666,127.87358696666666,121.656,2,0.00014884000000000002,36.967670956666666,127.87358696666666,4.0,0.03650641651153565,1.0,0.0,0.04861283302307129,0.0,0.02453745733688859,nan,0.0,4.0,0.0,0.48807053339073897,-0.00907547582237668,-0.8715340811095207,0.04618588138014183,0.0036302848441482054,0.006056292504420323,0.0058468529941810045,-8.2768126,0.6276256,4.89351835
1789043519.826588,0.121,0.0,0.0,0,0,186,77.4415309877278,-28.989821792784127,0.0,0.0,0.0,107.0,1.0,-0.4709438991954597,3.499398096477496,187.0,1.0479023927142184,39.34013560751566,-136.60739022381128,-6.2939934388171626,-0.15064085056070015,0.0,-9.15828672804283,26.3817828410468,0.01343504116540777,5.322493984081617,0.0,0.0,1.5140463465377945,0.0,0.0,0.0,0.0,0.0,3.1565706099021638,0.5,,,0,0,0,0.20516404509544373,-1,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967670956666666,127.87358696666666,121.656,2,0.00014884000000000002,36.967670956666666,127.87358696666666,4.0,0.06151163787841797,1.0,0.0,0.09862327575683594,0.0,0.02453745733688859,nan,0.0,4.0,0.0,0.4880835742166349,-0.009068824594881744,-0.8715284468954018,0.04615568494206168,0.001186823891356144,-6.981317007977319e-05,-0.0024434609527920616,-8.394492399999999,0.53936575,5.1779112
1789043519.876559,0.170,0.0,0.0,0,0,186,77.4415309877278,-28.989821792784127,0.0,0.0,0.0,107.0,1.0,-0.4709438991954597,3.499398096477496,187.0,1.0479023927142184,39.34013560751566,-136.60739022381128,-6.2939934388171626,0.18598643114042127,0.0,-9.15828672804283,26.3817828410468,0.01343504116540777,5.322493984081617,0.0,0.0,1.5140463465377945,0.0,0.0,0.0,0.0,0.0,3.1565706099021638,0.5,,,0,0,0,0.23814955353736877,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967670956666666,127.87358696666666,121.656,2,0.00014884000000000002,36.967670956666666,127.87358696666666,4.0,0.08650088520050049,1.0,0.0,0.14860177040100098,0.0,0.02453745733688859,nan,0.0,4.0,0.0,0.48808133059297915,-0.009072477034543502,-0.8715319842663789,0.04611187794650222,0.0032114058236695662,-0.005044001538263612,0.003438298626428829,-8.28661925,0.53936575,5.295591
1789043519.926461,0.220,0.0,0.0,0,0,186,77.43738039893849,-28.991120519888685,0.0,0.0,0.0,107.0,1.0,-0.4728406672479042,3.499398096477496,187.0,1.0479023927142184,39.34401829732389,-136.60739022381128,-6.2939934388171626,-0.006999541721859588,0.0,-9.15828672804283,26.3817828410468,0.01343504116540777,5.322493984081617,0.0,0.0,1.5140463465377945,0.0,0.0,0.0,0.0,0.0,3.1565706099021638,0.5,,,0,0,0,0.24135340750217438,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967670945,127.87358692,121.665,2,0.00014884000000000002,36.967670945,127.87358692,4.0,0.0122,1.0,1.0,0.0,0.0,0.0369750671061824,nan,0.0,4.0,0.0,0.4880245945749353,-0.009110643281297445,-0.8715620044649253,0.046137442950954455,-0.005497787143782138,0.002129301687433082,6.981317007977319e-05,-8.3552658,0.5883989999999999,5.14849125
1789043519.976624,0.271,0.0,0.0,0,0,186,77.43738039893849,-28.991120519888685,0.0,0.0,0.0,107.0,1.0,-0.4728406672479042,3.499398096477496,187.0,1.0479023927142184,39.34401829732389,-136.60739022381128,-6.2939934388171626,-0.06387154263841587,0.0,-9.15828672804283,26.3817828410468,0.01343504116540777,5.322493984081617,0.0,0.0,1.5140463465377945,0.0,0.0,0.0,0.0,0.0,3.1565706099021638,0.5,,,0,0,0,0.24051932990550995,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967670945,127.87358692,121.665,2,0.00014884000000000002,36.967670945,127.87358692,4.0,0.032863738250732424,1.0,0.0,0.041327476501464844,0.0,0.0369750671061824,nan,0.0,4.0,0.0,0.4879985205535236,-0.009152855386238244,-0.8715752025287312,0.0461555577677457,-0.007278022980816354,0.004258603374866164,-0.0009250245035569946,-8.404299049999999,0.65704555,5.18771785
1789043520.026605,0.321,0.0,0.0,0,0,186,77.43738039893849,-28.991120519888685,0.0,0.0,0.0,107.0,1.0,-0.4728406672479042,3.499398096477496,187.0,1.0479023927142184,39.34401829732389,-136.60739022381128,-6.2939934388171626,0.061006200446860955,0.0,-9.15828672804283,26.3817828410468,0.01343504116540777,5.322493984081617,0.0,0.0,1.5140463465377945,0.0,0.0,0.0,0.0,0.0,3.1565706099021638,0.5,,,0,0,0,0.2461150884628296,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967670945,127.87358692,121.665,2,0.00014884000000000002,36.967670945,127.87358692,4.0,0.05787646980285645,1.0,0.0,0.09135293960571289,0.0,0.0369750671061824,nan,0.0,4.0,0.0,0.48798846409042823,-0.009141269524040228,-0.8715822010923816,0.04613201540267786,-0.0,0.004206243497306334,0.0012566370614359172,-8.3748791,0.6276256,5.1975245
1789043520.076886,0.371,0.0,0.0,0,0,185,77.43738039893849,-28.991120519888685,0.0,0.0,0.0,107.0,1.0,-0.4728406672479042,3.499398096477496,187.0,1.0479023927142184,39.34401829732389,-136.60739022381128,-6.2939934388171626,-0.24749781195403275,0.0,-9.15828672804283,26.3817828410468,0.01343504116540777,5.322493984081617,0.0,0.0,1.5140463465377945,0.0,0.0,0.0,0.0,0.0,3.1565706099021638,0.5,,,0,0,0,0.2533000111579895,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967670945,127.87358692,121.665,2,0.00014884000000000002,36.967670945,127.87358692,4.0,0.08287465782165528,1.0,0.0,0.14134931564331055,0.0,0.0369750671061824,nan,0.0,4.0,0.0,0.488016950993808,-0.009115794187784833,-0.8715665907726529,0.04613063719447718,0.0019722220547535923,-0.00603883921190038,-0.004136430327226561,-8.3552658,0.50013915,5.12887795
1789043520.126523,0.420,0.0,0.0,0,0,186,77.43975216396095,-28.994645636993322,0.0,0.0,0.0,107.0,1.0,-0.47597736620958314,3.499398096477496,187.0,1.0479023927142184,39.34110275678823,-136.60739022381128,-6.2939934388171626,-0.043410816330124696,0.0,-9.15828672804283,26.3817828410468,0.01343504116540777,5.322493984081617,0.0,0.0,1.5140463465377945,0.0,0.0,0.0,0.0,0.0,3.1565706099021638,0.5,,,0,0,0,0.261943519115448,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967670913333336,127.87358694666666,121.673,2,0.00013924,36.967670913333336,127.87358694666666,4.0,0.0118,1.0,1.0,0.0,0.0,0.04393539733989701,nan,0.0,4.0,0.0,0.48799441767227797,-0.009109953342181315,-0.8715783362155756,0.04614824926784104,-0.004258603374866164,-0.0006806784082777885,-0.0005759586531581288,-8.325845849999999,0.5491724,5.14849125
1789043520.176715,0.471,0.0,0.0,0,0,185,77.43975216396095,-28.994645636993322,0.0,0.0,0.0,107.0,1.0,-0.47597736620958314,3.499398096477496,187.0,1.0479023927142184,39.34110275678823,-136.60739022381128,-6.2939934388171626,0.04050800530253555,0.0,-9.15828672804283,26.3817828410468,0.01343504116540777,5.322493984081617,0.0,0.0,1.5140463465377945,0.0,0.0,0.0,0.0,0.0,3.1565706099021638,0.5,,,0,0,0,0.2735055983066559,-2,171,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,,0,,,False,0,UNKNOWN,0.0,False,-9999.0,-1.0,-1.0,False,36.967670913333336,127.87358694666666,121.673,2,0.00013924,36.967670913333336,127.87358694666666,4.0,0.025459000396728514,1.0,0.0,0.02731800079345703,0.0,0.04393539733989701,nan,0.0,4.0,0.0,0.48800318979554036,-0.009131878878249303,-0.871573913939545,0.04613467326895659,0.0032812189937493396,-0.00853466004225227,0.000890117918517108,-8.2768126,0.5295591,5.12887795
