t_rel,t_wall,kind,i,x_m,y_m,cells,ego_y,ego_yaw_deg,target_y,n_ahead,lethal_cells,clusters_all,clusters_rej,lstatus
208.85,1789275373.979,none,-1,,,,-0.18555406582002987,-0.15552484936918995,0.0,0.0,3321.0,2.0,0.0,L
208.90,1789275374.030,none,-1,,,,-0.19706967846393672,-0.15552484936918995,0.0,0.0,3464.0,2.0,0.0,L
208.95,1789275374.080,none,-1,,,,-0.2093664840298421,-0.15552484936918995,0.0,0.0,3667.0,2.0,0.0,L
209.00,1789275374.130,none,-1,,,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,0,0.000,0.000,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,1,0.161,-0.002,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,2,0.297,-0.009,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,3,0.418,-0.018,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,4,0.537,-0.026,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,5,0.659,-0.032,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,6,0.778,-0.037,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,7,0.913,-0.040,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,8,1.040,-0.038,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,9,1.160,-0.031,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,10,1.280,-0.019,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,11,1.409,-0.001,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,12,1.529,0.021,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,13,1.646,0.047,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,14,1.765,0.078,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,15,1.898,0.119,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,16,2.016,0.161,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,17,2.133,0.208,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,18,2.248,0.261,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,19,2.384,0.331,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.00,1789275374.130,path,20,2.510,0.403,,-0.22410153887850126,-0.057801393761603974,0.0,0.0,3746.0,2.0,0.0,L
209.05,1789275374.179,none,-1,,,,-0.2404703000482909,0.13411449267239806,0.0,0.0,3746.0,2.0,0.0,L
209.10,1789275374.230,none,-1,,,,-0.25664387524011056,0.2460438105746269,0.0,0.0,3825.0,2.0,0.0,L
209.15,1789275374.279,none,-1,,,,-0.26885256346070896,0.3028556604092272,0.0,0.0,3845.0,2.0,0.0,L
209.20,1789275374.329,none,-1,,,,-0.2814456978603682,0.5980727702557135,0.0,0.0,3845.0,2.0,0.0,L
209.25,1789275374.380,none,-1,,,,-0.29761669226463594,0.8831786730093069,0.0,0.0,3845.0,2.0,0.0,L
209.30,1789275374.430,none,-1,,,,-0.31270680262009254,1.1890076563665095,0.0,0.0,4114.0,2.0,0.0,L
209.35,1789275374.480,none,-1,,,,-0.3010423795038704,1.3901752763762785,0.0,0.0,4156.0,2.0,0.0,L
209.40,1789275374.530,none,-1,,,,-0.30923997894573296,1.6114705933599176,0.0,0.0,4162.0,2.0,0.0,L
209.45,1789275374.579,none,-1,,,,-0.31692735542309663,1.7732807402620765,0.0,0.0,4162.0,2.0,0.0,L
209.50,1789275374.630,none,-1,,,,-0.32904072585363475,1.985034716807777,0.0,0.0,4277.0,2.0,0.0,L
209.55,1789275374.680,none,-1,,,,-0.33079070924771625,2.176286964294347,0.0,0.0,4339.0,2.0,0.0,L
209.60,1789275374.730,none,-1,,,,-0.341310019077231,2.278901376389987,0.0,0.0,4365.0,2.0,0.0,L
209.65,1789275374.780,none,-1,,,,-0.3475639080725135,2.4217214741618887,0.0,0.0,4443.0,2.0,0.0,L
209.70,1789275374.829,none,-1,,,,-0.3537338959509859,2.468649369908052,0.0,0.0,4629.0,3.0,0.0,L
209.75,1789275374.880,none,-1,,,,-0.3499384044772456,2.5738108460954763,0.0,0.0,4570.0,3.0,0.0,L
209.80,1789275374.929,none,-1,,,,-0.3509282883877615,2.7248666486498156,0.0,0.0,4708.0,3.0,0.0,L
209.85,1789275374.979,none,-1,,,,-0.35319874353609904,2.7248666486498156,0.0,0.0,4720.0,3.0,0.0,L
209.90,1789275375.029,none,-1,,,,-0.35646195298088423,2.8250788205623505,0.0,0.0,4644.0,3.0,0.0,L
209.95,1789275375.080,none,-1,,,,-0.35096015348212134,2.9748012762187774,0.0,0.0,4649.0,3.0,0.0,L
210.00,1789275375.130,none,-1,,,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,0,0.000,0.000,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,1,0.129,0.002,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,2,0.258,0.008,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,3,0.386,0.017,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,4,0.511,0.027,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,5,0.636,0.037,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,6,0.765,0.047,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,7,0.890,0.056,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,8,1.018,0.065,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,9,1.147,0.073,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,10,1.270,0.082,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,11,1.397,0.092,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,12,1.522,0.104,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,13,1.650,0.120,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,14,1.776,0.139,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,15,1.900,0.163,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,16,2.026,0.193,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,17,2.161,0.231,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,18,2.290,0.273,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,19,2.416,0.321,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.00,1789275375.130,path,20,2.547,0.377,,-0.35004258519216214,3.12792134512655,0.0,0.0,4861.0,4.0,0.0,L
210.05,1789275375.179,none,-1,,,,-0.34850397594972593,3.2222923545329776,0.0,0.0,5016.0,4.0,0.0,L
210.10,1789275375.229,none,-1,,,,-0.3481108874113554,3.2222923545329776,0.0,0.0,5016.0,4.0,0.0,L
210.15,1789275375.279,none,-1,,,,-0.33838284462034707,3.2705723861852114,0.0,0.0,5497.0,3.0,0.0,L
210.20,1789275375.330,none,-1,,,,-0.33826193421042927,3.4256134039201878,0.0,0.0,5329.0,4.0,0.0,L
210.25,1789275375.380,none,-1,,,,-0.3364242574586989,3.5294791375151595,0.0,0.0,5202.0,4.0,0.0,L
210.30,1789275375.429,none,-1,,,,-0.33291798319945887,3.6909186197240222,0.0,0.0,5379.0,4.0,0.0,L
210.35,1789275375.479,none,-1,,,,-0.3284909987284305,3.838741360053318,0.0,0.0,5489.0,4.0,0.0,L
210.40,1789275375.530,none,-1,,,,-0.32803267538717584,3.9958190769621846,0.0,0.0,5580.0,3.0,0.0,L
210.45,1789275375.580,none,-1,,,,-0.3204913341768777,4.048498728001606,0.0,0.0,5458.0,3.0,0.0,L
210.50,1789275375.630,none,-1,,,,-0.31211938883211776,4.096112322621976,0.0,0.0,5834.0,3.0,0.0,L
210.55,1789275375.680,none,-1,,,,-0.2952072482679961,4.241845018708387,0.0,0.0,5885.0,2.0,0.0,L
210.60,1789275375.729,none,-1,,,,-0.2883668203965124,4.241845018708387,0.0,0.0,5885.0,2.0,0.0,L
210.65,1789275375.780,none,-1,,,,-0.2860353212835153,4.241845018708387,0.0,0.0,5755.0,3.0,0.0,L
210.70,1789275375.830,cone,0,8.662,1.309,133,-0.282134618029086,4.241845018708387,0.0,0.0,5927.0,4.0,0.0,L
210.75,1789275375.880,cone,0,8.618,1.363,166,-0.2676574532338285,4.241845018708387,0.0,0.0,5920.0,4.0,0.0,L
210.80,1789275375.930,cone,0,8.525,1.218,232,-0.25630205408978235,4.241845018708387,0.0,0.0,6400.0,8.0,0.0,L
210.85,1789275375.980,cone,0,8.457,1.254,263,-0.2478659921334287,4.241845018708387,0.0,0.0,6452.0,8.0,0.0,L
210.90,1789275376.030,cone,0,8.396,1.228,311,-0.2394858619763862,4.241845018708387,0.0,0.0,6285.0,5.0,0.0,L
210.95,1789275376.079,cone,0,8.339,1.217,336,-0.24066760661287767,4.241845018708387,0.0,0.0,6369.0,5.0,0.0,L
211.00,1789275376.130,cone,0,8.200,1.369,315,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,0,0.000,0.000,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,1,0.127,0.001,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,2,0.255,0.006,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,3,0.378,0.012,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,4,0.506,0.020,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,5,0.632,0.030,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,6,0.754,0.038,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,7,0.879,0.045,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,8,1.007,0.050,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,9,1.136,0.055,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,10,1.261,0.061,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,11,1.382,0.069,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,12,1.511,0.083,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,13,1.640,0.102,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,14,1.766,0.125,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,15,1.886,0.153,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,16,2.012,0.186,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,17,2.134,0.223,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,18,2.258,0.267,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,19,2.391,0.320,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.00,1789275376.130,path,20,2.531,0.383,,-0.23573620325613778,4.177316765003543,0.0,0.0,6582.0,4.0,0.0,L
211.05,1789275376.180,cone,0,8.200,1.369,315,-0.23012557517186558,4.06733832080251,0.0,0.0,6582.0,4.0,0.0,L
211.10,1789275376.230,cone,0,7.992,1.359,348,-0.22359383875710595,3.9444326698180245,0.075,1.0,6921.0,4.0,0.0,L
211.15,1789275376.280,cone,0,7.813,1.399,339,-0.21679981994019043,3.891969161364054,0.15,1.0,6734.0,6.0,0.0,L
211.20,1789275376.330,cone,0,7.681,1.390,328,-0.21300970457122687,3.839879698966885,0.22499999999999998,1.0,6622.0,5.0,0.0,L
211.25,1789275376.379,cone,0,7.550,1.400,344,-0.20712516894198016,3.753428519444464,0.3,1.0,6733.0,5.0,0.0,L
211.30,1789275376.430,cone,0,7.550,1.400,344,-0.20189252978318112,3.6848820294243203,0.375,1.0,6733.0,5.0,0.0,L
211.35,1789275376.480,cone,0,7.330,1.386,366,-0.19923927655287016,3.6277231557268093,0.40757387314381965,1.0,6869.0,4.0,0.0,L
211.40,1789275376.530,cone,0,7.092,1.363,316,-0.19687758321525556,3.550454200061263,0.36301159431308627,1.0,6868.0,3.0,0.0,L
211.45,1789275376.580,cone,0,7.092,1.363,316,-0.19539925967760757,3.48596753823997,0.35661658733592905,1.0,6868.0,3.0,0.0,L
211.50,1789275376.629,cone,0,7.092,1.363,316,-0.1939755652858962,3.442092319914456,0.3526821532907538,1.0,6868.0,3.0,0.0,L
211.55,1789275376.680,cone,0,7.092,1.363,316,-0.19546522791000584,3.408996791981414,0.34715010596588347,1.0,6868.0,3.0,0.0,L
211.60,1789275376.729,cone,0,7.092,1.363,316,-0.19447798628984772,3.4390017878615446,0.35180227086494087,1.0,6868.0,3.0,0.0,L
211.65,1789275376.780,cone,0,7.092,1.363,316,-0.19556530722769327,3.585195085412232,0.36856452355285385,1.0,6868.0,3.0,0.0,L
211.70,1789275376.830,cone,0,6.559,1.430,447,-0.19987780436497554,3.8505901178267847,0.42741881195347253,1.0,7406.0,3.0,0.0,L
211.75,1789275376.879,cone,0,6.559,1.430,447,-0.2081059000569837,4.23285422189934,0.4621661129297381,1.0,7406.0,3.0,0.0,L
211.80,1789275376.929,cone,0,6.021,1.420,350,-0.21380670453891024,4.666931126486453,0.4510539453790763,1.0,7243.0,3.0,0.0,L
211.85,1789275376.979,cone,0,5.837,1.383,316,-0.21858945035154465,5.101556178259539,0.4378799165036755,1.0,7282.0,3.0,0.0,L
211.90,1789275377.030,cone,0,5.722,1.328,309,-0.22277985993073857,5.503911002914388,0.40763438520845363,1.0,7426.0,3.0,0.0,L
211.95,1789275377.080,cone,0,5.637,1.275,318,-0.2040605172546608,5.905521657499035,0.4042898757233673,1.0,7452.0,3.0,0.0,L
212.00,1789275377.129,cone,0,5.455,1.202,316,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,0,0.000,0.000,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,1,0.132,0.001,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,2,0.279,0.005,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,3,0.408,0.013,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,4,0.527,0.023,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,5,0.646,0.037,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,6,0.764,0.056,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,7,0.900,0.083,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,8,1.035,0.115,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,9,1.161,0.148,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,10,1.275,0.182,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,11,1.391,0.219,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,12,1.506,0.257,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,13,1.633,0.302,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,14,1.775,0.356,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,15,1.889,0.403,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,16,1.999,0.449,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,17,2.109,0.497,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,18,2.231,0.554,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,19,2.374,0.626,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.00,1789275377.129,path,20,2.541,0.722,,-0.20097191960746819,6.295661962753249,0.3521901094935347,1.0,7628.0,3.0,0.0,L
212.05,1789275377.180,cone,0,5.365,1.152,311,-0.19906526094684796,6.706879192340955,0.3316098702656036,1.0,7608.0,3.0,0.0,L
212.10,1789275377.229,cone,0,5.233,1.121,326,-0.19859367582239973,7.13316402714594,0.32338010112697746,1.0,7614.0,3.0,0.0,L
212.15,1789275377.280,cone,0,5.118,1.058,309,-0.17886789560843408,7.580537381881336,0.30545603439005675,1.0,7899.0,6.0,0.0,L
212.20,1789275377.330,cone,0,4.978,1.029,310,-0.17421032616773718,8.008223911774529,0.29830713198432024,1.0,7576.0,5.0,0.0,L
212.25,1789275377.380,cone,0,4.890,0.989,313,-0.1690152704940161,8.414230187138259,0.2851244368990382,1.0,7580.0,5.0,0.0,L
212.30,1789275377.430,cone,0,4.762,0.965,311,-0.16319997543266762,8.838165524333121,0.28172321365017816,1.0,7675.0,5.0,0.0,L
212.35,1789275377.480,cone,0,4.657,0.906,309,-0.14168218831695778,9.14788681338951,0.2529179591749722,1.0,7880.0,5.0,0.0,L
212.40,1789275377.530,cone,0,4.512,0.842,295,-0.13207888600428536,9.369657870819964,0.1931838095423748,1.0,7875.0,5.0,0.0,L
212.45,1789275377.580,cone,0,4.381,0.817,287,-0.12221348564929885,9.459632820870036,0.16389425093348087,1.0,7867.0,5.0,0.0,L
212.50,1789275377.630,cone,0,4.258,0.834,300,-0.1123183599086938,9.466656268421314,0.17065239291573842,1.0,8020.0,4.0,0.0,L
212.55,1789275377.679,cone,0,4.158,0.834,296,-0.09332906314031625,9.3844057573297,0.1673063033863742,1.0,7941.0,4.0,0.0,L
212.60,1789275377.729,cone,0,4.027,0.845,300,-0.08164938132350111,9.217145905701871,0.1571957610362673,1.0,7942.0,5.0,0.0,L
212.65,1789275377.779,cone,0,3.896,0.821,295,-0.06731712151046704,8.942807445572464,0.10953005775255664,1.0,8053.0,6.0,0.0,L
212.65,1789275377.779,cone,1,8.700,-1.850,106,-0.06731712151046704,8.942807445572464,0.10953005775255664,1.0,8053.0,6.0,0.0,L
212.70,1789275377.829,cone,0,3.780,0.828,308,-0.05193572191664639,8.54356957093597,0.08797272576454218,1.0,8106.0,6.0,0.0,L
212.70,1789275377.829,cone,1,8.665,-1.914,136,-0.05193572191664639,8.54356957093597,0.08797272576454218,1.0,8106.0,6.0,0.0,L
212.75,1789275377.880,cone,0,3.673,0.848,304,-0.05795104726621412,8.082178060667113,0.05842692726222909,1.0,8088.0,6.0,0.0,L
212.75,1789275377.880,cone,1,8.609,-1.820,166,-0.05795104726621412,8.082178060667113,0.05842692726222909,1.0,8088.0,6.0,0.0,L
212.80,1789275377.930,cone,0,3.560,0.853,311,-0.046372268336551906,7.52525075982913,0.02540034225083132,1.0,8040.0,6.0,0.0,L
212.80,1789275377.930,cone,1,8.571,-1.762,189,-0.046372268336551906,7.52525075982913,0.02540034225083132,1.0,8040.0,6.0,0.0,L
212.85,1789275377.979,cone,0,3.448,0.913,316,-0.0351467877095335,6.894812828654209,0.04480737939211976,1.0,7968.0,7.0,0.0,L
212.85,1789275377.979,cone,1,8.527,-1.731,206,-0.0351467877095335,6.894812828654209,0.04480737939211976,1.0,7968.0,7.0,0.0,L
212.90,1789275378.029,cone,0,3.278,0.968,314,-0.024451664521808338,6.188784767629109,0.05172790788663817,1.0,7697.0,7.0,0.0,L
212.90,1789275378.029,cone,1,8.479,-1.608,232,-0.024451664521808338,6.188784767629109,0.05172790788663817,1.0,7697.0,7.0,0.0,L
212.95,1789275378.080,cone,0,3.167,0.969,313,-0.041365437447938504,5.393971944384772,-0.018814758567418544,1.0,7631.0,5.0,0.0,L
212.95,1789275378.080,cone,1,8.422,-1.530,247,-0.041365437447938504,5.393971944384772,-0.018814758567418544,1.0,7631.0,5.0,0.0,L
213.00,1789275378.130,cone,0,3.026,1.002,308,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,cone,1,8.369,-1.363,281,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,0,0.000,0.000,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,1,0.186,-0.004,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,2,0.415,-0.023,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,3,0.660,-0.064,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,4,0.929,-0.134,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,5,1.213,-0.236,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,6,1.487,-0.366,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,7,1.735,-0.500,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,8,1.978,-0.635,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,9,2.218,-0.764,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,10,2.450,-0.873,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,11,2.697,-0.968,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,12,2.986,-1.049,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,13,3.260,-1.098,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
213.00,1789275378.130,path,14,3.547,-1.122,,-0.03557985684059663,4.553266930550237,-0.03660015864861488,1.0,7734.0,5.0,0.0,L
