latitude,longitude,heading,speed,steer,direction,pitch,terrain,throttle_pulse,wheel_pulse,wheel_speed,steer_measured,throttle_raw,auto_mode,estop
36.96764342,127.8723409,-9.27,0,0,1,0,0,,,,,,,
36.96764306,127.87234367,-9.27,0,0,1,0,0,,,,,,,
36.9676427,127.87234645,-9.27,0,0,1,0,0,,,,,,,
36.96764234,127.87234922,-9.27,0,0,1,0,0,,,,,,,
36.96764198,127.87235199,-9.27,0,0,1,0,0,,,,,,,
36.96764161,127.87235477,-9.27,0,0,1,0,0,,,,,,,
36.96764125,127.87235754,-9.27,0,0,1,0,0,,,,,,,
36.96764089,127.87236032,-9.27,0,0,1,0,0,,,,,,,
36.96764053,127.87236309,-9.27,0,0,1,0,0,,,,,,,
36.96764017,127.87236586,-9.27,0,0,1,0,0,,,,,,,
36.9676398,127.87236864,-9.27,0,0,1,0,0,,,,,,,
36.96763944,127.87237141,-9.27,0,0,1,0,0,,,,,,,
36.96763908,127.87237419,-9.27,0,0,1,0,0,,,,,,,
36.96763872,127.87237696,-9.27,0,0,1,0,0,,,,,,,
36.96763836,127.87237973,-9.27,0,0,1,0,0,,,,,,,
36.96763799,127.87238251,-9.27,0,0,1,0,0,,,,,,,
36.96763763,127.87238528,-9.27,0,0,1,0,0,,,,,,,
36.96763727,127.87238806,-9.27,0,0,1,0,0,,,,,,,
36.96763691,127.87239083,-9.27,0,0,1,0,0,,,,,,,
36.96763655,127.87239361,-9.27,0,0,1,0,0,,,,,,,
36.96763619,127.87239638,-9.27,0,0,1,0,0,,,,,,,
36.96763582,127.87239915,-9.27,0,0,1,0,0,,,,,,,
36.96763546,127.87240193,-9.27,0,0,1,0,0,,,,,,,
36.9676351,127.8724047,-9.27,0,0,1,0,0,,,,,,,
36.96763474,127.87240748,-9.27,0,0,1,0,0,,,,,,,
36.96763438,127.87241025,-9.27,0,0,1,0,0,,,,,,,
36.96763401,127.87241302,-9.27,0,0,1,0,0,,,,,,,
36.96763365,127.8724158,-9.27,0,0,1,0,0,,,,,,,
36.96763329,127.87241857,-9.27,0,0,1,0,0,,,,,,,
36.96763293,127.87242135,-9.27,0,0,1,0,0,,,,,,,
