latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23920231,126.77314120,59.40,0.0000,0.00,1,-0.01,0.0,0.0095,1.000,0
37.23920424,126.77314264,59.40,0.5655,0.00,1,-0.12,0.0,0.0339,1.000,0
37.23920618,126.77314407,59.39,0.5699,0.00,1,-0.19,0.0,0.0727,1.000,0
37.23920811,126.77314551,59.17,0.8482,0.00,1,-0.21,0.0,0.1034,1.000,0
37.23921004,126.77314695,58.30,0.8482,0.00,1,-0.20,0.0,0.1228,1.000,0
37.23921196,126.77314842,57.37,0.5782,0.00,1,-0.18,0.0,0.1452,1.000,0
37.23921382,126.77315000,56.46,1.0077,0.00,1,-0.16,0.0,0.1681,1.000,0
37.23921567,126.77315159,55.78,0.8482,0.00,1,-0.12,0.0,0.1999,1.000,0
37.23921753,126.77315318,56.11,0.8482,0.00,1,-0.11,0.0,0.2193,0.750,0
37.23921938,126.77315476,56.96,0.8482,0.00,1,-0.09,0.0,0.2260,0.750,0
37.23922127,126.77315629,57.84,0.8482,0.00,1,-0.04,0.0,0.2094,1.000,0
37.23922320,126.77315774,58.70,0.8482,0.00,1,0.02,0.0,0.2087,1.000,0
37.23922513,126.77315918,59.27,0.8482,0.00,1,0.05,0.0,0.2053,1.000,0
37.23922706,126.77316062,60.11,0.8482,0.00,1,0.04,0.0,0.2024,1.000,0
37.23922899,126.77316206,61.45,0.8482,0.00,1,0.01,0.0,0.1928,1.000,0
37.23923098,126.77316336,62.83,0.8482,0.00,1,-0.02,0.0,0.1776,1.000,0
37.23923301,126.77316457,64.15,0.8482,0.00,1,-0.04,0.0,0.1627,1.000,0
37.23923504,126.77316577,64.71,0.9943,0.00,1,-0.07,0.0,0.1356,1.000,0
37.23923707,126.77316697,64.88,1.1310,0.00,1,-0.11,0.0,0.1041,1.000,0
37.23923910,126.77316818,65.06,0.8482,0.00,1,-0.17,0.0,0.0920,1.000,0
37.23924114,126.77316936,65.23,1.0531,0.00,1,-0.22,0.0,0.0847,1.000,0
37.23924319,126.77317053,65.40,0.9017,0.00,1,-0.24,0.0,0.0765,1.000,0
37.23924523,126.77317170,65.40,0.9678,0.00,1,-0.24,0.0,0.0765,1.000,0
37.23924727,126.77317287,64.88,1.1202,0.00,1,-0.22,0.0,0.0800,1.000,0
37.23924931,126.77317405,64.32,0.8482,0.00,1,-0.19,0.0,0.0795,1.000,0
37.23925132,126.77317532,63.77,1.0422,0.00,1,-0.15,0.0,0.0890,1.000,0
37.23925332,126.77317659,63.25,0.8482,0.00,1,-0.14,0.0,0.0943,1.000,0
37.23925533,126.77317786,63.19,0.9698,0.00,1,-0.17,0.0,0.1116,1.000,0
37.23925733,126.77317913,63.10,1.1310,0.00,1,-0.22,0.0,0.1147,1.000,0
37.23925934,126.77318041,63.01,0.8482,0.00,1,-0.25,0.0,0.1075,1.000,0
37.23926133,126.77318169,62.91,0.8482,0.00,1,-0.26,0.0,0.1061,1.000,0
37.23926333,126.77318298,62.84,0.8482,0.00,1,-0.25,0.0,0.1014,1.000,0
37.23926533,126.77318427,62.91,1.1155,0.00,1,-0.24,0.0,0.0906,1.000,0
37.23926733,126.77318556,63.08,0.9493,0.00,1,-0.25,0.0,0.0835,1.000,0
37.23926933,126.77318683,63.25,0.9401,0.00,1,-0.26,0.0,0.0775,1.000,0
37.23927134,126.77318809,63.42,0.8482,0.00,1,-0.26,0.0,0.0546,1.000,0
37.23927335,126.77318935,63.54,0.8482,0.00,1,-0.27,0.0,0.0456,1.000,0
37.23927536,126.77319061,63.81,1.0183,0.00,1,-0.28,0.0,0.0367,1.000,0
37.23927737,126.77319186,64.24,1.1310,0.00,1,-0.29,0.0,0.0250,1.000,0
37.23927940,126.77319307,64.68,0.8482,0.00,1,-0.29,0.0,0.0081,1.000,0
37.23928144,126.77319425,65.10,0.8482,0.00,1,-0.27,0.0,0.0004,1.000,0
37.23928348,126.77319543,65.25,1.0779,0.00,1,-0.24,0.0,-0.0072,1.000,0
37.23928552,126.77319661,64.76,1.0977,0.00,1,-0.20,0.0,-0.0105,1.000,0
37.23928756,126.77319780,64.14,0.8482,0.00,1,-0.15,0.0,-0.0111,1.000,0
