latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23880269,126.77308282,25.58,0.8482,0.00,1,-1.04,0.0,0.0000,0.000,0
37.23880044,126.77307515,25.45,0.5655,0.00,1,-1.21,0.0,0.0000,0.000,0
37.23880152,126.77307633,25.40,0.8482,0.00,1,-1.39,0.0,0.0000,0.000,0
37.23880259,126.77307739,25.74,0.8482,0.00,1,-1.49,0.0,0.0000,0.000,0
37.23880362,126.77307844,27.26,0.8482,0.00,1,-1.50,0.0,0.0000,0.000,0
37.23880459,126.77307940,29.54,0.8482,0.00,1,-1.37,0.0,0.0000,0.000,0
37.23880548,126.77308015,32.69,0.8482,0.00,1,-1.22,0.0,0.0000,0.000,0
37.23880634,126.77308087,35.98,0.5655,0.00,1,-1.04,0.0,0.0000,0.000,0
37.23880739,126.77308143,38.82,0.5655,0.00,1,-0.86,0.0,0.0000,0.000,0
37.23880845,126.77308205,41.01,0.5655,0.00,1,-0.72,0.0,0.0000,0.000,0
37.23880952,126.77308261,42.43,0.8482,0.00,1,-0.63,0.0,0.0000,0.000,0
37.23881072,126.77308320,42.98,0.8482,0.00,1,-0.56,0.0,0.0000,0.000,0
37.23881187,126.77308382,42.02,0.8482,0.00,1,-0.51,0.0,0.0000,0.000,0
37.23881316,126.77308450,40.54,0.5655,0.00,1,-0.52,0.0,0.0000,0.000,0
37.23881446,126.77308525,38.49,0.8482,0.00,1,-0.53,0.0,0.0000,0.000,0
37.23881568,126.77308607,36.80,0.8482,0.00,1,-0.58,0.0,0.0000,0.000,0
37.23881693,126.77308690,35.67,0.5655,0.00,1,-0.63,0.0,0.0000,0.000,0
37.23881796,126.77308759,34.79,0.5655,0.00,1,-0.66,0.0,0.0000,0.000,0
37.23881868,126.77308828,34.30,0.2827,0.00,1,-0.62,0.0,0.0000,0.000,0
37.23881922,126.77308869,33.90,0.0000,0.00,1,-0.57,0.0,0.0000,0.000,0
37.23881959,126.77308901,33.66,0.0000,0.00,1,-0.46,0.0,0.0000,0.000,0
37.23881977,126.77308919,33.54,0.0000,0.00,1,-0.28,0.0,0.0000,0.000,0
37.23881980,126.77308926,33.56,0.0000,0.00,1,-0.03,0.0,0.0000,0.000,0
37.23881970,126.77308924,33.63,0.0000,0.00,1,0.15,0.0,0.0000,0.000,0
37.23881957,126.77308918,33.77,0.0000,0.00,1,0.29,0.0,0.0000,0.000,0
37.23881944,126.77308912,33.84,-0.0000,0.00,1,0.31,0.0,0.0000,0.000,0
37.23881935,126.77308910,33.86,-0.0000,0.00,1,0.22,0.0,0.0000,0.000,0
37.23881935,126.77308913,33.85,-0.0000,0.00,1,0.00,0.0,0.0000,0.000,0
37.23881934,126.77308915,33.85,-0.0000,0.00,1,-0.20,0.0,0.0000,0.000,0
37.23881932,126.77308915,33.84,-0.0000,0.00,1,-0.37,0.0,0.0000,0.000,0
37.23881923,126.77308920,33.83,-0.0000,0.00,1,-0.49,0.0,0.0000,0.000,0
37.23881924,126.77308922,33.83,-0.0000,0.00,1,-0.56,0.0,0.0000,0.000,0
