latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23899933,126.77300811,61.12,0.0000,0.00,1,-0.33,0.0,0.1038,1.000,0
37.23900130,126.77300947,61.12,0.2827,0.00,1,-0.42,0.0,0.1368,1.000,0
37.23900326,126.77301083,61.11,0.2839,0.00,1,-0.44,0.0,0.1787,1.000,0
37.23900523,126.77301220,60.91,0.5482,0.00,1,-0.40,0.0,0.2019,1.000,0
37.23900720,126.77301356,60.13,0.7704,0.00,1,-0.42,0.0,0.1530,1.000,0
37.23900915,126.77301496,59.32,0.5655,0.00,1,-0.45,0.0,0.1653,1.000,0
37.23901105,126.77301645,58.51,0.8179,0.00,1,-0.44,0.0,0.1946,1.000,0
37.23901295,126.77301795,57.91,0.8482,0.00,1,-0.37,0.0,0.1828,0.750,0
37.23901485,126.77301945,58.14,0.8482,0.00,1,-0.31,0.0,0.2343,0.750,0
37.23901676,126.77302095,58.75,0.8482,0.00,1,-0.30,0.0,0.2596,1.000,0
37.23901868,126.77302241,59.38,0.8162,0.00,1,-0.31,0.0,0.2393,1.000,0
37.23902063,126.77302380,60.00,0.7356,0.00,1,-0.32,0.0,0.1965,1.000,0
37.23902258,126.77302520,60.41,0.8188,0.00,1,-0.36,0.0,0.2296,1.000,0
37.23902454,126.77302659,61.11,0.7541,0.00,1,-0.40,0.0,0.2203,0.750,0
37.23902649,126.77302798,62.22,0.8482,0.00,1,-0.46,0.0,0.1963,1.000,0
37.23902849,126.77302925,63.35,0.8482,0.00,1,-0.52,0.0,0.1854,1.000,0
37.23903052,126.77303045,64.44,0.6636,0.00,1,-0.58,0.0,0.1607,0.750,0
37.23903256,126.77303165,64.90,0.8426,0.00,1,-0.61,0.0,0.1615,0.750,0
37.23903459,126.77303285,65.21,0.5655,0.00,1,-0.59,0.0,-0.0262,0.750,0
37.23903663,126.77303404,65.56,0.8482,0.00,1,-0.52,0.0,-0.2467,0.750,0
37.23903868,126.77303519,65.91,0.8482,0.00,1,-0.43,0.0,-0.0986,1.000,0
37.23904074,126.77303632,66.25,0.8482,0.00,1,-0.34,0.0,-0.0677,1.000,0
37.23904279,126.77303745,66.33,0.8482,0.00,1,-0.30,0.0,-0.0406,1.000,0
37.23904485,126.77303858,66.35,0.8482,0.00,1,-0.28,0.0,-0.0453,1.000,0
37.23904691,126.77303972,66.36,0.8482,0.00,1,-0.28,0.0,-0.0445,1.000,0
37.23904896,126.77304085,66.38,0.8482,0.00,1,-0.31,0.0,-0.0501,1.000,0
37.23905102,126.77304198,66.39,1.0702,0.00,1,-0.33,0.0,-0.0604,1.000,0
