latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23893150,126.77295788,60.49,0.0000,0.00,1,-0.15,0.0,0.0000,0.000,0
37.23893345,126.77295927,60.49,0.5655,0.00,1,-0.17,0.0,0.0000,0.000,0
37.23893541,126.77296066,60.50,0.8045,0.00,1,-0.01,0.0,0.0000,0.000,0
37.23893736,126.77296205,60.53,0.7566,0.00,1,0.02,0.0,0.0000,0.000,0
37.23893932,126.77296344,60.65,0.6166,0.00,1,-0.04,0.0,0.0000,0.000,0
37.23894128,126.77296482,60.77,0.8482,0.00,1,-0.08,0.0,0.0000,0.000,0
37.23894324,126.77296619,60.90,0.8482,0.00,1,-0.12,0.0,0.0000,0.000,0
37.23894520,126.77296756,60.99,0.8482,0.00,1,-0.15,0.0,0.0000,0.000,0
37.23894717,126.77296892,60.96,0.8482,0.00,1,-0.19,0.0,0.0000,0.000,0
37.23894913,126.77297029,60.88,0.8482,0.00,1,-0.23,0.0,0.0000,0.000,0
37.23895109,126.77297167,60.79,0.8482,0.00,1,-0.24,0.0,0.0000,0.000,0
37.23895305,126.77297305,60.71,0.8482,0.00,1,-0.22,0.0,0.0000,0.000,0
37.23895501,126.77297443,60.65,0.5929,0.00,1,-0.21,0.0,0.0000,0.000,0
37.23895697,126.77297581,60.64,0.7608,0.00,1,-0.17,0.0,0.0000,0.000,0
37.23895892,126.77297720,60.61,0.5602,0.00,1,-0.15,0.0,0.0000,0.000,0
37.23896088,126.77297858,60.58,0.2827,0.00,1,-0.18,0.0,0.0000,0.000,0
37.23896284,126.77297997,60.56,0.1549,0.00,1,-0.04,0.0,0.0000,0.000,0
37.23896479,126.77298136,60.55,0.5318,0.00,1,-0.12,0.0,0.0000,0.000,0
37.23896675,126.77298274,60.57,0.6446,0.00,1,-0.14,0.0,0.0000,0.000,0
37.23896870,126.77298413,60.60,0.5655,0.00,1,-0.06,0.0,0.0000,0.000,0
37.23897066,126.77298551,60.63,0.8482,0.00,1,0.00,0.0,0.0000,0.000,0
37.23897262,126.77298689,60.66,0.8482,0.00,1,-0.03,0.0,0.0000,0.000,0
37.23897458,126.77298828,60.67,0.6940,0.00,1,-0.09,0.0,0.0000,0.000,0
37.23897653,126.77298966,60.68,0.8482,0.00,1,-0.10,0.0,0.0000,0.000,0
37.23897849,126.77299104,60.69,0.9664,0.00,1,-0.08,0.0,0.0000,0.000,0
37.23898045,126.77299242,60.70,0.8980,0.00,1,-0.04,0.0,0.0000,0.000,0
37.23898241,126.77299380,60.71,0.8950,0.00,1,-0.01,0.0,0.0000,0.000,0
37.23898437,126.77299518,60.71,0.9958,0.00,1,0.03,0.0,0.0000,0.000,0
37.23898633,126.77299656,60.72,0.8482,0.00,1,0.05,0.0,0.0000,0.000,0
37.23898828,126.77299794,60.72,1.1310,0.00,1,0.03,0.0,0.0000,0.000,0
37.23899024,126.77299932,60.73,1.1310,0.00,1,-0.01,0.0,0.0000,0.000,0
37.23899220,126.77300070,60.73,1.1310,0.00,1,-0.05,0.0,0.0000,0.000,0
37.23899416,126.77300208,60.70,1.1310,0.00,1,-0.05,0.0,0.0000,0.000,0
37.23899612,126.77300346,60.64,1.1310,0.00,1,0.00,0.0,0.0000,0.000,0
37.23899808,126.77300484,60.57,1.1310,0.00,1,0.07,0.0,0.0000,0.000,0
37.23900003,126.77300623,60.50,1.1310,0.00,1,0.15,0.0,0.0000,0.000,0
37.23900199,126.77300762,60.46,1.1310,0.00,1,0.26,0.0,0.0000,0.000,0
37.23900394,126.77300901,60.40,1.1310,0.00,1,0.34,0.0,0.0000,0.000,0
37.23900589,126.77301040,60.32,1.1310,0.00,1,0.38,0.0,0.0000,0.000,0
37.23900784,126.77301180,60.23,1.1310,0.00,1,0.42,0.0,0.0000,0.000,0
37.23900979,126.77301321,60.14,1.3731,0.00,1,0.44,0.0,0.0000,0.000,0
37.23901174,126.77301462,60.11,1.1672,0.00,1,0.44,0.0,0.0000,0.000,0
37.23901368,126.77301602,60.16,1.3744,0.00,1,0.44,0.0,0.0000,0.000,0
37.23901563,126.77301743,60.24,1.4137,0.00,1,0.46,0.0,0.0000,0.000,0
37.23901758,126.77301882,60.31,1.4137,0.00,1,0.45,0.0,0.0000,0.000,0
37.23901953,126.77302022,60.38,1.4137,0.00,1,0.44,0.0,0.0000,0.000,0
37.23902149,126.77302161,60.40,1.4137,0.00,1,0.41,0.0,0.0000,0.000,0
37.23902344,126.77302300,60.48,1.4137,0.00,1,0.36,0.0,0.0000,0.000,0
37.23902539,126.77302440,60.56,1.4137,0.00,1,0.29,0.0,0.0000,0.000,0
37.23902735,126.77302578,60.65,1.4137,0.00,1,0.22,0.0,0.0000,0.000,0
37.23902931,126.77302716,60.72,1.3689,0.00,1,0.17,0.0,0.0000,0.000,0
37.23903127,126.77302853,60.77,1.1310,0.00,1,0.11,0.0,0.0000,0.000,0
37.23903323,126.77302991,60.91,1.1310,0.00,1,0.06,0.0,0.0000,0.000,0
37.23903519,126.77303129,61.06,1.1310,0.00,1,0.03,0.0,0.0000,0.000,0
37.23903716,126.77303264,61.21,1.3429,0.00,1,-0.01,0.0,0.0000,0.000,0
37.23903913,126.77303399,61.33,1.2199,0.00,1,-0.05,0.0,0.0000,0.000,0
37.23904110,126.77303535,61.42,1.3094,0.00,1,-0.10,0.0,0.0000,0.000,0
37.23904307,126.77303670,61.61,1.4137,0.00,1,-0.13,0.0,0.0000,0.000,0
