latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23911812,126.77308878,60.30,0.0000,0.00,1,-0.22,0.0,0.0000,0.000,0
37.23912007,126.77309018,60.30,0.2827,0.00,1,-0.41,0.0,0.0000,0.000,0
37.23912202,126.77309158,60.31,0.5655,0.00,1,-0.37,0.0,0.0000,0.000,0
37.23912397,126.77309297,60.51,0.5655,0.00,1,-0.42,0.0,0.0000,0.000,0
37.23912592,126.77309437,61.28,0.5655,0.00,1,-0.51,0.0,0.0000,0.000,0
37.23912789,126.77309573,62.08,0.5655,0.00,1,-0.54,0.0,0.0000,0.000,0
37.23912990,126.77309700,62.88,0.5655,0.00,1,-0.56,0.0,0.0000,0.000,0
37.23913191,126.77309825,63.52,0.6731,0.00,1,-0.54,0.0,0.0000,0.000,0
37.23913392,126.77309951,63.89,0.5655,0.00,1,-0.52,0.0,0.0000,0.000,0
37.23913593,126.77310076,64.67,0.6300,0.00,1,-0.50,0.0,0.0000,0.000,0
37.23913796,126.77310196,65.47,0.5655,0.00,1,-0.49,0.0,0.0000,0.000,0
37.23914002,126.77310308,66.25,0.5655,0.00,1,-0.48,0.0,0.0000,0.000,0
37.23914209,126.77310419,66.71,0.6151,0.00,1,-0.49,0.0,0.0000,0.000,0
37.23914415,126.77310531,66.85,0.8329,0.00,1,-0.51,0.0,0.0000,0.000,0
37.23914621,126.77310642,67.03,0.8099,0.00,1,-0.50,0.0,0.0000,0.000,0
37.23914828,126.77310752,67.22,0.5655,0.00,1,-0.44,0.0,0.0000,0.000,0
37.23915036,126.77310860,67.40,0.7089,0.00,1,-0.40,0.0,0.0000,0.000,0
37.23915243,126.77310968,67.47,0.5655,0.00,1,-0.41,0.0,0.0000,0.000,0
37.23915451,126.77311076,67.53,0.5655,0.00,1,-0.47,0.0,0.0000,0.000,0
37.23915658,126.77311184,67.60,0.8092,0.00,1,-0.52,0.0,0.0000,0.000,0
37.23915866,126.77311291,67.67,0.8482,0.00,1,-0.56,0.0,0.0000,0.000,0
37.23916074,126.77311398,67.73,0.8482,0.00,1,-0.59,0.0,0.0000,0.000,0
37.23916282,126.77311505,67.66,0.5655,0.00,1,-0.60,0.0,0.0000,0.000,0
37.23916489,126.77311611,66.64,0.5655,0.00,1,-0.56,0.0,0.0000,0.000,0
37.23916697,126.77311720,65.55,0.8482,0.00,1,-0.53,0.0,0.0000,0.000,0
37.23916898,126.77311845,64.46,0.7013,0.00,1,-0.51,0.0,0.0000,0.000,0
37.23917099,126.77311971,63.44,0.5655,0.00,1,-0.49,0.0,0.0000,0.000,0
37.23917300,126.77312098,63.22,0.5655,0.00,1,-0.47,0.0,0.0000,0.000,0
37.23917500,126.77312224,62.64,0.8482,0.00,1,-0.52,0.0,0.0000,0.000,0
37.23917700,126.77312353,62.03,0.6636,0.00,1,-0.58,0.0,0.0000,0.000,0
37.23917896,126.77312490,61.43,0.8482,0.00,1,-0.65,0.0,0.0000,0.000,0
37.23918093,126.77312627,60.99,0.8482,0.00,1,-0.65,0.0,0.0000,0.000,0
37.23918289,126.77312764,61.23,0.6593,0.00,1,-0.64,0.0,0.0000,0.000,0
37.23918485,126.77312900,61.82,0.5797,0.00,1,-0.63,0.0,0.0000,0.000,0
37.23918684,126.77313033,62.43,0.8482,0.00,1,-0.63,0.0,0.0000,0.000,0
37.23918884,126.77313160,63.03,0.8482,0.00,1,-0.61,0.0,0.0000,0.000,0
37.23919085,126.77313286,63.38,0.8482,0.00,1,-0.56,0.0,0.0000,0.000,0
37.23919286,126.77313412,63.59,0.8482,0.00,1,-0.50,0.0,0.0000,0.000,0
37.23919487,126.77313538,63.89,0.8482,0.00,1,-0.49,0.0,0.0000,0.000,0
37.23919689,126.77313661,64.20,0.6703,0.00,1,-0.46,0.0,0.0000,0.000,0
37.23919892,126.77313782,64.50,0.7918,0.00,1,-0.45,0.0,0.0000,0.000,0
37.23920095,126.77313903,64.59,0.7836,0.00,1,-0.45,0.0,0.0000,0.000,0
37.23920298,126.77314024,64.19,0.8482,0.00,1,-0.47,0.0,0.0000,0.000,0
37.23920500,126.77314145,63.68,0.8482,0.00,1,-0.54,0.0,0.0000,0.000,0
37.23920700,126.77314274,63.16,0.8482,0.00,1,-0.57,0.0,0.0000,0.000,0
37.23920900,126.77314404,62.67,0.5772,0.00,1,-0.59,0.0,0.0000,0.000,0
