latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23893544,126.77296145,63.28,0,0,-1,0.22,0,0,0,0
37.23893551,126.77296148,63.29,0,0,-1,0.22,0,0,0,0
37.23893547,126.77296143,63.29,0,0,-1,0.22,0,0,0,0
37.23893548,126.77296146,63.29,0,0,-1,0.22,0,0,0,0
37.23893549,126.77296144,63.29,0,0,-1,0.22,0,0,0,0
37.23893548,126.77296146,63.29,0,0,-1,0.22,0,0,0,0
37.23893551,126.77296146,63.29,0,0,-1,0.22,0,0,0,0
37.23893547,126.77296151,63.29,0,0,-1,0.22,0,0,0,0
37.2389355,126.77296152,63.29,0,0,-1,0.22,0,0,0,0
37.23893551,126.77296151,63.29,0,0,-1,0.22,0,0,0,0
37.2389355,126.77296153,63.29,0,0,-1,0.22,0,0,0,0
37.23893552,126.77296154,63.3,0,0,-1,0.22,0,0,0,0
37.23893549,126.77296152,63.29,0,0,-1,0.22,0,0,0,0
37.23893551,126.77296156,63.3,0,0,-1,0.22,0,0,0,0
37.23893549,126.77296153,63.3,0,0,-1,0.22,0,0,0,0
37.23893548,126.77296148,63.29,0,0,-1,0.21,0,0,0,0
37.23893549,126.77296147,63.29,0,0,-1,0.21,0,0,0,0
37.23893547,126.77296142,63.29,0,0,-1,0.21,0,0,0,0
37.23893549,126.77296144,63.29,0,0,-1,0.21,0,0,0,0
37.23893546,126.77296139,63.29,0,0,-1,0.21,0,0,0,0
37.23893544,126.77296144,63.3,0,0,-1,0.21,0,0,0,0
37.23893546,126.77296142,63.3,0,0,-1,0.21,0,0,0,0
37.23893543,126.77296143,63.3,0,0,-1,0.21,0,0,0,0
37.23893546,126.77296146,63.3,0,0,-1,0.22,0,0,0,0
37.23893545,126.77296141,63.3,0,0,-1,0.22,0,0,0,0
37.23893547,126.77296146,63.31,0,0,-1,0.22,0,0,0,0
37.23893546,126.77296147,63.31,0,0,-1,0.22,0,0,0,0
37.23893545,126.77296147,63.31,0,0,-1,0.22,0,0,0,0
37.23893545,126.77296146,63.31,0,0,-1,0.22,0,0,0,0
37.23893545,126.77296143,63.31,0,0,-1,0.22,0,0,0,0
37.23893543,126.77296141,63.31,0,0,-1,0.22,0,0,0,0
37.23893542,126.7729614,63.31,0,0,-1,0.22,0,0,0,0
37.23893543,126.77296141,63.31,0,0,-1,0.22,0,0,0,0
37.23893543,126.77296145,63.31,0,0,-1,0.22,0,0,0,0
37.23893544,126.77296142,63.29,0,0,-1,0.21,0,0,0,0
37.23893558,126.7729615,63.25,0,0,-1,0.2,0,0,0,0
37.23893568,126.77296154,63.21,0,0,1,0.19,0,0,0,0
37.23893589,126.77296172,63.15,0.2827,0,1,0.17,0,0,0,0
37.23893617,126.77296188,63.04,0.2827,0,1,0.15,0,0,0,0
37.23893655,126.77296208,62.94,0.2827,0,1,0.14,0,0,0,0
37.23893711,126.7729625,62.77,0.2827,0,1,0.13,0,0,0,0
37.23893776,126.77296293,62.64,0.5655,0,1,0.11,0,0,0,0
37.23893853,126.77296347,62.43,0.2827,0,1,0.08,0,0,0,0
37.23893938,126.77296403,62.26,0.2827,0,1,0.04,0,0,0,0
37.23894029,126.7729646,62.05,0.5655,0,1,0,0,0,0,0
37.23894114,126.77296524,61.83,0.5655,0,1,-0.04,0,0,0,0
37.23894191,126.77296573,61.69,0.2827,0,1,-0.07,0,0,0,0
37.2389425,126.77296614,61.54,0.2827,0,1,-0.08,0,0,0,0
37.238943,126.77296647,61.52,0.2827,0,1,-0.08,0,0,0,0
37.23894334,126.77296672,61.49,0.2827,0,1,-0.07,0,0,0,0
37.23894352,126.77296687,61.5,0,0,1,-0.05,0,0,0,0
37.23894362,126.77296691,61.53,0,0,1,-0.01,0,0,0,0
37.23894356,126.77296693,61.57,0,0,1,0.04,0,0,0,0
37.23894348,126.77296688,61.6,0,0,1,0.09,0,0,0,0
37.23894339,126.77296684,61.63,-0.2827,0,-1,0.12,0,0,0,0
37.2389434,126.77296682,61.64,0,0,-1,0.15,0,0,0,0
37.23894339,126.77296683,61.67,0,0,-1,0.15,0,0,0,0
37.23894337,126.77296685,61.68,0,0,-1,0.14,0,0,0,0
37.23894336,126.77296682,61.7,0,0,-1,0.13,0,0,0,0
37.23894336,126.77296683,61.71,0,0,-1,0.13,0,0,0,0
37.2389434,126.77296681,61.73,0,0,-1,0.13,0,0,0,0
37.23894336,126.7729668,61.74,0,0,-1,0.12,0,0,0,0
37.23894336,126.77296684,61.75,0,0,-1,0.12,0,0,0,0
37.23894334,126.77296683,61.77,0,0,-1,0.11,0,0,0,0
37.23894334,126.77296682,61.79,0,0,-1,0.11,0,0,0,0
37.23894338,126.7729668,61.8,0,0,-1,0.1,0,0,0,0
37.23894335,126.77296684,61.82,0,0,-1,0.1,0,0,0,0
37.23894334,126.77296682,61.83,0,0,-1,0.1,0,0,0,0
37.23894335,126.77296683,61.83,0,0,-1,0.1,0,0,0,0
37.23894334,126.77296681,61.84,0,0,-1,0.1,0,0,0,0
37.23894332,126.77296682,61.85,0,0,-1,0.1,0,0,0,0
37.23894335,126.77296676,61.86,0,0,-1,0.1,0,0,0,0
37.23894335,126.77296684,61.87,0,0,-1,0.1,0,0,0,0
37.23894336,126.7729668,61.87,0,0,-1,0.1,0,0,0,0
