latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23910693,126.77308083,60.93,0.0000,0.00,1,-0.23,0.0,0.0000,0.000,0
37.23910689,126.77308086,60.93,0.0000,0.00,1,-0.23,0.0,0.0000,0.000,0
37.23910691,126.77308083,60.92,0.0000,0.00,1,-0.23,0.0,0.0000,0.000,0
37.23910690,126.77308083,60.91,0.0000,0.00,1,-0.23,0.0,0.0000,0.000,0
37.23910689,126.77308080,60.97,0.0000,0.00,1,-0.22,0.0,0.0000,0.000,0
37.23910690,126.77308084,60.97,0.0000,0.00,1,-0.21,0.0,0.0000,0.000,0
37.23910688,126.77308086,60.98,0.0000,0.00,1,-0.19,0.0,0.0000,0.000,0
37.23910686,126.77308086,60.97,0.0000,0.00,1,-0.18,0.0,0.0000,0.000,0
37.23910688,126.77308083,60.98,0.0000,0.00,1,-0.17,0.0,0.0000,0.000,0
37.23910687,126.77308082,60.98,0.0000,0.00,1,-0.16,0.0,0.0000,0.000,0
37.23910691,126.77308081,60.98,0.0000,0.00,1,-0.16,0.0,0.0000,0.000,0
37.23910693,126.77308082,60.97,0.0000,0.00,1,-0.17,0.0,0.0000,0.000,0
37.23910699,126.77308080,60.97,0.0000,0.00,1,-0.17,0.0,0.0000,0.000,0
37.23910695,126.77308080,60.98,0.0000,0.00,1,-0.18,0.0,0.0000,0.000,0
37.23910695,126.77308081,60.97,0.0000,0.00,1,-0.18,0.0,0.0000,0.000,0
37.23910697,126.77308080,60.97,0.0000,0.00,1,-0.18,0.0,0.0000,0.000,0
37.23910698,126.77308081,60.94,0.2827,0.00,1,-0.20,0.0,0.0000,0.000,0
37.23910708,126.77308090,60.90,0.2827,0.00,1,-0.22,0.0,0.0000,0.000,0
37.23910742,126.77308110,60.81,0.2827,0.00,1,-0.26,0.0,0.0000,0.000,0
37.23910789,126.77308141,60.69,0.5655,0.00,1,-0.30,0.0,0.0000,0.000,0
37.23910841,126.77308183,60.53,0.2827,0.00,1,-0.35,0.0,0.0000,0.000,0
37.23910909,126.77308227,60.32,0.5655,0.00,1,-0.40,0.0,0.0000,0.000,0
37.23910981,126.77308282,60.11,0.2827,0.00,1,-0.43,0.0,0.0000,0.000,0
37.23911064,126.77308339,59.90,0.5655,0.00,1,-0.45,0.0,0.0000,0.000,0
37.23911153,126.77308406,59.88,0.5655,0.00,1,-0.48,0.0,0.0000,0.000,0
37.23911249,126.77308476,59.94,0.5655,0.00,1,-0.52,0.0,0.0000,0.000,0
37.23911355,126.77308549,59.94,0.5655,0.00,1,-0.55,0.0,0.0000,0.000,0
37.23911461,126.77308622,59.94,0.2827,0.00,1,-0.58,0.0,0.0000,0.000,0
37.23911557,126.77308694,59.96,0.5655,0.00,1,-0.60,0.0,0.0000,0.000,0
37.23911642,126.77308751,60.01,0.2827,0.00,1,-0.61,0.0,0.0000,0.000,0
37.23911711,126.77308799,60.03,0.2827,0.00,1,-0.59,0.0,0.0000,0.000,0
37.23911761,126.77308834,60.03,0.2827,0.00,1,-0.54,0.0,0.0000,0.000,0
37.23911798,126.77308858,60.05,0.0000,0.00,1,-0.50,0.0,0.0000,0.000,0
37.23911822,126.77308879,60.06,0.2827,0.00,1,-0.44,0.0,0.0000,0.000,0
37.23911831,126.77308889,60.07,0.0000,0.00,1,-0.37,0.0,0.0000,0.000,0
37.23911829,126.77308888,60.08,0.0000,0.00,1,-0.30,0.0,0.0000,0.000,0
37.23911822,126.77308882,60.08,0.0000,0.00,1,-0.24,0.0,0.0000,0.000,0
37.23911822,126.77308877,60.08,0.0000,0.00,1,-0.19,0.0,0.0000,0.000,0
37.23911813,126.77308870,60.07,0.0000,0.00,1,-0.17,0.0,0.0000,0.000,0
37.23911807,126.77308877,60.08,0.0000,0.00,1,-0.18,0.0,0.0000,0.000,0
37.23911811,126.77308870,60.09,0.0000,0.00,1,-0.20,0.0,0.0000,0.000,0
37.23911806,126.77308876,60.09,0.0000,0.00,1,-0.23,0.0,0.0000,0.000,0
37.23911808,126.77308880,60.11,0.0000,0.00,1,-0.25,0.0,0.0000,0.000,0
