latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23880269,126.77308282,-163.36,0.8482,0.00,1,-1.04,0.0,0.0000,0.000,0
37.23880203,126.77308012,-169.65,0.7372,0.00,1,-1.11,0.0,0.0000,0.000,0
37.23880143,126.77307752,167.63,0.6304,0.00,1,-1.17,0.0,0.0000,0.000,0
37.23880175,126.77307639,103.25,0.5831,0.00,1,-1.20,0.0,0.0000,0.000,0
37.23880359,126.77307766,68.39,0.8482,0.00,1,-1.43,0.0,0.0000,0.000,0
37.23880553,126.77307909,59.91,0.8482,0.00,1,-1.46,0.0,0.0000,0.000,0
37.23880746,126.77308052,59.54,0.6663,0.00,1,-1.10,0.0,0.0000,0.000,0
37.23880940,126.77308195,59.54,0.5655,0.00,1,-0.73,0.0,0.0000,0.000,0
37.23881133,126.77308338,59.54,0.8482,0.00,1,-0.56,0.0,0.0000,0.000,0
37.23881327,126.77308481,59.54,0.5879,0.00,1,-0.52,0.0,0.0000,0.000,0
37.23881521,126.77308624,59.54,0.8482,0.00,1,-0.57,0.0,0.0000,0.000,0
37.23881714,126.77308767,59.54,0.5655,0.00,1,-0.65,0.0,0.0000,0.000,0
37.23881924,126.77308922,59.54,0.0000,0.00,1,-0.56,0.0,0.0000,0.000,0
