latitude,longitude,heading,speed,steer,direction,pitch,terrain,throttle_pulse,wheel_pulse,wheel_speed,steer_measured,throttle_raw,auto_mode,estop
37.23945821,126.77330845,63.03,2.383,-3,1,0.00,0,3,3.0,2.652,-3,511,0,0
37.23946179,126.77331083,62.09,2.246,-3,1,0.00,0,4,3.0,2.652,-3,399,0,0
37.23946537,126.77331317,62.50,2.120,-3,1,0.00,0,2,2.5,2.210,-3,524,0,0
37.23946883,126.77331541,62.71,2.222,-3,1,0.00,0,3,3.0,2.652,-3,440,0,0
37.23947222,126.77331768,61.93,2.131,-3,1,0.00,0,3,2.5,2.210,-3,398,0,0
37.23947557,126.77331988,62.43,2.242,-3,1,0.00,0,3,2.5,2.210,-3,458,0,0
37.23947882,126.77332207,61.81,2.001,-3,1,0.00,0,2,2.5,2.210,-3,540,0,0
37.23948204,126.77332421,62.11,1.880,-3,1,0.00,0,5,2.0,1.768,-3,411,0,0
37.23948516,126.77332627,62.25,2.021,-3,1,0.00,0,3,2.0,1.768,-3,479,0,0
37.23948829,126.77332835,62.17,1.965,-3,1,0.00,0,4,2.0,1.768,-3,668,0,0
37.23949130,126.77333037,61.80,1.974,-3,1,0.00,0,5,2.0,1.768,-3,405,0,0
37.23949434,126.77333232,62.98,1.897,-3,1,0.00,0,4,2.0,1.768,-3,546,0,0
37.23949740,126.77333437,61.95,1.843,-3,1,0.00,0,4,2.0,1.768,-3,429,0,0
37.23950042,126.77333638,62.02,1.980,-3,1,0.00,0,3,2.5,2.210,-3,405,0,0
37.23950348,126.77333842,62.08,1.955,-3,1,0.00,0,5,2.0,1.768,-3,656,0,0
37.23950655,126.77334051,61.58,1.957,-3,1,0.00,0,4,2.0,1.768,-3,506,0,0
37.23950975,126.77334253,63.32,2.003,-3,1,0.00,0,3,2.5,2.210,-3,400,0,0
37.23951295,126.77334466,62.01,1.868,-3,1,0.00,0,3,2.0,1.768,-3,431,0,0
37.23951611,126.77334677,62.05,2.086,-3,1,0.00,0,3,2.0,1.768,-3,385,0,0
37.23951917,126.77334878,62.37,1.900,-2,1,0.00,0,3,2.0,1.768,-2,541,0,0
37.23952217,126.77335079,61.91,1.932,-2,1,0.00,0,4,2.0,1.768,-2,383,0,0
37.23952505,126.77335277,61.36,1.827,-2,1,0.00,0,2,2.0,1.768,-2,445,0,0
37.23952800,126.77335470,62.48,1.765,-2,1,0.00,0,4,2.0,1.768,-2,494,0,0
37.23953084,126.77335663,61.63,1.888,-2,1,0.00,0,4,2.0,1.768,-2,550,0,0
37.23953365,126.77335850,62.06,1.755,-2,1,0.00,0,4,2.0,1.768,-2,508,0,0
37.23953639,126.77336035,61.70,1.777,-2,1,0.00,0,4,2.0,1.768,-2,494,0,0
37.23953909,126.77336222,61.14,1.703,-2,1,0.00,0,4,2.0,1.768,-2,412,0,0
37.23954177,126.77336409,61.02,1.600,-3,1,0.00,0,5,2.0,1.768,-3,427,0,0
37.23954450,126.77336599,60.98,1.806,-3,1,0.00,0,3,2.0,1.768,-3,916,0,0
37.23954740,126.77336799,61.24,1.845,-3,1,0.00,0,5,2.0,1.768,-3,452,0,0
37.23955035,126.77337004,61.03,1.915,-3,1,0.00,0,3,2.0,1.768,-3,468,0,0
37.23955334,126.77337208,61.48,1.898,-3,1,0.00,0,3,2.0,1.768,-3,393,0,0
37.23955631,126.77337408,61.77,1.825,-3,1,0.00,0,2,2.0,1.768,-3,396,0,0
37.23955929,126.77337601,62.73,1.865,-3,1,0.00,0,2,2.5,2.210,-3,398,0,0
37.23956216,126.77337798,61.30,1.824,-3,1,0.00,0,3,2.0,1.768,-3,497,0,0
37.23956505,126.77337987,62.50,1.862,-3,1,0.00,0,4,2.0,1.768,-3,405,0,0
37.23956783,126.77338173,62.04,1.768,-3,1,0.00,0,4,2.0,1.768,-3,412,0,0
37.23957057,126.77338355,62.12,1.560,-4,1,0.00,0,6,2.0,1.768,-4,670,0,0
37.23957332,126.77338534,62.62,1.802,-3,1,0.00,0,4,2.0,1.768,-3,456,0,0
37.23957620,126.77338714,63.51,1.818,-3,1,0.00,0,3,2.0,1.768,-3,467,0,0
37.23957918,126.77338908,62.60,1.912,-3,1,0.00,0,3,2.0,1.768,-3,459,0,0
37.23958210,126.77339093,63.20,1.866,-3,1,0.00,0,3,2.0,1.768,-3,635,0,0
37.23958500,126.77339288,61.87,1.684,-3,1,0.00,0,7,2.0,1.768,-3,674,0,0
37.23958797,126.77339478,63.01,1.936,-3,1,0.00,0,6,2.0,1.768,-3,445,0,0
37.23959123,126.77339693,62.34,2.046,-3,1,0.00,0,4,3.0,2.652,-3,484,0,0
37.23959477,126.77339924,62.50,2.273,-3,1,0.00,0,6,3.0,2.652,-3,632,0,0
37.23959841,126.77340161,62.68,2.286,-3,1,0.00,0,6,3.0,2.652,-3,596,0,0
37.23960224,126.77340416,62.02,2.201,-2,1,0.00,0,5,3.0,2.652,-2,567,0,0
37.23960609,126.77340670,62.29,2.500,-3,1,0.00,0,4,3.0,2.652,-3,524,0,0
37.23961015,126.77340938,62.27,2.641,-3,1,0.00,0,2,3.0,2.652,-3,421,0,0
37.23961414,126.77341200,62.41,2.664,-3,1,0.00,0,2,3.0,2.652,-3,343,0,0
37.23961810,126.77341463,62.14,2.426,-2,1,0.00,0,1,3.0,2.652,-2,339,0,0
37.23962191,126.77341716,62.08,2.287,-2,1,0.00,0,1,3.0,2.652,-2,312,0,0
37.23962570,126.77341967,62.27,2.447,-2,1,0.00,0,1,3.0,2.652,-2,315,0,0
37.23962942,126.77342207,62.80,2.355,-2,1,0.00,0,1,3.0,2.652,-2,323,0,0
37.23963300,126.77342447,61.95,2.307,-2,1,0.00,0,1,2.5,2.210,-2,341,0,0
37.23963644,126.77342677,61.95,2.171,-2,1,0.00,0,1,2.5,2.210,-2,389,0,0
37.23963986,126.77342898,62.75,1.996,-2,1,0.00,0,2,2.5,2.210,-2,498,0,0
37.23964318,126.77343121,61.89,2.154,-2,1,0.00,0,4,2.0,1.768,-2,536,0,0
37.23964639,126.77343337,61.83,2.047,-2,1,0.00,0,2,2.5,2.210,-2,417,0,0
37.23964951,126.77343542,62.37,2.004,-2,1,0.00,0,3,2.0,1.768,-2,520,0,0
37.23965256,126.77343751,61.32,1.910,-2,1,0.00,0,4,2.0,1.768,-2,501,0,0
37.23965553,126.77343955,61.39,1.759,-2,1,0.00,0,4,2.0,1.768,-2,407,0,0
37.23965837,126.77344145,61.93,1.915,-2,1,0.00,0,2,2.0,1.768,-2,421,0,0
37.23966146,126.77344355,61.65,1.942,-3,1,0.00,0,3,2.0,1.768,-3,424,0,0
37.23966451,126.77344570,60.69,2.049,-3,1,0.00,0,3,2.0,1.768,-3,466,0,0
37.23966752,126.77344776,61.31,1.914,-3,1,0.00,0,4,2.0,1.768,-3,512,0,0
37.23967047,126.77344987,60.49,1.749,-2,1,0.00,0,5,2.5,2.210,-2,559,0,0
37.23967341,126.77345185,61.75,1.998,-3,1,0.00,0,5,2.0,1.768,-3,383,0,0
37.23967642,126.77345397,60.68,1.843,-3,1,0.00,0,6,2.0,1.768,-3,663,0,0
37.23967956,126.77345611,61.60,2.099,-3,1,0.00,0,7,2.0,1.768,-3,645,0,0
37.23968289,126.77345842,61.02,2.108,-3,1,0.00,0,4,2.5,2.210,-3,609,0,0
37.23968640,126.77346080,61.63,2.148,-3,1,0.00,0,3,3.0,2.652,-3,401,0,0
37.23968988,126.77346313,61.92,2.199,-3,1,0.00,0,3,2.5,2.210,-3,626,0,0
37.23969330,126.77346542,62.02,2.162,-3,1,0.00,0,3,2.5,2.210,-3,366,0,0
37.23969667,126.77346768,61.78,2.158,-3,1,0.00,0,2,2.0,1.768,-3,330,0,0
37.23970002,126.77346995,61.70,2.150,-3,1,0.00,0,3,2.5,2.210,-3,572,0,0
37.23970327,126.77347207,62.63,1.926,-3,1,0.00,0,4,2.0,1.768,-3,551,0,0
37.23970637,126.77347417,61.62,1.940,-3,1,0.00,0,4,2.0,1.768,-3,329,0,0
37.23970947,126.77347622,62.25,1.997,-2,1,0.00,0,1,2.0,1.768,-2,341,0,0
37.23971249,126.77347822,62.21,1.941,-3,1,0.00,0,1,2.0,1.768,-3,376,0,0
37.23971546,126.77348023,61.69,1.865,-3,1,0.00,0,1,2.0,1.768,-3,358,0,0
37.23971828,126.77348204,62.90,1.675,-4,1,0.00,0,3,2.0,1.768,-4,467,0,0
37.23972103,126.77348383,62.62,1.774,-3,1,0.00,0,6,2.0,1.768,-3,632,0,0
37.23972373,126.77348562,62.21,1.695,-3,1,0.00,0,4,2.0,1.768,-3,749,0,0
37.23972645,126.77348740,62.33,1.752,-3,1,0.00,0,5,2.0,1.768,-3,533,0,0
37.23972928,126.77348915,63.85,1.798,-3,1,0.00,0,6,2.0,1.768,-3,630,0,0
37.23973212,126.77349105,62.03,1.571,-3,1,0.00,0,3,2.0,1.768,-3,437,0,0
37.23973521,126.77349314,61.70,2.113,-3,1,0.00,0,7,3.0,2.652,-3,642,0,0
37.23973869,126.77349533,63.37,2.155,-3,1,0.00,0,5,2.0,1.768,-3,596,0,0
37.23974232,126.77349765,63.09,2.374,-3,1,0.00,0,4,3.0,2.652,-3,497,0,0
37.23974607,126.77350007,62.77,2.423,-2,1,0.00,0,4,3.0,2.652,-2,542,0,0
37.23974987,126.77350250,63.05,2.205,-3,1,0.00,0,6,3.0,2.652,-3,372,0,0
37.23975365,126.77350487,63.41,2.436,-3,1,0.00,0,5,3.0,2.652,-3,704,0,0
37.23975767,126.77350742,63.22,2.544,-3,1,0.00,0,5,3.0,2.652,-3,435,0,0
37.23976182,126.77351011,62.74,2.708,-3,1,0.00,0,2,3.0,2.652,-3,375,0,0
37.23976605,126.77351281,63.04,2.578,-1,1,0.00,0,4,3.0,2.652,-1,534,0,0
37.23977024,126.77351549,63.03,2.409,-3,1,0.00,0,5,2.5,2.210,-3,404,0,0
37.23977440,126.77351818,62.73,2.724,-3,1,0.00,0,2,3.0,2.652,-3,404,0,0
37.23977858,126.77352091,62.57,2.707,-3,1,0.00,0,3,3.0,2.652,-3,810,0,0
37.23978273,126.77352360,62.65,2.619,-3,1,0.00,0,2,3.0,2.652,-3,783,0,0
37.23978680,126.77352629,62.29,2.563,-3,1,0.00,0,3,3.0,2.652,-3,407,0,0
37.23979088,126.77352891,62.91,2.417,-3,1,0.00,0,2,3.0,2.652,-3,485,0,0
37.23979489,126.77353153,62.51,2.581,-3,1,0.00,0,4,3.0,2.652,-3,590,0,0
37.23979885,126.77353412,62.53,2.607,-3,1,0.00,0,2,3.0,2.652,-3,338,0,0
37.23980278,126.77353662,63.11,2.430,-3,1,0.00,0,1,3.0,2.652,-3,565,0,0
37.23980657,126.77353917,61.85,2.439,-3,1,0.00,0,4,3.0,2.652,-3,367,0,0
37.23981041,126.77354157,63.56,2.159,-3,1,0.00,0,2,3.0,2.652,-3,539,0,0
37.23981418,126.77354402,62.59,2.433,-3,1,0.00,0,5,3.0,2.652,-3,580,0,0
37.23981792,126.77354643,62.91,2.370,-3,1,0.00,0,4,3.0,2.652,-3,483,0,0
37.23982174,126.77354887,63.00,2.468,-3,1,0.00,0,6,3.0,2.652,-3,674,0,0
37.23982564,126.77355137,62.98,2.432,-3,1,0.00,0,7,3.0,2.652,-3,637,0,0
37.23982962,126.77355396,62.62,2.374,-3,1,0.00,0,4,3.0,2.652,-3,370,0,0
37.23983379,126.77355658,63.43,2.720,-3,1,0.00,0,5,3.0,2.652,-3,713,0,0
37.23983804,126.77355924,63.49,2.589,-2,1,0.00,0,3,3.0,2.652,-2,372,0,0
37.23984224,126.77356199,62.51,2.716,-2,1,0.00,0,5,3.0,2.652,-2,537,0,0
37.23984641,126.77356466,62.93,2.594,-2,1,0.00,0,5,3.0,2.652,-2,541,0,0
37.23985047,126.77356735,62.28,2.421,-6,1,0.00,0,5,3.5,3.094,-6,568,0,0
37.23985465,126.77357004,62.83,2.720,-2,1,0.00,0,5,3.0,2.652,-2,576,0,0
37.23985885,126.77357283,62.05,2.635,-2,1,0.00,0,4,3.0,2.652,-2,585,0,0
37.23986311,126.77357561,62.57,2.728,-2,1,0.00,0,3,3.0,2.652,-2,430,0,0
37.23986732,126.77357837,62.46,2.683,-2,1,0.00,0,3,3.0,2.652,-2,331,0,0
37.23987140,126.77358106,62.34,2.476,-2,1,0.00,0,4,3.0,2.652,-2,506,0,0
37.23987547,126.77358377,62.02,2.538,-2,1,0.00,0,4,3.0,2.652,-2,326,0,0
37.23987947,126.77358636,62.78,2.506,-2,1,0.00,0,5,3.0,2.652,-2,605,0,0
37.23988342,126.77358904,61.59,2.560,-3,1,0.00,0,5,3.0,2.652,-3,445,0,0
37.23988748,126.77359169,62.55,2.582,-4,1,0.00,0,3,3.0,2.652,-4,330,0,0
37.23989158,126.77359441,62.10,2.379,-3,1,0.00,0,4,3.0,2.652,-3,639,0,0
37.23989558,126.77359710,61.93,2.680,-3,1,0.00,0,4,3.0,2.652,-3,561,0,0
37.23989953,126.77359967,62.58,2.452,-4,1,0.00,0,3,3.0,2.652,-4,472,0,0
37.23990342,126.77360221,62.52,2.546,-3,1,0.00,0,4,3.0,2.652,-3,556,0,0
37.23990721,126.77360475,62.00,2.434,-3,1,0.00,0,3,3.0,2.652,-3,475,0,0
37.23991099,126.77360719,62.67,2.174,-3,1,0.00,0,3,3.0,2.652,-3,520,0,0
37.23991471,126.77360970,61.88,2.443,-3,1,0.00,0,4,3.0,2.652,-3,539,0,0
37.23991841,126.77361211,62.59,2.337,-3,1,0.00,0,4,3.0,2.652,-3,453,0,0
37.23992198,126.77361452,61.72,2.304,-3,1,0.00,0,2,3.0,2.652,-3,421,0,0
37.23992560,126.77361685,62.85,2.300,-3,1,0.00,0,4,3.0,2.652,-3,579,0,0
37.23992914,126.77361917,62.39,2.085,-3,1,0.00,0,3,2.0,1.768,-3,567,0,0
37.23993262,126.77362142,62.79,2.276,-3,1,0.00,0,2,2.5,2.210,-3,394,0,0
37.23993599,126.77362363,62.42,2.126,-3,1,0.00,0,4,2.5,2.210,-3,479,0,0
37.23993924,126.77362578,62.23,2.134,-3,1,0.00,0,4,2.0,1.768,-3,430,0,0
37.23994256,126.77362797,62.28,2.010,-3,1,0.00,0,3,2.0,1.768,-3,719,0,0
37.23994585,126.77363015,62.24,1.983,-3,1,0.00,0,5,2.0,1.768,-3,575,0,0
37.23994913,126.77363225,63.03,2.036,-3,1,0.00,0,3,2.0,1.768,-3,432,0,0
37.23995238,126.77363434,62.91,2.130,-3,1,0.00,0,6,2.0,1.768,-3,703,0,0
37.23995559,126.77363646,62.18,2.067,-2,1,0.00,0,5,2.0,1.768,-2,567,0,0
37.23995892,126.77363863,62.57,2.074,-2,1,0.00,0,6,3.0,2.652,-2,593,0,0
37.23996260,126.77364108,62.08,2.144,-3,1,0.00,0,5,3.0,2.652,-3,542,0,0
37.23996639,126.77364354,62.71,2.570,-3,1,0.00,0,5,3.0,2.652,-3,466,0,0
37.23997025,126.77364606,62.45,2.380,-3,1,0.00,0,6,3.0,2.652,-3,625,0,0
