latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23893544,126.77296145,63.28,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893551,126.77296148,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893547,126.77296143,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893548,126.77296146,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893549,126.77296144,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893548,126.77296146,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893551,126.77296146,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893547,126.77296151,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893550,126.77296152,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893551,126.77296151,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893550,126.77296153,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893552,126.77296154,63.30,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893549,126.77296152,63.29,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893551,126.77296156,63.30,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893549,126.77296153,63.30,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893548,126.77296148,63.29,-0.0000,0.00,-1,0.21,0.0,0.0000,0.000,0
37.23893549,126.77296147,63.29,-0.0000,0.00,-1,0.21,0.0,0.0000,0.000,0
37.23893547,126.77296142,63.29,-0.0000,0.00,-1,0.21,0.0,0.0000,0.000,0
37.23893549,126.77296144,63.29,-0.0000,0.00,-1,0.21,0.0,0.0000,0.000,0
37.23893546,126.77296139,63.29,-0.0000,0.00,-1,0.21,0.0,0.0000,0.000,0
37.23893544,126.77296144,63.30,-0.0000,0.00,-1,0.21,0.0,0.0000,0.000,0
37.23893546,126.77296142,63.30,-0.0000,0.00,-1,0.21,0.0,0.0000,0.000,0
37.23893543,126.77296143,63.30,-0.0000,0.00,-1,0.21,0.0,0.0000,0.000,0
37.23893546,126.77296146,63.30,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893545,126.77296141,63.30,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893547,126.77296146,63.31,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893546,126.77296147,63.31,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893545,126.77296147,63.31,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893545,126.77296146,63.31,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893545,126.77296143,63.31,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893543,126.77296141,63.31,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893542,126.77296140,63.31,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893543,126.77296141,63.31,-0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893543,126.77296145,63.31,0.0000,0.00,-1,0.22,0.0,0.0000,0.000,0
37.23893544,126.77296142,63.29,0.0000,0.00,-1,0.21,0.0,0.0000,0.000,0
37.23893558,126.77296150,63.25,0.0000,0.00,-1,0.20,0.0,0.0000,0.000,0
37.23893568,126.77296154,63.21,0.0000,0.00,1,0.19,0.0,0.0000,0.000,0
37.23893589,126.77296172,63.15,0.2827,0.00,1,0.17,0.0,0.0000,0.000,0
37.23893617,126.77296188,63.04,0.2827,0.00,1,0.15,0.0,0.0000,0.000,0
37.23893655,126.77296208,62.94,0.2827,0.00,1,0.14,0.0,0.0000,0.000,0
37.23893711,126.77296250,62.77,0.2827,0.00,1,0.13,0.0,0.0000,0.000,0
37.23893776,126.77296293,62.64,0.5655,0.00,1,0.11,0.0,0.0000,0.000,0
37.23893853,126.77296347,62.43,0.2827,0.00,1,0.08,0.0,0.0000,0.000,0
