latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23899933,126.77300811,67.89,-0.0000,0.00,1,-0.33,0.0,0.1038,1.000,0
37.23899933,126.77300808,67.88,-0.0000,0.00,1,-0.33,0.0,0.1041,1.000,0
37.23899928,126.77300810,67.87,-0.0000,0.00,1,-0.33,0.0,0.1041,1.000,0
37.23899931,126.77300813,67.88,-0.0000,0.00,1,-0.34,0.0,0.1047,1.000,0
37.23899931,126.77300813,67.89,-0.0000,0.00,1,-0.34,0.0,0.1052,1.000,0
37.23899930,126.77300814,67.89,-0.0000,0.00,1,-0.33,0.0,0.1065,1.000,0
37.23899931,126.77300818,67.91,-0.0000,0.00,1,-0.33,0.0,0.1064,1.000,0
37.23899928,126.77300816,67.93,-0.0000,0.00,1,-0.32,0.0,0.1133,1.000,0
37.23899933,126.77300815,67.93,-0.0000,0.00,1,-0.31,0.0,0.1097,1.000,0
37.23899924,126.77300817,67.93,-0.0000,0.00,1,-0.30,0.0,0.1112,1.000,0
37.23899929,126.77300813,67.94,-0.0000,0.00,1,-0.30,0.0,0.1212,1.000,0
37.23899926,126.77300809,67.93,-0.0000,0.00,1,-0.30,0.0,0.1088,1.000,0
37.23899934,126.77300812,67.93,-0.0000,0.00,1,-0.30,0.0,0.0994,1.000,0
37.23899930,126.77300810,67.93,-0.0000,0.00,1,-0.30,0.0,0.0907,1.000,0
37.23899928,126.77300812,67.93,-0.0000,0.00,1,-0.31,0.0,0.0862,1.000,0
37.23899931,126.77300811,67.93,-0.0000,0.00,1,-0.32,0.0,0.0874,1.000,0
37.23899935,126.77300809,67.93,-0.0000,0.00,1,-0.32,0.0,0.0895,1.000,0
37.23899932,126.77300812,67.92,-0.0000,0.00,1,-0.32,0.0,0.0887,1.000,0
37.23899929,126.77300815,67.92,-0.0000,0.00,1,-0.32,0.0,0.0868,1.000,0
37.23899929,126.77300815,67.92,-0.0000,0.00,1,-0.32,0.0,0.0886,1.000,0
37.23899926,126.77300811,67.92,-0.0000,0.00,1,-0.32,0.0,0.0886,1.000,0
37.23899932,126.77300810,67.92,-0.0000,0.00,1,-0.32,0.0,0.0857,1.000,0
37.23899928,126.77300810,67.91,-0.0000,0.00,1,-0.32,0.0,0.0868,1.000,0
37.23899930,126.77300812,67.91,-0.0000,0.00,1,-0.32,0.0,0.0868,1.000,0
37.23899926,126.77300811,67.91,-0.0000,0.00,1,-0.32,0.0,0.0855,1.000,0
37.23899932,126.77300815,67.91,-0.0000,0.00,1,-0.33,0.0,0.0865,1.000,0
37.23899928,126.77300807,67.90,-0.0000,0.00,1,-0.33,0.0,0.0863,1.000,0
37.23899927,126.77300813,67.90,-0.0000,0.00,1,-0.33,0.0,0.0872,1.000,0
37.23899923,126.77300812,67.90,-0.0000,0.00,1,-0.33,0.0,0.0853,1.000,0
37.23899928,126.77300809,67.90,-0.0000,0.00,1,-0.33,0.0,0.0853,1.000,0
37.23899933,126.77300803,67.89,-0.0000,0.00,1,-0.33,0.0,0.0849,1.000,0
37.23899924,126.77300808,67.90,-0.0000,0.00,1,-0.33,0.0,0.0851,1.000,0
37.23899926,126.77300807,67.90,-0.0000,0.00,1,-0.33,0.0,0.0855,1.000,0
37.23899929,126.77300811,67.90,-0.0000,0.00,1,-0.33,0.0,0.0844,1.000,0
37.23899927,126.77300811,67.90,-0.0000,0.00,1,-0.33,0.0,0.0852,1.000,0
37.23899932,126.77300806,67.90,-0.0000,0.00,1,-0.32,0.0,0.0851,1.000,0
37.23899927,126.77300815,67.90,-0.0000,0.00,1,-0.32,0.0,0.0849,1.000,0
37.23899931,126.77300810,67.89,-0.0000,0.00,1,-0.32,0.0,0.0842,1.000,0
37.23899932,126.77300807,67.91,-0.0000,0.00,1,-0.31,0.0,0.0850,1.000,0
37.23899930,126.77300815,67.91,-0.0000,0.00,1,-0.31,0.0,0.0849,1.000,0
37.23899934,126.77300814,67.91,-0.0000,0.00,1,-0.30,0.0,0.0848,1.000,0
37.23899936,126.77300815,67.91,-0.0000,0.00,1,-0.29,0.0,0.0848,1.000,0
37.23899935,126.77300811,67.91,-0.0000,0.00,1,-0.29,0.0,0.0848,1.000,0
37.23899927,126.77300813,67.90,-0.0000,0.00,1,-0.28,0.0,0.0852,1.000,0
37.23899932,126.77300808,67.90,-0.0000,0.00,1,-0.28,0.0,0.0856,1.000,0
37.23899932,126.77300810,67.90,-0.0000,0.00,1,-0.28,0.0,0.0857,1.000,0
37.23899923,126.77300810,67.91,-0.0000,0.00,1,-0.28,0.0,0.0857,1.000,0
37.23899932,126.77300810,67.90,-0.0000,0.00,1,-0.28,0.0,0.0851,1.000,0
37.23899934,126.77300814,67.90,-0.0000,0.00,1,-0.28,0.0,0.0847,1.000,0
37.23899927,126.77300808,67.89,-0.0000,0.00,1,-0.28,0.0,0.0859,1.000,0
37.23899938,126.77300805,67.90,-0.0000,0.00,1,-0.28,0.0,0.0853,1.000,0
37.23899936,126.77300807,67.89,-0.0000,0.00,1,-0.28,0.0,0.0849,1.000,0
37.23899933,126.77300808,67.89,-0.0000,0.00,1,-0.28,0.0,0.0850,1.000,0
37.23899940,126.77300807,67.89,-0.0000,0.00,1,-0.27,0.0,0.0850,1.000,0
37.23899933,126.77300811,67.89,-0.0000,0.00,1,-0.27,0.0,0.0852,1.000,0
37.23899929,126.77300811,67.89,-0.0000,0.00,1,-0.26,0.0,0.0851,1.000,0
37.23899933,126.77300815,67.89,-0.0000,0.00,1,-0.26,0.0,0.0857,1.000,0
37.23899927,126.77300804,67.89,-0.0000,0.00,1,-0.26,0.0,0.0857,1.000,0
37.23899932,126.77300804,67.89,-0.0000,0.00,1,-0.26,0.0,0.0845,1.000,0
37.23899935,126.77300813,67.89,-0.0000,0.00,1,-0.26,0.0,0.0841,1.000,0
37.23899929,126.77300815,67.89,-0.0000,0.00,1,-0.26,0.0,0.0844,1.000,0
37.23899935,126.77300814,67.89,-0.0000,0.00,1,-0.26,0.0,0.0842,1.000,0
37.23899935,126.77300811,67.89,-0.0000,0.00,1,-0.26,0.0,0.0840,1.000,0
37.23899934,126.77300815,67.89,-0.0000,0.00,1,-0.26,0.0,0.0838,1.000,0
37.23899936,126.77300812,67.90,-0.0000,0.00,1,-0.26,0.0,0.0840,1.000,0
37.23899941,126.77300815,67.90,-0.0000,0.00,1,-0.26,0.0,0.0849,1.000,0
37.23899938,126.77300814,67.90,-0.0000,0.00,1,-0.26,0.0,0.0844,1.000,0
37.23899936,126.77300811,67.89,-0.0000,0.00,1,-0.26,0.0,0.0846,1.000,0
37.23899939,126.77300811,67.90,-0.0000,0.00,1,-0.26,0.0,0.0844,1.000,0
37.23899938,126.77300813,67.90,-0.0000,0.00,1,-0.26,0.0,0.0842,1.000,0
37.23899937,126.77300810,67.90,-0.0000,0.00,1,-0.26,0.0,0.0840,1.000,0
37.23899938,126.77300813,67.89,-0.0000,0.00,1,-0.26,0.0,0.0839,1.000,0
37.23899943,126.77300814,67.89,-0.0000,0.00,1,-0.26,0.0,0.0837,1.000,0
37.23899934,126.77300811,67.89,-0.0000,0.00,1,-0.26,0.0,0.0835,1.000,0
37.23899943,126.77300813,67.90,-0.0000,0.00,1,-0.26,0.0,0.0835,1.000,0
37.23899934,126.77300808,67.89,-0.0000,0.00,1,-0.26,0.0,0.0840,1.000,0
37.23899935,126.77300813,67.89,-0.0000,0.00,1,-0.26,0.0,0.0841,1.000,0
37.23899933,126.77300809,67.89,-0.0000,0.00,1,-0.26,0.0,0.0838,1.000,0
37.23899931,126.77300808,67.89,-0.0000,0.00,1,-0.27,0.0,0.0851,1.000,0
37.23899935,126.77300808,67.89,-0.0000,0.00,1,-0.27,0.0,0.0847,1.000,0
37.23899935,126.77300818,67.89,-0.0000,0.00,1,-0.27,0.0,0.0846,1.000,0
37.23899940,126.77300813,67.88,0.0000,0.00,1,-0.28,0.0,0.0832,1.000,0
37.23899947,126.77300818,67.87,0.0000,0.00,1,-0.29,0.0,0.0830,1.000,0
37.23899945,126.77300821,67.87,0.2827,0.00,1,-0.30,0.0,0.0816,1.000,0
37.23899960,126.77300830,67.88,0.0000,0.00,1,-0.31,0.0,0.0829,1.000,0
37.23899975,126.77300835,67.73,0.0000,0.00,1,-0.33,0.0,0.0831,1.000,0
37.23899991,126.77300844,67.26,0.0000,0.00,1,-0.35,0.0,0.0890,1.000,0
37.23900022,126.77300863,66.59,0.2827,0.00,1,-0.37,0.0,0.0934,1.000,0
37.23900063,126.77300886,65.84,0.0000,0.00,1,-0.39,0.0,0.1087,1.000,0
37.23900107,126.77300910,64.97,0.2827,0.00,1,-0.41,0.0,0.1046,1.000,0
37.23900166,126.77300946,64.16,0.2827,0.00,1,-0.43,0.0,0.1313,1.000,0
37.23900217,126.77300972,63.24,0.5655,0.00,1,-0.44,0.0,0.1459,1.000,0
37.23900278,126.77301015,62.49,0.5655,0.00,1,-0.44,0.0,0.1507,1.000,0
37.23900335,126.77301062,62.04,0.2827,0.00,1,-0.44,0.0,0.1575,1.000,0
37.23900396,126.77301103,61.66,0.5655,0.00,1,-0.43,0.0,0.1382,1.000,0
37.23900466,126.77301145,61.23,0.2827,0.00,1,-0.41,0.0,0.1640,1.000,0
37.23900539,126.77301194,60.71,0.5655,0.00,1,-0.40,0.0,0.1739,1.000,0
37.23900614,126.77301259,60.13,0.5655,0.00,1,-0.40,0.0,0.1490,1.000,0
37.23900697,126.77301324,59.68,0.8482,0.00,1,-0.41,0.0,0.1475,1.000,0
37.23900792,126.77301398,59.28,0.5655,0.00,1,-0.43,0.0,0.1289,1.000,0
37.23900892,126.77301477,59.12,0.5655,0.00,1,-0.45,0.0,0.1571,1.000,0
