latitude,longitude,heading,speed,steer,direction,pitch,terrain,lane_cte,lane_conf,lane_flags
37.23920231,126.77314120,61.75,0.0000,0.00,1,-0.01,0.0,0.0095,1.000,0
37.23920231,126.77314119,61.75,0.0000,0.00,1,-0.00,0.0,0.0079,1.000,0
37.23920233,126.77314119,61.76,0.0000,0.00,1,0.00,0.0,0.0066,1.000,0
37.23920227,126.77314117,61.77,0.0000,0.00,1,0.01,0.0,0.0079,1.000,0
37.23920236,126.77314116,61.77,0.0000,0.00,1,0.01,0.0,0.0063,1.000,0
37.23920240,126.77314120,61.77,0.0000,0.00,1,0.01,0.0,0.0064,1.000,0
37.23920243,126.77314115,61.77,0.0000,0.00,1,0.01,0.0,0.0067,1.000,0
37.23920230,126.77314108,61.77,0.0000,0.00,1,0.01,0.0,0.0069,1.000,0
37.23920231,126.77314113,61.76,0.0000,0.00,1,0.01,0.0,0.0069,1.000,0
37.23920231,126.77314110,61.76,0.0000,0.00,1,0.01,0.0,0.0080,1.000,0
37.23920231,126.77314110,61.76,0.0000,0.00,1,0.02,0.0,0.0099,1.000,0
37.23920233,126.77314112,61.76,0.0000,0.00,1,0.02,0.0,0.0102,1.000,0
37.23920228,126.77314116,61.76,0.0000,0.00,1,0.02,0.0,0.0113,1.000,0
37.23920229,126.77314116,61.75,0.0000,0.00,1,0.03,0.0,0.0135,1.000,0
37.23920228,126.77314112,61.76,0.0000,0.00,1,0.03,0.0,0.0109,1.000,0
37.23920232,126.77314114,61.76,0.0000,0.00,1,0.03,0.0,0.0076,1.000,0
37.23920235,126.77314119,61.76,0.0000,0.00,1,0.03,0.0,0.0078,1.000,0
37.23920234,126.77314127,61.76,0.0000,0.00,1,0.02,0.0,0.0105,1.000,0
37.23920229,126.77314117,61.75,0.0000,0.00,1,0.02,0.0,0.0085,1.000,0
37.23920234,126.77314120,61.76,0.0000,0.00,1,0.02,0.0,0.0067,1.000,0
37.23920227,126.77314122,61.76,0.0000,0.00,1,0.02,0.0,0.0080,1.000,0
37.23920236,126.77314123,61.76,0.0000,0.00,1,0.02,0.0,0.0078,1.000,0
37.23920229,126.77314119,61.76,0.0000,0.00,1,0.01,0.0,0.0080,1.000,0
37.23920233,126.77314122,61.76,0.0000,0.00,1,0.01,0.0,0.0085,1.000,0
37.23920227,126.77314124,61.76,0.0000,0.00,1,0.01,0.0,0.0081,1.000,0
37.23920230,126.77314128,61.76,0.0000,0.00,1,0.00,0.0,0.0087,1.000,0
37.23920232,126.77314125,61.76,0.0000,0.00,1,0.00,0.0,0.0084,1.000,0
37.23920233,126.77314119,61.76,0.0000,0.00,1,-0.00,0.0,0.0084,1.000,0
37.23920230,126.77314120,61.76,0.0000,0.00,1,-0.00,0.0,0.0072,1.000,0
37.23920235,126.77314118,61.76,0.0000,0.00,1,-0.01,0.0,0.0083,1.000,0
37.23920228,126.77314120,61.75,0.0000,0.00,1,-0.01,0.0,0.0081,1.000,0
37.23920229,126.77314122,61.75,0.0000,0.00,1,-0.01,0.0,0.0215,1.000,0
37.23920233,126.77314124,61.75,0.2827,0.00,1,-0.01,0.0,0.0086,1.000,0
37.23920236,126.77314118,61.71,0.0000,0.00,1,-0.02,0.0,0.0097,1.000,0
37.23920248,126.77314134,61.63,0.2827,0.00,1,-0.02,0.0,0.0178,1.000,0
37.23920276,126.77314150,61.49,0.2827,0.00,1,-0.04,0.0,0.0126,1.000,0
37.23920322,126.77314183,61.30,0.2827,0.00,1,-0.06,0.0,0.0160,1.000,0
37.23920377,126.77314220,61.08,0.5655,0.00,1,-0.09,0.0,0.0204,1.000,0
37.23920449,126.77314278,60.79,0.5655,0.00,1,-0.13,0.0,0.0342,1.000,0
37.23920525,126.77314334,60.47,0.5655,0.00,1,-0.16,0.0,0.0472,1.000,0
37.23920621,126.77314395,60.06,0.5655,0.00,1,-0.19,0.0,0.0612,1.000,0
37.23920724,126.77314473,59.59,0.8482,0.00,1,-0.20,0.0,0.0790,1.000,0
37.23920833,126.77314552,59.14,0.8482,0.00,1,-0.21,0.0,0.0945,1.000,0
37.23920943,126.77314642,58.65,0.8482,0.00,1,-0.21,0.0,0.1155,1.000,0
37.23921060,126.77314738,58.19,0.8482,0.00,1,-0.20,0.0,0.1261,1.000,0
37.23921192,126.77314833,57.69,0.5655,0.00,1,-0.18,0.0,0.1403,1.000,0
37.23921314,126.77314939,57.06,0.8482,0.00,1,-0.17,0.0,0.1574,1.000,0
37.23921434,126.77315046,56.37,1.1310,0.00,1,-0.15,0.0,0.1754,1.000,0
37.23921569,126.77315150,55.80,0.8482,0.00,1,-0.12,0.0,0.1921,1.000,0
37.23921688,126.77315250,55.67,0.8482,0.00,1,-0.12,0.0,0.2037,1.000,0
37.23921816,126.77315361,55.45,0.8482,0.00,1,-0.11,0.0,0.2169,0.750,0
37.23921944,126.77315475,56.31,0.8482,0.00,1,-0.09,0.0,0.2216,0.750,0
37.23922067,126.77315588,57.86,0.8482,0.00,1,-0.06,0.0,0.2105,1.000,0
37.23922191,126.77315687,58.98,0.8482,0.00,1,-0.02,0.0,0.2192,1.000,0
37.23922330,126.77315798,59.53,0.8482,0.00,1,0.02,0.0,0.2209,1.000,0
37.23922459,126.77315892,59.95,0.8482,0.00,1,0.05,0.0,0.2167,1.000,0
37.23922592,126.77315992,60.59,0.8482,0.00,1,0.06,0.0,0.2156,1.000,0
37.23922731,126.77316095,62.47,0.8482,0.00,1,0.04,0.0,0.2124,1.000,0
37.23922862,126.77316185,63.75,0.8482,0.00,1,0.02,0.0,0.1987,1.000,0
37.23923006,126.77316285,64.51,0.8482,0.00,1,-0.01,0.0,0.1909,1.000,0
37.23923142,126.77316370,65.09,0.8482,0.00,1,-0.03,0.0,0.1790,1.000,0
37.23923286,126.77316450,65.63,0.8482,0.00,1,-0.04,0.0,0.1661,1.000,0
37.23923427,126.77316539,66.03,0.8482,0.00,1,-0.05,0.0,0.1541,1.000,0
37.23923570,126.77316629,66.57,1.1310,0.00,1,-0.08,0.0,0.1343,1.000,0
37.23923710,126.77316710,67.12,1.1310,0.00,1,-0.11,0.0,0.1119,1.000,0
37.23923855,126.77316791,67.63,0.8482,0.00,1,-0.15,0.0,0.0963,1.000,0
37.23924008,126.77316872,67.42,0.8482,0.00,1,-0.20,0.0,0.0903,1.000,0
37.23924155,126.77316960,67.06,1.1310,0.00,1,-0.23,0.0,0.0826,1.000,0
37.23924291,126.77317035,66.71,0.8482,0.00,1,-0.24,0.0,0.0750,1.000,0
37.23924442,126.77317120,66.35,1.1310,0.00,1,-0.24,0.0,0.0725,1.000,0
37.23924585,126.77317201,65.92,0.8482,0.00,1,-0.24,0.0,0.0733,1.000,0
37.23924734,126.77317289,65.51,1.1310,0.00,1,-0.22,0.0,0.0782,1.000,0
37.23924883,126.77317376,64.97,0.8482,0.00,1,-0.20,0.0,0.0778,1.000,0
37.23925028,126.77317462,64.51,0.8482,0.00,1,-0.17,0.0,0.0809,1.000,0
37.23925184,126.77317555,64.05,1.1310,0.00,1,-0.14,0.0,0.0835,1.000,0
37.23925322,126.77317646,63.54,0.8482,0.00,1,-0.14,0.0,0.0879,1.000,0
37.23925476,126.77317737,63.02,0.8482,0.00,1,-0.15,0.0,0.0991,1.000,0
37.23925618,126.77317832,62.50,1.1310,0.00,1,-0.19,0.0,0.1081,1.000,0
37.23925777,126.77317935,62.07,1.1310,0.00,1,-0.23,0.0,0.1100,1.000,0
37.23925917,126.77318031,62.42,0.8482,0.00,1,-0.25,0.0,0.1084,1.000,0
37.23926069,126.77318132,62.56,0.8482,0.00,1,-0.26,0.0,0.1094,1.000,0
37.23926225,126.77318228,62.72,0.8482,0.00,1,-0.26,0.0,0.1056,1.000,0
37.23926369,126.77318322,62.97,0.8482,0.00,1,-0.25,0.0,0.1004,1.000,0
37.23926525,126.77318424,63.24,1.1310,0.00,1,-0.24,0.0,0.0926,1.000,0
37.23926680,126.77318526,63.47,0.8482,0.00,1,-0.25,0.0,0.0881,1.000,0
37.23926829,126.77318618,63.71,1.1310,0.00,1,-0.26,0.0,0.0815,1.000,0
37.23926985,126.77318717,63.94,0.8482,0.00,1,-0.26,0.0,0.0765,1.000,0
37.23927130,126.77318816,64.17,0.8482,0.00,1,-0.26,0.0,0.0622,1.000,0
37.23927292,126.77318918,64.44,0.8482,0.00,1,-0.27,0.0,0.0555,1.000,0
37.23927444,126.77319007,64.66,0.8482,0.00,1,-0.28,0.0,0.0440,1.000,0
37.23927598,126.77319103,64.88,1.1310,0.00,1,-0.28,0.0,0.0370,1.000,0
37.23927749,126.77319196,65.15,1.1310,0.00,1,-0.29,0.0,0.0264,1.000,0
37.23927905,126.77319288,65.43,0.8482,0.00,1,-0.29,0.0,0.0102,1.000,0
37.23928066,126.77319374,65.69,0.8482,0.00,1,-0.29,0.0,-0.0003,1.000,0
37.23928223,126.77319464,65.68,0.8482,0.00,1,-0.26,0.0,-0.0090,1.000,0
37.23928381,126.77319559,65.26,1.1310,0.00,1,-0.24,0.0,-0.0106,1.000,0
37.23928536,126.77319650,64.87,1.1310,0.00,1,-0.20,0.0,-0.0114,1.000,0
37.23928695,126.77319744,64.46,0.8482,0.00,1,-0.16,0.0,-0.0145,1.000,0
37.23928850,126.77319833,63.96,0.8482,0.00,1,-0.13,0.0,-0.0069,1.000,0
37.23929003,126.77319934,63.37,0.8482,0.00,1,-0.13,0.0,-0.0008,1.000,0
37.23929164,126.77320032,62.82,0.8482,0.00,1,-0.11,0.0,0.0034,1.000,0
37.23929321,126.77320129,62.32,1.1310,0.00,1,-0.11,0.0,0.0064,1.000,0
37.23929469,126.77320229,61.75,0.8482,0.00,1,-0.13,0.0,0.0168,1.000,0
37.23929626,126.77320329,61.20,0.8482,0.00,1,-0.13,0.0,0.0276,1.000,0
37.23929773,126.77320436,61.11,0.8482,0.00,1,-0.10,0.0,0.0312,1.000,0
37.23929925,126.77320538,61.25,0.8482,0.00,1,-0.09,0.0,0.0312,1.000,0
37.23930083,126.77320634,61.28,0.8482,0.00,1,-0.11,0.0,0.0328,1.000,0
37.23930225,126.77320740,61.30,0.8482,0.00,1,-0.11,0.0,0.0348,1.000,0
37.23930374,126.77320837,61.40,0.8482,0.00,1,-0.11,0.0,0.0382,1.000,0
37.23930516,126.77320938,62.80,0.8482,0.00,1,-0.12,0.0,0.0193,1.000,0
37.23930666,126.77321036,64.04,1.1310,0.00,1,-0.10,0.0,-0.0070,1.000,0
37.23930817,126.77321133,64.57,0.8482,0.00,1,-0.07,0.0,-0.0310,1.000,0
37.23930972,126.77321218,64.60,1.1310,0.00,1,-0.03,0.0,-0.0391,1.000,0
37.23931116,126.77321302,64.72,0.8482,0.00,1,0.02,0.0,-0.0435,1.000,0
37.23931261,126.77321389,64.77,0.8482,0.00,1,0.08,0.0,-0.0491,1.000,0
37.23931415,126.77321477,64.98,0.8482,0.00,1,0.13,0.0,-0.0632,1.000,0
37.23931552,126.77321562,65.11,0.8482,0.00,1,0.16,0.0,-0.0732,1.000,0
37.23931703,126.77321649,65.11,0.8482,0.00,1,0.17,0.0,-0.0807,1.000,0
37.23931859,126.77321741,65.11,0.8482,0.00,1,0.15,0.0,-0.0845,1.000,0
37.23932007,126.77321824,65.17,1.1310,0.00,1,0.07,0.0,-0.0926,1.000,0
37.23932153,126.77321901,65.21,0.8482,0.00,1,0.01,0.0,-0.1005,1.000,0
37.23932290,126.77321983,65.18,0.8482,0.00,1,-0.04,0.0,-0.1112,1.000,0
37.23932437,126.77322063,65.11,0.8482,0.00,1,-0.08,0.0,-0.1108,1.000,0
37.23932582,126.77322155,64.35,0.8482,0.00,1,-0.08,0.0,-0.1111,1.000,0
37.23932728,126.77322240,63.59,0.8482,0.00,1,-0.02,0.0,-0.1051,1.000,0
37.23932861,126.77322328,62.84,0.8482,0.00,1,0.03,0.0,-0.0924,1.000,0
37.23933001,126.77322407,62.44,0.8482,0.00,1,0.10,0.0,-0.0870,1.000,0
37.23933141,126.77322506,62.48,0.8482,0.00,1,0.17,0.0,-0.0848,1.000,0
37.23933280,126.77322586,62.49,0.8482,0.00,1,0.20,0.0,-0.0872,1.000,0
37.23933413,126.77322684,62.50,0.8482,0.00,1,0.21,0.0,-0.0893,1.000,0
37.23933551,126.77322770,62.49,0.8482,0.00,1,0.22,0.0,-0.0941,1.000,0
37.23933687,126.77322862,62.43,0.8482,0.00,1,0.20,0.0,-0.0922,1.000,0
37.23933831,126.77322947,62.34,0.8482,0.00,1,0.18,0.0,-0.0851,1.000,0
37.23933958,126.77323037,62.23,0.8482,0.00,1,0.17,0.0,-0.0842,1.000,0
37.23934098,126.77323125,62.18,0.5655,0.00,1,0.18,0.0,-0.0879,1.000,0
37.23934238,126.77323216,62.18,0.8482,0.00,1,0.19,0.0,-0.0872,1.000,0
37.23934375,126.77323307,62.05,1.1310,0.00,1,0.21,0.0,-0.0810,1.000,0
37.23934515,126.77323394,61.95,0.8482,0.00,1,0.23,0.0,-0.0805,1.000,0
37.23934642,126.77323480,61.82,0.8482,0.00,1,0.23,0.0,-0.0769,1.000,0
37.23934784,126.77323573,61.73,0.8482,0.00,1,0.22,0.0,-0.0758,1.000,0
37.23934919,126.77323666,61.73,0.8482,0.00,1,0.22,0.0,-0.0777,1.000,0
37.23935050,126.77323757,61.64,0.8482,0.00,1,0.22,0.0,-0.0753,1.000,0
37.23935185,126.77323847,61.56,1.1310,0.00,1,0.23,0.0,-0.0735,1.000,0
37.23935328,126.77323933,61.47,0.8482,0.00,1,0.25,0.0,-0.0701,1.000,0
37.23935463,126.77324026,61.38,0.8482,0.00,1,0.26,0.0,-0.0714,1.000,0
37.23935602,126.77324119,61.37,0.8482,0.00,1,0.27,0.0,-0.0726,1.000,0
37.23935730,126.77324201,61.32,0.8482,0.00,1,0.26,0.0,-0.0727,1.000,0
37.23935856,126.77324292,61.19,0.8482,0.00,1,0.22,0.0,-0.0673,1.000,0
37.23935993,126.77324379,61.09,0.8482,0.00,1,0.19,0.0,-0.0612,1.000,0
37.23936132,126.77324468,61.02,0.8482,0.00,1,0.17,0.0,-0.0595,1.000,0
37.23936264,126.77324568,61.00,0.8482,0.00,1,0.09,0.0,-0.0566,1.000,0
37.23936399,126.77324651,60.96,0.8482,0.00,1,0.03,0.0,-0.0527,1.000,0
37.23936528,126.77324750,60.91,0.5655,0.00,1,-0.02,0.0,-0.0480,1.000,0
37.23936663,126.77324837,60.81,0.8482,0.00,1,-0.06,0.0,-0.0393,1.000,0
37.23936782,126.77324931,60.80,0.8482,0.00,1,-0.10,0.0,-0.0354,1.000,0
37.23936919,126.77325017,60.78,0.8482,0.00,1,-0.08,0.0,-0.0326,1.000,0
37.23937049,126.77325113,60.76,0.8482,0.00,1,-0.04,0.0,-0.0238,1.000,0
