t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,encoder_sum,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,drive_cmd,drive_event,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1786435076.966085,0.004,0.0,0.0,0,0,-22.43182374425439,9.731735418025455,0.0,0.0,0.0,118.0,1.0,-0.8293842925312749,0.0,0.0,0.0,39.48015957031284,nan,0.0,0.396,0.0,0.0,0.0,0.0,0.0,0,0,173,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,route_20260811_161831.csv | DRIVE_START | route_20260811_161831.csv | DRIVE_START | route_20260811_160932.csv | DRIVE_START,"prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 🛑 리니어 2단 — 현재 13.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 12.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 13.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.5, 목표 0 복귀 | 🛑 리니어 2단 — 현재 6.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 14.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | ❌ 웨이포인트가 부족하다(1개): route_20260811_161831.csv | ⚠️ 주행 시작 실패 — 경로가 선택되지 않았다 | ❌ 웨이포인트가 부족하다(1개): route_20260811_161831.csv | ⚠️ 주행 시작 실패 — 경로가 선택되지 않았다 | 📁 경로 선택: route_20260811_160932.csv (WP 118개) — 스위치를 자율로 올리면 출발 | ▶ 주행 시작(prompt) [route_20260811_160932.csv]",36.96762269166667,127.87249171333333,122.375,2,0.00017424000000000004,-0.06846321527131895,0.2725196076064181,0.015813838607811187,0.9595810409409113,-0.005288347633542819,0.0091106186954104,0.006911503837897545,-5.1582979,-1.2356379,8.227779349999999
1786435077.016113,0.054,0.0,0.0,0,0,-22.43182374425439,9.731735418025455,0.0,0.0,0.0,118.0,1.0,-0.8293842925312749,0.0,0.0,0.0,39.48015957031284,nan,0.0,-0.091,0.0,0.0,0.0,0.0,0.0,0,0,173,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762269166667,127.87249171333333,122.375,2,0.00017424000000000004,-0.06844946494163717,0.272546057773058,0.015796563165800637,0.9595747942363416,-0.0015184364492350666,0.003420845333908886,-0.0015882496193148398,-5.16810455,-1.12776475,8.2571993
1786435077.066122,0.104,0.0,0.0,0,0,-22.43389904881588,9.73006562512991,0.0,0.0,0.0,118.0,1.0,-0.8313717421023455,0.0,0.0,0.0,39.48193622635671,nan,0.0,-0.115,0.0,0.0,0.0,0.0,0.0,0,0,173,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967622676666664,127.87249169,122.37299999999999,2,0.00017424000000000004,-0.06845163673953457,0.2725538328734988,0.015805553879284905,0.9595722828845217,0.0023212879051524586,-0.003420845333908886,-0.002007128639793479,-5.24655775,-1.16699135,8.24739265
1786435077.116113,0.154,0.0,0.0,0,0,-22.43389904881588,9.73006562512991,0.0,0.0,0.0,118.0,1.0,-0.8313717421023455,0.0,0.0,0.0,39.48193622635671,nan,0.0,-0.036,0.0,0.0,0.0,0.0,0.0,0,0,173,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967622676666664,127.87249169,122.37299999999999,2,0.00017424000000000004,-0.06847861736570754,0.2725299565160318,0.015788094707064656,0.9595774266991548,-0.003612831551628262,0.011205013797803596,-0.0006283185307179586,-5.2171378,-1.26505785,8.227779349999999
1786435077.166109,0.204,0.0,0.0,0,0,-22.43389904881588,9.73006562512991,0.0,0.0,0.0,118.0,1.0,-0.8313717421023455,0.0,0.0,0.0,39.48193622635671,nan,0.0,-0.047,0.0,0.0,0.0,0.0,0.0,0,0,173,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967622676666664,127.87249169,122.37299999999999,2,0.00017424000000000004,-0.06846703952672911,0.2725122920919009,0.015798851932890837,0.9595830925119858,-0.009232791743050004,-0.007592182246175334,-0.0008203047484373349,-5.10926465,-1.1767979999999998,8.208166049999999
1786435077.216080,0.254,0.0,0.0,0,0,-22.43389904881588,9.73006562512991,0.0,0.0,0.0,118.0,1.0,-0.8313717421023455,0.0,0.0,0.0,39.48193622635671,nan,0.0,0.502,0.0,0.0,0.0,0.0,0.0,0,0,173,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967622676666664,127.87249169,122.37299999999999,2,0.00017424000000000004,-0.06846941764249662,0.27251169459389,0.015807225874494554,0.9595829546044555,0.01043706892692609,-0.008237954069413234,0.008761552845011534,-5.10926465,-1.12776475,8.26700595
1786435077.266085,0.304,0.0,0.0,0,0,-22.432861397167105,9.728210300920818,0.0,0.0,0.0,118.0,1.0,-0.8330318345054568,0.0,0.0,0.0,39.48061118488112,nan,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0,0,173,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762266,127.87249170166666,122.37199999999999,2,0.00017424000000000004,-0.06846703952672911,0.2725122920919009,0.015798851932890837,0.9595830925119858,-0.0014660765716752368,-0.0032114058236695662,0.0016580627893946131,-5.1386845999999995,-1.1866046499999998,8.306232549999999
1786435077.316121,0.354,0.0,0.0,0,0,-22.432861397167105,9.728210300920818,0.0,0.0,0.0,118.0,1.0,-0.8330318345054568,0.0,0.0,0.0,39.48061118488112,nan,0.0,-0.284,0.0,0.0,0.0,0.0,0.0,0,0,173,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762266,127.87249170166666,122.37199999999999,2,0.00017424000000000004,-0.06843736820721295,0.27250552755796364,0.015774352814882625,0.959587533201895,-0.0036477381366681488,-0.0014486232791552935,-0.004956735075663896,-5.12887795,-1.2062179499999999,8.237585999999999
1786435077.366114,0.404,0.0,0.0,0,0,-22.432861397167105,9.728210300920818,0.0,0.0,0.0,118.0,1.0,-0.8330318345054568,0.0,0.0,0.0,39.48061118488112,nan,0.0,-0.045,0.0,0.0,0.0,0.0,0.0,0,0,173,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762266,127.87249170166666,122.37199999999999,2,0.00017424000000000004,-0.06847148466141775,0.2724798590567675,0.015782013640528048,0.9595922624959601,0.004904375198104067,-0.010053096491487338,-0.0007853981633974482,-5.16810455,-1.2160246,8.2571993
1786435077.416077,0.454,0.0,0.0,0,0,-22.432861397167105,9.728210300920818,0.0,0.0,0.0,118.0,1.0,-0.8330318345054568,0.0,0.0,0.0,39.48061118488112,nan,0.0,-0.613,0.0,0.0,0.0,0.0,0.0,0,0,174,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762266,127.87249170166666,122.37199999999999,2,0.00017424000000000004,-0.06847386249415348,0.2724792615199667,0.015790387662155615,0.9595921247353713,-0.005009094953223725,0.0003839724354387525,-0.01069886831472524,-5.07003805,-1.22583125,8.316039199999999
