t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,encoder_sum,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,drive_cmd,drive_event,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1786432558.555407,0.031,0.0,0.0,0,0,-26.526448320708365,26.128168749184933,0.0,0.0,0.0,118.0,1.0,0.2809911950127313,0.0,0.0,0.0,39.74315393446749,165.81680930850914,5.730362205855787,0.298,0.0,-13.814322548819844,2.591444871880855,0.05971483252865434,1.3193699609698606,0,-3,175,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,MAP_START | STOP | route_20260811_160932.csv | DRIVE_START,"white806 driving 준비 — 경로 폴더 /home/mad2/gold/gold_ws/src/white806/gps_data | 스위치 ↑(수동→자율) = 주행 시작 / ↓(자율→수동) = 매핑 시작 | 주행모드 최초 인식: 수동조종 | 🛑 리니어 2단 — 현재 14.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 3.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 12.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 4.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 14.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 18.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 13.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 18.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 10.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 15.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 15.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 12.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 3.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.5, 목표 0 복귀 | 🛑 리니어 2단 — 현재 14.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 3.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 7.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 14.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 8.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 11.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | ✅ E-stop 해제 — 처음부터 다시 | 🗺️ 매핑 시작(prompt) — 페달로 곧게 굴려 헤딩을 잡을 것 | 🧭 헤딩 확정 -13.8° (±2.6°, 1.32m, 18점, 잔차 6.0cm) | 🛑 정지 명령 | 🛑 리니어 2단 — 현재 8.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 3.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 6.0 > 목표 0+3 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | 🛑 리니어 2단 — 현재 6.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | ✅ E-stop 해제 — 처음부터 다시 | 🛑 리니어 2단 — 현재 6.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 5.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 10.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 10.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | 🛑 리니어 2단 — 현재 4.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | ✅ E-stop 해제 — 처음부터 다시 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | ✅ E-stop 해제 — 처음부터 다시 | 🛑 리니어 2단 — 현재 10.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.5, 목표 0 복귀 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | 🛑 리니어 2단 — 현재 10.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | ✅ E-stop 해제 — 처음부터 다시 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | ✅ E-stop 해제 — 처음부터 다시 | 🛑 리니어 2단 — 현재 10.5 > 목표 0+3 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | ✅ E-stop 해제 — 처음부터 다시 | 🛑 리니어 2단 — 현재 4.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 10.0 > 목표 0+3 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | ✅ E-stop 해제 — 처음부터 다시 | 🛑 리니어 2단 — 현재 10.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | 🛑 리니어 2단 — 현재 11.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | ✅ E-stop 해제 — 처음부터 다시 | 🛑 리니어 2단 — 현재 8.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.5, 목표 0 복귀 | 🛑 리니어 2단 — 현재 14.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 5.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 15.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 0.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 8.0 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | 🛑 리니어 2단 — 현재 13.5 > 목표 0+3 | ✅ 리니어 해제 — 현재 1.0, 목표 0 복귀 | ⚠️ 경로가 선택되지 않았다 — prompt 에서 먼저 고를 것 | 📁 경로 선택: route_20260811_160932.csv (WP 118개) — 스위치를 자율로 올리면 출발 | ▶ 주행 시작(prompt) [route_20260811_160932.csv]",36.967632898333335,127.87249099666667,122.29599999999999,2,0.00017424000000000004,-0.05515066022432011,0.25938651290544945,-0.0694622196508332,0.9616922801191409,0.0017278759594743863,-0.00916297857297023,0.0052010811709431014,-4.8444851,-1.4023509499999998,8.4729456
1786432558.605370,0.081,0.0,0.0,0,0,-26.526448320708365,26.128168749184933,0.0,0.0,0.0,118.0,1.0,0.2809911950127313,0.0,0.0,0.0,39.74315393446749,165.81680930850914,5.730362205855787,-0.049,0.0,-13.814322548819844,2.591444871880855,0.05971483252865434,1.3193699609698606,0,-3,175,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967632898333335,127.87249099666667,122.29599999999999,2,0.00017424000000000004,-0.05516644841285042,0.2594090245829875,-0.06951012182377327,0.9616818413063957,0.0010995574287564276,0.002373647782712288,-0.0008552113334772215,-4.834678449999999,-1.4023509499999998,8.414105699999999
1786432558.655363,0.131,0.0,0.0,0,0,-26.526448320708365,26.128168749184933,0.0,0.0,0.0,118.0,1.0,0.2809911950127313,0.0,0.0,0.0,39.74315393446749,165.81680930850914,5.730362205855787,0.019,0.0,-13.814322548819844,2.591444871880855,0.05971483252865434,1.3193699609698606,0,-3,175,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967632898333335,127.87249099666667,122.29599999999999,2,0.00017424000000000004,-0.05519257193534579,0.2593804260732427,-0.06954660870958768,0.961685418310073,-0.0006981317007977319,0.00747000919853573,0.0003316125578789226,-4.707191999999999,-1.4906107999999998,8.404299049999999
1786432558.705394,0.181,0.0,0.0,0,0,-26.526448320708365,26.127797684184916,0.0,0.0,0.0,118.0,1.0,0.28062515117842274,0.0,0.0,0.0,39.74308347041749,165.81680930850914,5.730362205855787,0.017,0.0,-13.814322548819844,2.591444871880855,0.05971483252865434,1.3193699609698606,0,-3,176,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967632895,127.87249099666667,122.30199999999999,2,0.00017424000000000004,-0.05514577697849591,0.25938418016161363,-0.06954251036766919,0.9616873866361606,0.001832595714594046,0.005585053606381855,0.000296705972839036,-4.81506515,-1.4121575999999998,8.414105699999999
1786432558.755376,0.231,0.0,0.0,0,0,-26.526448320708365,26.127797684184916,0.0,0.0,0.0,118.0,1.0,0.28062515117842274,0.0,0.0,0.0,39.74308347041749,165.81680930850914,5.730362205855787,0.323,0.0,-13.814322548819844,2.591444871880855,0.05971483252865434,1.3193699609698606,0,-3,175,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967632895,127.87249099666667,122.30199999999999,2,0.00017424000000000004,-0.055032222236059206,0.25944345150114867,-0.069461585080796,0.9616837516496759,-0.012863076587198208,-0.004468042885105484,0.0056374134839416844,-4.8444851,-1.24544455,8.38468575
1786432558.805378,0.281,0.0,0.0,0,0,-26.526448320708365,26.127797684184916,0.0,0.0,0.0,118.0,1.0,0.28062515117842274,0.0,0.0,0.0,39.74308347041749,165.81680930850914,5.730362205855787,-0.216,0.0,-13.814322548819844,2.591444871880855,0.05971483252865434,1.3193699609698606,0,-3,175,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967632895,127.87249099666667,122.30199999999999,2,0.00017424000000000004,-0.055024792885125975,0.2594694870021431,-0.06947568935122254,0.9616761336707729,0.0024609142453120045,0.0019198621771937625,-0.0037699111843077517,-4.85429175,-1.4121575999999998,8.2964259
1786432558.855395,0.331,0.0,0.0,0,0,-26.526448320708365,26.127797684184916,0.0,0.0,0.0,118.0,1.0,0.28062515117842274,0.0,0.0,0.0,39.74308347041749,165.81680930850914,5.730362205855787,0.098,0.0,-13.814322548819844,2.591444871880855,0.05971483252865434,1.3193699609698606,0,-3,175,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967632895,127.87249099666667,122.30199999999999,2,0.00017424000000000004,-0.055089310761054514,0.2594365170154145,-0.06951852652867513,0.9616782393025561,0.005811946409141118,0.0072954762733362976,0.001710422666954443,-4.873905049999999,-1.5298374,8.4533323
1786432558.905393,0.381,0.0,0.0,0,0,-26.523780067000864,26.126498956289385,0.0,0.0,0.0,118.0,1.0,0.27978146428426204,0.0,0.0,0.0,39.74021715479607,165.81680930850914,5.730362205855787,0.114,0.0,-13.814322548819844,2.591444871880855,0.05971483252865434,1.3193699609698606,0,-3,175,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96763288333333,127.87249102666667,122.304,2,0.00017424000000000004,-0.055098366770333994,0.2594345938776463,-0.0694849575830876,0.9616806653710258,0.003193952531149623,0.0017278759594743863,0.0019896753472735357,-4.7660319,-1.30428445,8.4533323
1786432558.955389,0.431,0.0,0.0,0,0,-26.523780067000864,26.126498956289385,0.0,0.0,0.0,118.0,1.0,0.27978146428426204,0.0,0.0,0.0,39.74021715479607,165.81680930850914,5.730362205855787,0.221,0.0,-13.814322548819844,2.591444871880855,0.05971483252865434,1.3193699609698606,0,-3,175,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96763288333333,127.87249102666667,122.304,2,0.00017424000000000004,-0.055086110226279475,0.25943241970236003,-0.06947270103903311,0.961682839546312,-0.00047123889803846896,-0.011815879036001611,0.0038571776469074684,-4.6679654,-1.0983448,8.42391235
1786432559.005406,0.481,0.0,0.0,0,0,-26.523780067000864,26.126498956289385,0.0,0.0,0.0,118.0,1.0,0.27978146428426204,0.0,0.0,0.0,39.74021715479607,165.81680930850914,5.730362205855787,0.582,0.0,-13.814322548819844,2.591444871880855,0.05971483252865434,1.3193699609698606,0,-3,176,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96763288333333,127.87249102666667,122.304,2,0.00017424000000000004,-0.05507802687126509,0.2593909826995987,-0.06949621896135702,0.961692780777822,-0.008255407361933179,0.008918632477691025,0.010157816246606997,-4.8837117,-1.77500365,8.56120545
