t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,encoder_sum,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,drive_cmd,drive_event,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1786452230.437463,0.006,0.0,0.0,0,,0.29335884238917653,0.2920281304900544,0.0,0.5,0.0,161.0,1.0,0.6092772131206661,0.0,0.0,0.0,7.8736939973688695,nan,0.0,-0.672,0.0,0.0,0.0,0.0,0.0,1,-1,178,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,route_20260811_205252.csv | DRIVE_START,"prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | ✅ E-stop 해제 — 처음부터 다시 | 🚨 E-STOP — 모든 동작 중지, 메인화면 복귀 | ✅ E-stop 해제 — 처음부터 다시 | white806 driving 준비 — 경로 폴더 /home/mad2/gold/gold_ws/src/white806/gps_data | prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 📁 경로 선택: route_20260811_205252.csv (WP 161개) — 스위치를 자율로 올리면 출발 | ▶ 주행 시작(prompt) [route_20260811_205252.csv]",36.967627836666665,127.87373035,122.328,2,0.00012544000000000005,0.0008503591520277673,0.27931485894056185,-0.18363369528778156,0.942476075250338,0.0004363323129985824,0.005864306286700947,-0.011728612573401895,-5.1190713,-1.06892485,8.26700595
1786452230.487416,0.056,0.0,0.0,0,,0.29424825721780906,0.2916570654900414,0.0,0.5,0.0,161.0,1.0,0.6084451417227514,0.0,0.0,0.0,7.8741791150208496,nan,0.0,-0.313,0.0,0.0,0.0,0.0,0.0,1,-1,178,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762783333333,127.87373036,122.333,2,0.00012544000000000005,0.000818017182712627,0.2793130961655571,-0.18363315467244742,0.9424767316296695,-0.0026878070480712674,0.0016231562043547264,-0.005462880558742251,-5.10926465,-0.980665,8.316039199999999
1786452230.537432,0.106,0.0,0.0,0,,0.29424825721780906,0.2916570654900414,0.0,0.5,0.0,161.0,1.0,0.6084451417227514,0.0,0.0,0.0,7.8741791150208496,nan,0.0,0.147,0.0,0.0,0.0,0.0,0.0,1,-1,178,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762783333333,127.87373036,122.333,2,0.00012544000000000005,0.0008378163161733634,0.2793083032302856,-0.1836240176595944,0.9424799148782897,0.0002617993877991494,0.0003316125578789226,0.0025656340004316645,-5.1779112,-0.93163175,8.237585999999999
1786452230.587421,0.156,0.0,0.0,0,,0.29424825721780906,0.2916570654900414,0.0,0.5,0.0,161.0,1.0,0.6084451417227514,0.0,0.0,0.0,7.8741791150208496,nan,0.0,-0.265,0.0,0.0,0.0,0.0,0.0,2,-1,179,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762783333333,127.87373036,122.333,2,0.00012544000000000005,0.0008567030904527637,0.2793050908785411,-0.18363711716284936,0.9424782976118138,-0.0008377580409572782,0.00013962634015954637,-0.0046251225177849735,-5.14849125,-0.9512450499999999,8.2964259
1786452230.637403,0.206,0.0,0.0,0,,0.29424825721780906,0.2916570654900414,0.0,0.5,0.0,161.0,1.0,0.6084451417227514,0.0,0.0,0.0,7.8741791150208496,nan,0.0,0.1,0.0,0.0,0.0,0.0,0.0,1,-1,179,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762783333333,127.87373036,122.333,2,0.00012544000000000005,0.0008263867399427721,0.27928540170575566,-0.1836327586674253,0.9424850085933474,0.0042935099599060505,-0.0023212879051524586,0.0017453292519943296,-5.08965135,-1.01008495,8.217972699999999
1786452230.687417,0.256,0.0,0.0,0,,0.2893564725004918,0.2914715333855212,0.0,1.0,0.0,161.0,1.0,0.6112563311914734,0.0,0.0,0.0,7.873719162532746,nan,0.0,0.363,0.0,0.0,0.0,0.0,0.0,2,-1,180,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762783166667,127.873730305,122.334,2,0.00012544000000000005,0.0008155797160954992,0.27931310329346826,-0.1836249300044101,0.9424783340953651,-0.0005759586531581288,-0.005794493116621174,0.006335545184739416,-5.1975245,-1.0002783,8.24739265
1786452230.737433,0.306,0.0,0.0,0,,0.2893564725004918,0.2914715333855212,0.0,0.5,0.0,161.0,1.0,0.6112563311914734,0.0,0.0,0.0,7.873719162532746,nan,0.0,0.46,0.0,0.0,0.0,0.0,0.0,1,-2,179,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762783166667,127.873730305,122.334,2,0.00012544000000000005,0.0008090915574319249,0.2793489628726364,-0.18362433995399632,0.9424678265539325,-0.0023387411976724015,0.002722713633111154,0.008028514559173916,-5.18771785,-1.0395048999999998,8.306232549999999
1786452230.787413,0.356,0.0,0.0,0,,0.2893564725004918,0.2914715333855212,0.0,0.5,0.0,161.0,1.0,0.6112563311914734,0.0,0.0,0.0,7.873719162532746,nan,0.0,-0.193,0.0,0.0,0.0,0.0,0.0,1,-1,179,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762783166667,127.873730305,122.334,2,0.00012544000000000005,0.0008169037351433497,0.2793294414159121,-0.18361473583456397,0.9424754769281614,0.007086036763096978,0.0010995574287564276,-0.0033684854563490563,-5.1975245,-1.0002783,8.2964259
1786452230.837408,0.406,0.0,0.0,0,,0.2893564725004918,0.2914715333855212,0.0,0.5,0.0,161.0,1.0,0.6112563311914734,0.0,0.0,0.0,7.873719162532746,nan,0.0,-0.202,0.0,0.0,0.0,0.0,0.0,1,-1,179,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762783166667,127.873730305,122.334,2,0.00012544000000000005,0.0008225459632670712,0.279353937780075,-0.18361178149795365,0.9424687870481717,-0.006824237375297829,0.005777039824101231,-0.003525565089028546,-5.08965135,-0.99047165,8.208166049999999
1786452230.887410,0.456,0.0,0.0,0,,0.28965294495265953,0.29054387049000246,0.0,0.5,0.0,161.0,1.0,0.6103394465146484,0.0,0.0,0.0,7.874677725846814,nan,0.0,-0.163,0.0,0.0,0.0,0.0,0.0,2,-1,179,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762782333333,127.87373030833334,122.326,2,0.00012544000000000005,0.000813764225297546,0.2793637126001535,-0.18360013421056542,0.9424681663525335,-0.0014835298641951802,-0.0005235987755982988,-0.0028448866807507574,-5.22694445,-1.01008495,8.2768126
1786452230.937408,0.506,0.0,0.0,0,,0.28965294495265953,0.29054387049000246,0.0,0.5,0.0,161.0,1.0,0.6103394465146484,0.0,0.0,0.0,7.874677725846814,nan,0.0,0.028,0.0,0.0,0.0,0.0,0.0,1,-1,179,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762782333333,127.87373030833334,122.326,2,0.00012544000000000005,0.0008303584339017303,0.2793344167198863,-0.18360217711368867,0.9424764372119581,-0.005864306286700947,-0.0035779249665883754,0.0004886921905584122,-5.099458,-0.9512450499999999,8.3552658
1786452230.987431,0.556,0.0,0.0,0,,0.28965294495265953,0.29054387049000246,0.0,1.0,0.0,161.0,1.0,0.6103394465146484,0.0,0.0,0.0,7.874677725846814,nan,0.0,0.22700000000000004,0.0,0.0,0.0,0.0,0.0,2,-1,179,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762782333333,127.87373030833334,122.326,2,0.00012544000000000005,0.0008238043910936826,0.27931150085302414,-0.18362736746406638,0.9424783269422025,0.003525565089028546,0.003246312408709453,0.003961897402027128,-5.16810455,-1.0395048999999998,8.325845849999999
1786452231.037396,0.606,0.0,0.0,0,,0.28965294495265953,0.29054387049000246,0.0,0.5,0.0,161.0,1.0,0.6103394465146484,0.0,0.0,0.0,7.874677725846814,nan,0.0,0.139,0.0,0.0,0.0,0.0,0.0,1,-1,179,True,True,False,"A:1,B:1,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762782333333,127.87373030833334,122.326,2,0.00012544000000000005,0.0008185183302077195,0.2792935960307116,-0.18359887512837067,0.942489188423705,0.005672320068981571,-0.0006108652381980154,0.0024260076602721182,-5.22694445,-0.980665,8.24739265
