t_wall,t_rel,cmd_pulse,cmd_steer_deg,drive_pulse_cmd,brake_level,ego_x_m,ego_y_m,ego_heading_deg,ego_pulse,ego_wp_idx,ego_wp_total,ego_fix_ok,cte_m,heading_err_deg,target_idx,target_dist_m,goal_dist_m,gps_course_deg,fuse_corr_deg,gyro_z_dps,brake_latched,head_init_deg,head_sigma_deg,head_resid_m,head_dist_m,encoder_sum,steer_measured_deg,throttle_raw,control_state,vehicle_mode,estop,board_status,drive_state,drive_cmd,drive_event,fix_lat,fix_lon,fix_alt_m,fix_status,fix_cov_xx,imu_quat_x,imu_quat_y,imu_quat_z,imu_quat_w,imu_gyro_x,imu_gyro_y,imu_gyro_z,imu_acc_x,imu_acc_y,imu_acc_z
1786451338.860710,0.005,0.0,0.0,0,,-0.14556765818701897,0.01317280631400143,0.0,1.0,0.0,161.0,1.0,-0.2527276595436429,0.0,0.0,0.0,8.548066127913842,nan,0.0,0.119,0.0,0.0,0.0,0.0,0.0,2,0,179,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,route_20260811_205252.csv | DRIVE_START,prompt 에서 1)매핑 또는 2)주행 선택 — 스위치는 취소·정리만 한다 | 주행모드 최초 인식: 수동조종 | 📁 경로 선택: route_20260811_205252.csv (WP 161개) — 스위치를 자율로 올리면 출발 | ▶ 주행 시작(prompt) [route_20260811_205252.csv],36.967621945,127.873732375,122.32900000000001,2,5.9536,0.05559500290679347,0.26386970424931644,-0.38123260802082937,0.8842757903577415,0.0025132741228718345,-0.004939281783143952,0.002076941809873252,-4.8444851,-0.9610517,8.46313895
1786451338.910726,0.055,0.0,0.0,0,,-0.15386886952193413,0.014471534209533083,0.0,0.5,0.0,161.0,1.0,-0.2580876880498438,0.0,0.0,0.0,8.545601547998752,nan,0.0,0.047,0.0,0.0,0.0,0.0,0.0,1,0,179,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762195666667,127.87373228166666,122.33000000000001,2,5.9536,0.05559755372302574,0.26376037031067406,-0.38128411297159337,0.8842860421091451,0.0028623399732707008,-0.003839724354387525,0.0008203047484373349,-4.8640984,-0.8531785499999999,8.42391235
1786451338.960718,0.105,0.0,0.0,0,,-0.15386886952193413,0.014471534209533083,0.0,0.5,0.0,161.0,1.0,-0.2580876880498438,0.0,0.0,0.0,8.545601547998752,nan,0.0,0.278,0.0,0.0,0.0,0.0,0.0,1,0,179,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762195666667,127.87373228166666,122.33000000000001,2,5.9536,0.05559763423067827,0.2637588003825934,-0.3813920593264627,0.8842399535032371,-0.0021991148575128553,0.0024260076602721182,0.0048520153205442364,-5.0210048,-1.0787315,8.28661925
1786451339.010705,0.155,0.0,0.0,0,,-0.15386886952193413,0.014471534209533083,0.0,0.5,0.0,161.0,1.0,-0.2580876880498438,0.0,0.0,0.0,8.545601547998752,nan,0.0,0.68,0.0,0.0,0.0,0.0,0.0,1,0,180,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762195666667,127.87373228166666,122.33000000000001,2,5.9536,0.05546744657345907,0.26375650845549387,-0.38131884655174947,0.8842803875934548,-0.006230825429619756,0.00466002910282486,0.011868238913561441,-4.962164899999999,-1.10815145,8.3748791
1786451339.060715,0.205,0.0,0.0,0,,-0.15386886952193413,0.014471534209533083,0.0,0.0,0.0,161.0,1.0,-0.2580876880498438,0.0,0.0,0.0,8.545601547998752,nan,0.0,-0.019,0.0,0.0,0.0,0.0,0.0,0,0,180,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762195666667,127.87373228166666,122.33000000000001,2,5.9536,0.055470733581294875,0.26364685479037786,-0.38124154299123764,0.8843462102439038,0.0016231562043547264,-6.981317007977319e-05,-0.0003316125578789226,-4.9131316499999995,-0.8825985,8.4533323
1786451339.110726,0.255,0.0,0.0,0,,-0.1600947773911528,0.012987274209481224,0.0,0.0,0.0,161.0,1.0,-0.26378954731378923,0.0,0.0,0.0,8.546191869435154,nan,0.0,-0.169,0.0,0.0,0.0,0.0,0.0,0,0,179,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967621943333334,127.87373221166666,122.33000000000001,2,5.1983999999999995,0.05559180361688924,0.26349707869160294,-0.38134697447188126,0.8843377895084857,-0.0006806784082777885,0.0045029494701453706,-0.002949606435870417,-4.922938299999999,-0.83356525,8.38468575
1786451339.160715,0.305,0.0,0.0,0,,-0.1600947773911528,0.012987274209481224,0.0,0.5,0.0,161.0,1.0,-0.26378954731378923,0.0,0.0,0.0,8.546191869435154,nan,0.0,-0.117,0.0,0.0,0.0,0.0,0.0,1,0,177,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967621943333334,127.87373221166666,122.33000000000001,2,5.1983999999999995,0.055592666681795064,0.2634936376111174,-0.3814340836662913,0.8843011919970055,0.004799655442984407,0.0015707963267948964,-0.0020420352248333657,-4.99158485,-1.1767979999999998,8.3552658
1786451339.210726,0.355,0.0,0.0,0,,-0.1600947773911528,0.012987274209481224,0.0,0.5,0.0,161.0,1.0,-0.26378954731378923,0.0,0.0,0.0,8.546191869435154,nan,0.0,0.44,0.0,0.0,0.0,0.0,0.0,1,0,195,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967621943333334,127.87373221166666,122.33000000000001,2,5.1983999999999995,0.05546390875308923,0.26341907350948224,-0.38140215132056726,0.8843452637433402,0.011239920382843483,-0.006352998477259359,0.00767944870877505,-4.89351835,-1.08853815,8.44352565
1786451339.260739,0.405,0.0,0.0,0,,-0.1600947773911528,0.012987274209481224,0.0,0.5,0.0,161.0,1.0,-0.26378954731378923,0.0,0.0,0.0,8.546191869435154,nan,0.0,-0.102,0.0,0.0,0.0,0.0,0.0,1,0,194,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.967621943333334,127.87373221166666,122.33000000000001,2,5.1983999999999995,0.05546995095880442,0.26342105012907024,-0.3813381883661851,0.8843718793489092,-0.003979350694547071,-0.0045029494701453706,-0.001780235837034216,-4.93274495,-0.8924051499999999,8.42391235
1786451339.310718,0.455,0.0,0.0,0,,-0.16394891059325287,0.01669792341863832,0.0,0.5,0.0,161.0,1.0,-0.2644001722158794,0.0,0.0,0.0,8.54197607135162,nan,0.0,-0.15,0.0,0.0,0.0,0.0,0.0,1,0,194,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762197666666,127.87373216833333,122.322,2,5.1983999999999995,0.0555098563038054,0.26336063723749426,-0.3813975748906651,0.8843617588263931,-5.235987755982989e-05,-0.0018675022996339325,-0.002617993877991494,-4.922938299999999,-0.980665,8.414105699999999
1786451339.360718,0.505,0.0,0.0,0,,-0.16394891059325287,0.01669792341863832,0.0,0.0,0.0,161.0,1.0,-0.2644001722158794,0.0,0.0,0.0,8.54197607135162,nan,0.0,-0.436,0.0,0.0,0.0,0.0,0.0,0,0,194,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762197666666,127.87373216833333,122.322,2,5.1983999999999995,0.055499212879804236,0.2633596277052554,-0.38144610355253394,0.8843417970158716,-0.0037175513067479217,0.0026005405854715507,-0.007609635538695277,-4.95235825,-1.06892485,8.36507245
1786451339.410709,0.555,0.0,0.0,0,,-0.16394891059325287,0.01669792341863832,0.0,0.5,0.0,161.0,1.0,-0.2644001722158794,0.0,0.0,0.0,8.54197607135162,nan,0.0,-0.151,0.0,0.0,0.0,0.0,0.0,1,0,194,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762197666666,127.87373216833333,122.322,2,5.1983999999999995,0.055399904856588314,0.2633943285406615,-0.381433061085392,0.8843433146383383,-0.0022514747350726853,0.00047123889803846896,-0.0026354471705114374,-5.03081145,-1.0198915999999998,8.46313895
1786451339.460719,0.605,0.0,0.0,0,,-0.16394891059325287,0.01669792341863832,0.0,0.5,0.0,161.0,1.0,-0.2644001722158794,0.0,0.0,0.0,8.54197607135162,nan,0.0,-0.285,0.0,0.0,0.0,0.0,0.0,1,0,194,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762197666666,127.87373216833333,122.322,2,5.1983999999999995,0.055402107903369496,0.263372035182344,-0.38139645628824526,0.8843656035003522,0.0031066860685499066,0.0022689280275926286,-0.0049741883681838385,-5.01119815,-0.8825985,8.394492399999999
1786451339.510717,0.655,0.0,0.0,0,,-0.16053948419328604,0.01818218341869018,0.0,0.0,0.0,161.0,1.0,-0.2608176032376476,0.0,0.0,0.0,8.540986109543194,nan,0.0,-0.093,0.0,0.0,0.0,0.0,0.0,0,0,179,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762199,127.87373220666667,122.32400000000001,2,5.1983999999999995,0.05547891796534847,0.2633505921576495,-0.38145202773528036,0.8843432058925157,-0.0004886921905584122,-0.004136430327226561,-0.0016231562043547264,-5.03081145,-0.9610517,8.44352565
1786451339.560709,0.705,3.0,0.0,0,,-0.16053948419328604,0.01818218341869018,0.0,0.0,0.0,161.0,1.0,-0.2608176032376476,0.0,0.0,0.0,8.540986109543194,nan,0.0,0.189,0.0,0.0,0.0,0.0,0.0,0,0,179,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762199,127.87373220666667,122.32400000000001,2,5.1983999999999995,0.055487652193208274,0.26333869050598696,-0.38147116214603194,0.8843379484041344,0.0016929693744344998,-0.01583013631558857,0.003298672286269283,-5.0210048,-1.08853815,8.3552658
1786451339.610720,0.755,3.0,0.0,3,,-0.16053948419328604,0.01818218341869018,0.0,0.5,0.0,161.0,1.0,-0.2608176032376476,0.0,0.0,0.0,8.540986109543194,nan,0.0,-0.284,0.0,0.0,0.0,0.0,0.0,1,0,179,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762199,127.87373220666667,122.32400000000001,2,5.1983999999999995,0.05545990395089832,0.2633496453054496,-0.3814488331321607,0.8843460584371731,0.0012217304763960308,0.0003839724354387525,-0.004956735075663896,-4.9425516,-0.99047165,8.3748791
1786451339.660719,0.805,3.0,0.0,3,,-0.16335596692647322,0.015770261314092184,0.0,0.0,0.0,161.0,1.0,-0.26452460132411765,0.0,0.0,0.0,8.542977826850072,nan,0.0,0.003,0.0,0.0,0.0,0.0,0.0,0,0,178,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762196833333,127.873732175,122.327,2,5.1983999999999995,0.055468343493856584,0.26337294252565663,-0.381436910334905,0.8843437337650933,0.0023387411976724015,-0.003944444109507185,5.235987755982989e-05,-5.0504247499999995,-1.0395048999999998,8.394492399999999
1786451339.710721,0.855,3.0,0.0,3,,-0.16335596692647322,0.015770261314092184,0.0,0.0,0.0,161.0,1.0,-0.26452460132411765,0.0,0.0,0.0,8.542977826850072,nan,0.0,0.759,0.0,0.0,0.0,0.0,0.0,0,0,179,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762196833333,127.873732175,122.327,2,5.1983999999999995,0.05556571050047593,0.2633771922765702,-0.38146060344797167,0.8843261357792143,0.005044001538263612,0.005445427266222308,0.013247049022636962,-5.0210048,-0.8825985,8.42391235
1786451339.760707,0.905,3.0,0.0,3,,-0.16335596692647322,0.015770261314092184,0.0,0.5,0.0,161.0,1.0,-0.26452460132411765,0.0,0.0,0.0,8.542977826850072,nan,0.0,-0.127,0.0,0.0,0.0,0.0,0.0,1,0,194,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762196833333,127.873732175,122.327,2,5.1983999999999995,0.055561113692833154,0.26337816204105496,-0.381445168987142,0.88433279338802,-0.005899212871740834,0.0061959188445798695,-0.0022165681500327986,-4.89351835,-1.0395048999999998,8.3748791
1786451339.810718,0.955,3.0,0.0,3,,-0.16335596692647322,0.015770261314092184,0.0,0.5,0.0,161.0,1.0,-0.26452460132411765,0.0,0.0,0.0,8.542977826850072,nan,0.0,0.101,0.0,0.0,0.0,0.0,0.0,1,0,194,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762196833333,127.873732175,122.327,2,5.1983999999999995,0.05555181883548562,0.26340860223447143,-0.38142093315504855,0.8843347643534564,0.0026354471705114374,-0.008237954069413234,0.001762782544514273,-5.0406181,-1.0395048999999998,8.38468575
1786451339.860721,1.005,3.0,0.0,3,,-0.16335596692647322,0.015770261314092184,0.0,0.5,0.0,161.0,1.0,-0.26452460132411765,0.0,0.0,0.0,8.542977826850072,nan,0.0,-0.181,0.0,0.0,0.0,0.0,0.0,1,0,194,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762196833333,127.873732175,122.327,2,5.1983999999999995,0.055568635010223015,0.2633815338713421,-0.38140977801625164,0.8843465811842511,-0.003892084231947355,-0.005096361415823442,-0.003159045946109736,-4.97197155,-1.08853815,8.414105699999999
1786451339.910716,1.055,3.0,0.0,3,,-0.1645418542600325,0.01744005341866425,0.0,3.5,0.0,161.0,1.0,-0.2643963625858905,0.0,0.0,0.0,8.54115803492661,nan,0.0,0.21000000000000002,0.0,0.0,0.0,0.0,0.0,7,0,195,True,True,False,"A:1,B:0,ESTOP:0,MODE:1",DRIVE_HEADING,,,36.96762198333333,127.87373216166667,122.322,2,5.1983999999999995,0.0555808481096794,0.2634057359879063,-0.3814341449647506,0.884328095577138,0.0027576202181510408,-0.004258603374866164,0.003665191429188092,-4.962164899999999,-1.1179581,8.2768126
